DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182178;Vernoux;Commune;ServiceId=182691;assainissement collectif;Régie;323;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181928;Chanoz-Châtenay;Commune;ServiceId=182350;assainissement collectif;Régie;796;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182158;Servignat;Commune;ServiceId=182661;assainissement collectif;Régie;176;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181954;Contrevoz;Commune;ServiceId=182387;assainissement collectif;Régie;523;Confirmé / publié;518;Sans anomalie apparente;0;0,81;Sans anomalie apparente;1;317;;;26,85;0;70,48;0;26,82;4,48;518;10;1,63;0,15;;0;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220334;Groslée-Saint-Benoit;Commune;ServiceId=212304;assainissement collectif (GROSLEE);Régie;606;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182097;Rignieux-le-Franc;Commune;ServiceId=182582;assainissement collectif;Régie;986;Vérifié;965;Sans anomalie apparente;0;1,36;Sans anomalie apparente;1;600;;;32,8;;130;;74,07;40;965;10;1,61;0,15;;0;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182071;Pérouges;Commune;ServiceId=182548;assainissement collectif;Régie;1233;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181911;Bressolles;Commune;ServiceId=182321;assainissement collectif;Régie;;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182013;Labalme;Commune;ServiceId=182463;assainissement collectif;Régie;212;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181882;Baneins;Commune;ServiceId=182276;assainissement collectif;Régie;594;Confirmé / publié;303;Sans anomalie apparente;0;1,28;Sans anomalie apparente;1;166;;;31,95;;121,53;;51,88;1,53;303;10;1,83;0,15;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181968;Crottet;Commune;ServiceId=182406;assainissement collectif;Délégation;1764;Confirmé / publié;1796;Sans anomalie apparente;0;2,99;Sans anomalie apparente;1;727;24,32;165,72;50,59;;142,16;;38,28;12,56;1796;10;2,47;0,15;;0;;1,08;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,1783;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182042;Meillonnas;Commune;ServiceId=182509;assainissement collectif;Régie;1330;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182040;Massignieu-de-Rives;Commune;ServiceId=182506;assainissement collectif;Régie;650;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182007;Izieu;Commune;ServiceId=212305;assainissement collectif;Régie;233;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182016;Lancrans;Commune;ServiceId=182468;assainissement collectif (Lancrans);Régie;1067;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182654;assainissement collectif;Régie;143;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182196;Vonnas;Commune;ServiceId=182718;assainissement collectif;Délégation;2981;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182112;Saint-Cyr-sur-Menthon;Commune;ServiceId=182600;assainissement collectif;Régie;1775;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182115;Saint-Didier-d'Aussiat;Commune;ServiceId=182603;assainissement collectif;Régie;903;Confirmé / publié;240;Sans anomalie apparente;0;1,16;Sans anomalie apparente;1;240;;;30,6;0;108;0;42,55;36;240;10;1;0,15;;0;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182043;Mérignat;Commune;ServiceId=182511;assainissement collectif;Régie;129;Confirmé / publié;130;Sans anomalie apparente;0;1,15;Sans anomalie apparente;1;95;;;18;;120;;15,83;0;130;0;1,37;0,15;5263,5;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=199377;Saint-Maurice-de-Beynost;Commune;ServiceId=199379;assainissement collectif;Délégation;2014;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181967;Cressin-Rochefort;Commune;ServiceId=182405;assainissement collectif;Régie;395;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181923;Champagne-en-Valromey;Commune;ServiceId=182342;assainissement collectif;Régie;847;Confirmé / publié;525;Sans anomalie apparente;0;1,2;Sans anomalie apparente;1;316;;;18,6;0;125;0;57,45;35;525;0;1,66;0,155;;0;;0,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182168;Tenay;Commune;ServiceId=182677;assainissement collectif;Régie;1064;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182156;Serrières-sur-Ain;Commune;ServiceId=182659;assainissement collectif;Régie;127;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182177;Verjon;Commune;ServiceId=182690;assainissement collectif;Régie;267;En cours de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;8406,8;;;8312;;;;;;0;;0,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182184;Villars-les-Dombes;Commune;ServiceId=182699;assainissement collectif;Délégation;4534;Confirmé / publié;4532;Sans anomalie apparente;0;1,43;Sans anomalie apparente;1;2337;27,7;81,69;33,64;;56,71;;65,03;0;4532;10;1,94;0,15;;0;;0,4726;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4499;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181965;Crans;Commune;ServiceId=182402;assainissement collectif;Régie;270;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182246;SIVU DE TRAITEMENT DES EAUX DE PONT DE VAUX;Syndicat Intercommunal à Vocation Unique;ServiceId=182802;assainissement collectif;Régie;2726;Vérifié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182125;Saint-Jean-sur-Reyssouze;Commune;ServiceId=182616;assainissement collectif;Régie;750;Confirmé / publié;164;Sans anomalie apparente;0;1,43;Sans anomalie apparente;1;78;;;26,98;;145,2;;29,21;60;164;5,5;2,1;0,15;;0;;0,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182070;Péronnas;Commune;ServiceId=182546;assainissement collectif;Régie;6493;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220429;Arboys en Bugey;Commune;ServiceId=182262;assainissement collectif (ARBIGNIEU);Régie;325;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182080;Polliat;Commune;ServiceId=182562;assainissement collectif;Régie;2554;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181902;Bouligneux;Commune;ServiceId=182305;assainissement collectif;Délégation;303;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182037;Marlieux;Commune;ServiceId=182502;assainissement collectif;Régie;1116;Confirmé / publié;1000;Sans anomalie apparente;0;1,43;Sans anomalie apparente;1;417;;;18;0;153,6;0;33,36;0;1000;0;2,4;0,15;44887,43;0;;1,28;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182035;Marchamp;Commune;ServiceId=182499;assainissement collectif;Régie;133;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181993;Giron;Commune;ServiceId=182437;assainissement collectif;Régie;180;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182087;Pouillat;Commune;ServiceId=182570;assainissement collectif;Régie;93;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182011;Joyeux;Commune;ServiceId=182460;assainissement collectif;Régie;280;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220499;Val-Revermont;Commune;ServiceId=182575;assainissement collectif (PRESSIAT);Régie;1303;Vérifié;114;Sans anomalie apparente;0;1,32;Présomption d'anomalie;1;114;;;14,4;;144;;28,93;24;114;10;1;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182047;Mionnay;Commune;ServiceId=182516;assainissement collectif;Délégation;2174;Confirmé / publié;1937;Sans anomalie apparente;0;1,86;Sans anomalie apparente;1;700;34,96;90,86;38,29;0;94,01;0;65,67;0;1937;10;2,77;0,15;148930;0;;0,7834;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4658;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181964;Courtes;Commune;ServiceId=182401;assainissement collectif;Régie;293;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182148;Salavre;Commune;ServiceId=182646;assainissement collectif;Régie;299;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181877;Artemare;Commune;ServiceId=182270;assainissement collectif;Régie;1214;Confirmé / publié;631;Sans anomalie apparente;0;1,59;Sans anomalie apparente;1;631;;;35,37;;155,65;;57,31;28;631;10;1;0,15;;0;99;1,09;99;;0,94;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220241;Champdor-Corcelles;Commune;ServiceId=182344;assainissement collectif (CHAMPDOR);Régie;344;En cours de saisie;480;Non vérifié;0;1,74;Non vérifié;1;234;;;37,56;;171;;24,89;39;480;10;2,05;0,155;;0;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182179;Versailleux;Commune;ServiceId=182692;assainissement collectif;Régie;404;En cours de saisie;;Non vérifié;0;0,78;Non vérifié;1;;;;8,52;;85,2;;;0;;10;;0;12283;0;;0,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182143;Saint-Sorlin-en-Bugey;Commune;ServiceId=182641;assainissement collectif;Délégation;582;Confirmé / publié;1112;Sans anomalie apparente;0;1,24;Sans anomalie apparente;1;496;4,36;14,56;31,57;;103,15;;27,96;23;1112;10;2,24;0,15;;0;;0,6679;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,085;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182160;SIMANDRE;Commune;ServiceId=182663;assainissement collectif;Régie;715;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182030;Magnieu (avant 2019);Commune;ServiceId=182492;assainissement collectif;Régie;469;Confirmé / publié;473;Sans anomalie apparente;0;1,43;Sans anomalie apparente;1;240;;;33,6;0;138;0;37,09;18;473;10;1,97;0,15;29848,72;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182103;Saint-André-de-Corcy;Commune;ServiceId=182590;assainissement collectif;Délégation;3073;Confirmé / publié;3012;Sans anomalie apparente;0;1,86;Anomalie;1;1490;28,72;114,86;38,91;;69,6;;59,72;0;3012;10;2,02;0,155;;0;;0,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7178;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182205;SIE du BOREY;Syndicat Intercommunal à Vocation Unique;ServiceId=182728;assainissement collectif;Régie;600;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181984;Faramans;Commune;ServiceId=182427;assainissement collectif;Régie;792;En cours de saisie;;Non vérifié;0;2,53;Non vérifié;1;300;;;45,57;;257,73;;;2,13;;10;;0,15;;0;;2,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182001;HOSTIAS;Commune;ServiceId=182445;assainissement collectif (HOSTIAS);Régie;88;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181927;Chaneins;Commune;ServiceId=182349;assainissement collectif;Délégation;878;Confirmé / publié;621;Sans anomalie apparente;0;2,1;Sans anomalie apparente;1;298;30,06;128,15;40,88;;82,66;;32,15;25,14;621;10;2,08;0,15;;0;;0,4793;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,8174;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=214000;assainissement collectif : Rancé;Régie;719;Confirmé / publié;656;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;240;;;49,2;0;294;0;32;60;656;10;2,73;0,15;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182139;Saint-Nizier-le-Désert;Commune;ServiceId=182635;assainissement collectif;Délégation;931;Confirmé / publié;584;Sans anomalie apparente;0;1,56;Sans anomalie apparente;1;248;25,38;63,42;35,01;;88,66;;60,19;16,66;584;10;2,35;0,15;;0;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,317;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=213995;assainissement collectif : Civrieux Fagne;Régie;781;Confirmé / publié;;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;41;;;49,2;0;294;0;0,01;60;;10;;0,15;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181953;Confrançon;Commune;ServiceId=182385;assainissement collectif;Délégation;1355;Confirmé / publié;843;Sans anomalie apparente;0;1,98;Sans anomalie apparente;1;395;24,4;62,92;39,61;;135,18;;44,38;25,98;843;10;2,13;0,15;;0;;0,91;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,321;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181939;Chavornay;Commune;ServiceId=182366;assainissement collectif (Chavornay);Régie;227;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181962;Corveissiat;Commune;ServiceId=182399;assainissement collectif;Délégation;629;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=214001;assainissement collectif : Savigneux;Régie;1282;Confirmé / publié;818;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;354;;;49,2;0;294;0;28,55;60;818;10;2,31;0,15;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181913;Briord;Commune;ServiceId=182325;assainissement collectif;Régie;987;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182169;Thézillieu;Commune;ServiceId=182679;assainissement collectif (Thézillieu);Régie;309;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181994;Gorrevod;Commune;ServiceId=182438;assainissement collectif;Délégation;431;Confirmé / publié;863;Sans anomalie apparente;0;2,59;Sans anomalie apparente;1;338;9,75;35,49;46,25;;229;;24,09;85;863;10;2,55;0,15;115077,77;0;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,2145;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182176;Vaux-en-Bugey;Commune;ServiceId=182689;assainissement collectif;Régie;1248;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182012;Jujurieux;Commune;ServiceId=182462;assainissement collectif;Régie;2231;Confirmé / publié;2000;Sans anomalie apparente;0;2,96;Sans anomalie apparente;1;1039;;;18;;337,2;;69,27;54;2000;0;1,92;0,15;;0;;2,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181932;Châtenay;Commune;ServiceId=182356;assainissement collectif;Régie;340;Confirmé / publié;351;Sans anomalie apparente;0;1,58;Sans anomalie apparente;1;51;;;35,25;;154,5;;21,89;22,5;351;10;6,88;0,15;;0;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182189;Villette-sur-Ain;Commune;ServiceId=182706;assainissement collectif;Délégation;715;Confirmé / publié;427;Sans anomalie apparente;0;2,21;Sans anomalie apparente;0;201;22,88;83,35;42,11;;139,8;;31,65;36,6;427;10;2,12;0,15;;0;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5039;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181870;Arandas;Commune;ServiceId=182260;assainissement collectif;Régie;162;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181970;Culoz;Commune;ServiceId=182409;assainissement collectif;Régie;3087;Confirmé / publié;3100;Sans anomalie apparente;0;2,01;Sans anomalie apparente;1;1175;;;39,9;;201;;25;48,6;3100;10;2,64;0,15;255311,77;0;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181946;Cleyzieu;Commune;ServiceId=182377;assainissement collectif;Régie;142;Confirmé / publié;150;Sans anomalie apparente;0;0,86;Sans anomalie apparente;1;99;;;27,38;;75,81;;34,26;3,81;150;10;1,52;0,15;75,81;0;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182088;Prémeyzel;Commune;ServiceId=182572;assainissement collectif;Régie;234;Confirmé / publié;;Sans anomalie apparente;0;0,75;Sans anomalie apparente;1;85;;;18;;72;;28,33;28,8;;0;;0,15;;0;;0,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181959;Cormaranche-en-Bugey;Commune;ServiceId=182396;assainissement collectif (Cormaranche-en-Bugey);Régie;867;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;120;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
