DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=181907;Brégnier-Cordon;Commune;ServiceId=212302;assainissement collectif;Régie;849;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182127;Sainte-Julie;Commune;ServiceId=182619;assainissement collectif;Régie;1100;Confirmé / publié;990;Sans anomalie apparente;0;1,76;Sans anomalie apparente;1;412;;;19,2;0;192;0;34,39;0;990;0;2,4;0,16;70841,11;0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181882;Baneins;Commune;ServiceId=182276;assainissement collectif;Régie;634;Confirmé / publié;312;Sans anomalie apparente;0;1,29;Sans anomalie apparente;1;172;;;33,27;;121,53;;53,75;1,53;312;10;1,81;0,16;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182123;Saint-Jean-de-Niost;Commune;ServiceId=182613;assainissement collectif;Délégation;1625;Vérifié;1332;Sans anomalie apparente;0;2,68;Présomption d'anomalie;0;686;60,44;;19,2;0;;0;61,52;20;1332;10;1,94;0,16;;0;;0,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,0635;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181899;Blyes;Commune;ServiceId=182300;assainissement collectif;Régie;1214;Confirmé / publié;1310;Sans anomalie apparente;0;1,55;Sans anomalie apparente;1;575;;;36,12;0;150;0;95,83;0;1310;10;2,28;0,16;85163;0;;1,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196920;COMMUNAUTE DE COMMUNES DE MIRIBEL ET DU PLATEAU;Communauté de communes;ServiceId=270254;assainissement collectif;Délégation;24693;Confirmé / publié;23248;Sans anomalie apparente;0;1,87;Sans anomalie apparente;0;10647;;;;;;;67,47;;23248;;2,18;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220429;Arboys en Bugey;Commune;ServiceId=212312;assainissement collectif (SAINT-BOIS);Régie;333;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181919;Chalamont;Commune;ServiceId=182336;assainissement collectif;Régie;2624;Confirmé / publié;2612;Sans anomalie apparente;0;1,37;Sans anomalie apparente;1;1268;;;34,17;0;130,55;0;73,89;4,55;2612;10;2,06;0,16;109172,74;0;;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260617;Valromey-sur-Séran;Commune;ServiceId=182674;assainissement collectif (Sutrieu);Régie;336;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181868;Andert-et-Condon;Commune;ServiceId=182256;assainissement collectif;Régie;335;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181874;Argis;Commune;ServiceId=182265;assainissement collectif;Régie;473;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181954;Contrevoz;Commune;ServiceId=182387;assainissement collectif;Régie;510;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=182431;assainissement collectif : Frans;Délégation;2484;Confirmé / publié;2768;Sans anomalie apparente;0;2,87;Sans anomalie apparente;1;1125;52,17;167,25;50,52;0;126,75;0;73,67;7,83;2768;10;2,46;0,16;;0;;0,991;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,959;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=214001;assainissement collectif : Savigneux;Régie;1438;Confirmé / publié;1180;Sans anomalie apparente;0;2,87;Sans anomalie apparente;1;452;;;50,52;0;294;0;44,1;60;1180;10;2,61;0,16;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182083;Pont-d'Ain;Commune;ServiceId=182566;assainissement collectif;Délégation;2977;Confirmé / publié;2775;Sans anomalie apparente;0;2,3;Sans anomalie apparente;0;1421;32,26;87,82;44,33;0;144,3;0;48,56;13,5;2775;10;1,95;0,16;255490;0;;1,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,463;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=182278;assainissement collectif : Beauregard;Délégation;844;Confirmé / publié;881;Sans anomalie apparente;0;2,87;Sans anomalie apparente;1;397;52,17;162,26;50,52;0;131,74;0;63,93;7,83;881;10;2,22;0,16;;0;;1,0326;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,9174;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182124;Saint-Jean-le-Vieux;Commune;ServiceId=182615;assainissement collectif;Régie;1842;Vérifié;1900;Sans anomalie apparente;0;2,32;Anomalie;1;1080;;;54;;223,92;0,29;65,06;43,92;1900;0;1,76;0,16;399456,12;0;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182194;Virignin;Commune;ServiceId=182715;assainissement collectif;Délégation;1133;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182064;Oncieu;Commune;ServiceId=182539;assainissement collectif;Régie;86;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220777;Chazey-Bons;Commune;ServiceId=182577;assainissement collectif (PUGIEU);Régie;597;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182082;Poncin;Commune;ServiceId=182565;assainissement collectif;Délégation;867;Confirmé / publié;1748;Sans anomalie apparente;0;3,02;Sans anomalie apparente;1;1004;48,02;169,58;52,17;;140,88;;63,22;0;1748;10;1,74;0,16;;0;;1,174;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,013;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182045;Meximieux;Commune;ServiceId=182514;assainissement collectif;Délégation;8062;Confirmé / publié;8141;Sans anomalie apparente;0;1,69;Sans anomalie apparente;1;4258;16,68;106,32;37,65;;59;;102,97;3,8;8141;10;1,91;0,16;631630;0;;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,747;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220429;Arboys en Bugey;Commune;ServiceId=182262;assainissement collectif (ARBIGNIEU);Régie;333;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181877;Artemare;Commune;ServiceId=182270;assainissement collectif;Régie;1267;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;99;;99;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182151;Sault-Brénaz;Commune;ServiceId=182651;assainissement collectif;Régie;990;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182654;assainissement collectif;Régie;142;Confirmé / publié;160;Sans anomalie apparente;0;0,76;Sans anomalie apparente;1;106;;;27,46;;63,4;;35,33;25;160;10;1,51;0,16;5996,84;0;;0,32;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182097;Rignieux-le-Franc;Commune;ServiceId=182582;assainissement collectif;Régie;1050;Confirmé / publié;1025;Sans anomalie apparente;0;1,81;Sans anomalie apparente;1;443;;;38,92;0;178;0;53,37;40;1025;10;2,31;0,16;77606;0;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181893;Béon;Commune;ServiceId=182292;assainissement collectif (Béon);Régie;451;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182164;Sulignat;Commune;ServiceId=182670;assainissement collectif;Régie;607;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181865;Ambléon;Commune;ServiceId=182253;assainissement collectif;Régie;118;En cours de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;7,62;;;7,62;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220777;Chazey-Bons;Commune;ServiceId=182368;assainissement collectif (CHAZEY-BONS (avant 2017));;597;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182101;Saint-Alban;Commune;ServiceId=182588;assainissement collectif;Régie;187;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181987;Flaxieu;Commune;ServiceId=182797;assainissement collectif;Régie;68;Confirmé / publié;81;Sans anomalie apparente;0;1,12;Sans anomalie apparente;1;53;;;31,44;0;103,2;0;34,64;0;81;10;1,53;0,16;3232,74;0;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182122;Saint-Germain-sur-Renon;Commune;ServiceId=182611;assainissement collectif;Régie;249;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182103;Saint-André-de-Corcy;Commune;ServiceId=182590;assainissement collectif;Délégation;3428;Confirmé / publié;3169;Sans anomalie apparente;0;2,26;Sans anomalie apparente;1;1577;33,26;133,06;43,89;;94,6;;61,89;25;3169;10;2,01;0,16;;0;;0,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,8317;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196926;COMMUNAUTE D'AGGLOMERATION DU BASSIN DE BOURG EN BRESSE ;Communauté d'agglomération;ServiceId=182620;assainissement collectif : régie;Régie;123931;Confirmé / publié;100920;Sans anomalie apparente;0;1,48;Sans anomalie apparente;1;54138;;;35,38;0;142,6;0;61,02;2,67;100920;10;1,86;0,16;8418231;0;;1,1661;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=213998;assainissement collectif : Amberieux en Dombes;Régie;1776;Confirmé / publié;1900;Sans anomalie apparente;0;2,87;Sans anomalie apparente;1;785;;;50,52;0;294;0;71,95;60;1900;10;2,42;0,16;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182234;COMMUNAUTÉ DE COMMUNES Val de Saone Centre;Communauté de communes;ServiceId=182760;assainissement collectif;Délégation;21106;Confirmé / publié;18718;Sans anomalie apparente;0;2,96;Sans anomalie apparente;1;8745;37,34;162,14;51,48;;141,43;;47,76;30,25;18718;10;2,14;0,16;;0;;0,9265;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,04;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182184;Villars-les-Dombes;Commune;ServiceId=182699;assainissement collectif;Délégation;5073;Confirmé / publié;5002;Sans anomalie apparente;0;2,05;Sans anomalie apparente;1;2471;40,46;129,24;41,56;;75,2;;66,62;11;5002;10;2,02;0,16;474247,84;0;;0,535;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7398;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182027;Lompnas;Commune;ServiceId=182486;assainissement collectif;Régie;167;Confirmé / publié;167;Sans anomalie apparente;0;0,91;Sans anomalie apparente;1;118;;;19,2;0;90;0;15,28;30;167;0;1,42;0,16;8980;0;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182059;Neuville-les-Dames;Commune;ServiceId=182531;assainissement collectif;Régie;1520;Confirmé / publié;1009;Sans anomalie apparente;0;1,48;Sans anomalie apparente;1;526;;;35,32;0;142;0;67,01;40;1009;10;1,92;0,16;58436;0;;0,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181946;Cleyzieu;Commune;ServiceId=182377;assainissement collectif;Régie;137;Vérifié;136;Sans anomalie apparente;0;1,48;Sans anomalie apparente;1;115;;;35,3;0;141,81;0;39,79;3,81;136;10;1,18;0,16;8069,59;0;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260580;Arvière-en-Valromey;Commune;ServiceId=182366;assainissement collectif (Chavornay);Régie;244;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182060;Neuville-sur-Ain;Commune;ServiceId=182533;assainissement collectif;Régie;1827;Confirmé / publié;1731;Sans anomalie apparente;0;2,15;Sans anomalie apparente;1;907;;;32,63;0;225;0;67,69;15;1731;5,5;1,91;0,16;127966;0;;1,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196926;COMMUNAUTE D'AGGLOMERATION DU BASSIN DE BOURG EN BRESSE ;Communauté d'agglomération;ServiceId=280454;assainissement collectif : DSP;Délégation;13080;Confirmé / publié;11975;Sans anomalie apparente;0;2,32;Sans anomalie apparente;1;6223;59,92;161,56;44,52;0;72,44;0;43,98;11,36;11975;10;1,92;0,16;;0;;0,509;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,847;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182099;Rossillon;Commune;ServiceId=182584;assainissement collectif;Régie;159;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182645;assainissement collectif;Délégation;1267;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182107;Saint-Bénigne;Commune;ServiceId=182594;assainissement collectif;Régie;669;Confirmé / publié;1142;Sans anomalie apparente;0;2,65;Sans anomalie apparente;1;538;;;48,06;0;269,4;0;31,26;99;1142;10;2,12;0,16;109605,81;0;;1,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181936;Chavannes-sur-Reyssouze;Commune;ServiceId=182363;assainissement collectif;Régie;773;Vérifié;509;Sans anomalie apparente;0;3,33;Présomption d'anomalie;0;209;;;54,32;0;345,2;;27,72;98;509;10;2,44;0,15;;0;;2,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182236;SYNDICAT DE TRAITEMENT DES EAUX D'AMBERIEU EN BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182762;assainissement collectif;Régie;27136;Confirmé / publié;26644;Sans anomalie apparente;0;1,87;Sans anomalie apparente;1;13303;;;19,2;0;205,2;0;61,91;42;26644;0;2;0,16;;0;;1,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
