Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Boissy-sous-Saint-Yon;91;91085;;2014;;
Boissy-sous-Saint-Yon;91;91085;;2015;;
Boissy-sous-Saint-Yon;91;91085;;2016;;
Boissy-sous-Saint-Yon;91;91085;3.35;2017;3.54;6.89
Boissy-sous-Saint-Yon;91;91085;2.98;2018;3.3;6.28
Boissy-sous-Saint-Yon;91;91085;3.03;2019;3.93;6.96
Boissy-sous-Saint-Yon;91;91085;3.07;2020;3.22;6.29
Boissy-sous-Saint-Yon;91;91085;3.15;2021;5.84;8.99
Boissy-sous-Saint-Yon;91;91085;3.32;2022;5.42;8.74
Boissy-sous-Saint-Yon;91;91085;3.31;2023;;
Bondoufle;91;91086;;2012;;
Bondoufle;91;91086;;2013;;
Bondoufle;91;91086;;2014;;
Bondoufle;91;91086;;2015;;
Bondoufle;91;91086;2.35;2016;1.95;4.3
Bondoufle;91;91086;2.85;2017;2.4;5.25
Bondoufle;91;91086;2.82;2018;1.98;4.8
Bondoufle;91;91086;2.63;2019;2.01;4.64
Bondoufle;91;91086;2.63;2020;2.01;4.64
Bondoufle;91;91086;2.71;2021;2.04;4.75
Bondoufle;91;91086;2.9;2022;1.99;4.89
Bondoufle;91;91086;3.06;2023;;
Bouray-sur-Juine;91;91095;;2012;;
Bouray-sur-Juine;91;91095;;2013;;
Bouray-sur-Juine;91;91095;;2014;;
Bouray-sur-Juine;91;91095;;2015;;
Bouray-sur-Juine;91;91095;;2016;;
Bouray-sur-Juine;91;91095;3.35;2017;3.54;6.89
Bouray-sur-Juine;91;91095;2.98;2018;3.3;6.28
Bouray-sur-Juine;91;91095;3.03;2019;3.93;6.96
Bouray-sur-Juine;91;91095;3.07;2020;3.22;6.29
Bouray-sur-Juine;91;91095;3.15;2021;5.84;8.99
Bouray-sur-Juine;91;91095;3.32;2022;5.42;8.74
Bouray-sur-Juine;91;91095;3.31;2023;;
Boussy-Saint-Antoine;91;91097;;2012;;
Boussy-Saint-Antoine;91;91097;;2013;;
Boussy-Saint-Antoine;91;91097;;2014;;
Boussy-Saint-Antoine;91;91097;;2015;;
Boussy-Saint-Antoine;91;91097;2.63;2016;;
Boussy-Saint-Antoine;91;91097;;2017;;
Boussy-Saint-Antoine;91;91097;;2018;;
Boussy-Saint-Antoine;91;91097;;2019;;
Boussy-Saint-Antoine;91;91097;;2020;;
Boussy-Saint-Antoine;91;91097;2.3;2021;;
Boussy-Saint-Antoine;91;91097;2.95;2022;;
Boussy-Saint-Antoine;91;91097;3.05;2023;;
Boutervilliers;91;91098;1.52;2012;;
Boutervilliers;91;91098;1.53;2013;;
Boutervilliers;91;91098;1.51;2014;;
Boutervilliers;91;91098;1.57;2015;;
Boutervilliers;91;91098;1.58;2016;;
Boutervilliers;91;91098;1.65;2017;;
Boutervilliers;91;91098;1.72;2018;;
Boutervilliers;91;91098;1.78;2019;;
Boutervilliers;91;91098;1.8;2020;;
Boutervilliers;91;91098;2.02;2021;;
Boutervilliers;91;91098;2.18;2022;;
Boutervilliers;91;91098;2.19;2023;;
Boutigny-sur-Essonne;91;91099;;2012;;
Boutigny-sur-Essonne;91;91099;;2013;;
Boutigny-sur-Essonne;91;91099;;2014;;
Boutigny-sur-Essonne;91;91099;;2015;;
Boutigny-sur-Essonne;91;91099;;2016;;
Boutigny-sur-Essonne;91;91099;3.35;2017;3.54;6.89
Boutigny-sur-Essonne;91;91099;2.98;2018;3.3;6.28
Boutigny-sur-Essonne;91;91099;3.03;2019;3.93;6.96
Boutigny-sur-Essonne;91;91099;3.07;2020;3.22;6.29
Boutigny-sur-Essonne;91;91099;3.15;2021;5.84;8.99
Boutigny-sur-Essonne;91;91099;3.32;2022;5.42;8.74
Boutigny-sur-Essonne;91;91099;3.31;2023;;
Bouville;91;91100;;2012;;
Bouville;91;91100;;2013;;
Bouville;91;91100;;2014;;
Bouville;91;91100;;2015;;
Bouville;91;91100;;2016;;
Bouville;91;91100;;2017;;
Bouville;91;91100;;2018;;
Bouville;91;91100;;2019;;
Bouville;91;91100;2.47;2020;3.59;6.06
Bouville;91;91100;;2021;;
Bouville;91;91100;3.91;2022;;
Bouville;91;91100;3.85;2023;;
Brétigny-sur-Orge;91;91103;;2012;;
Brétigny-sur-Orge;91;91103;;2013;;
Brétigny-sur-Orge;91;91103;;2014;;
Brétigny-sur-Orge;91;91103;;2015;;
Brétigny-sur-Orge;91;91103;2.52;2016;;
Brétigny-sur-Orge;91;91103;4.09;2017;;
Brétigny-sur-Orge;91;91103;4.02;2018;;
Brétigny-sur-Orge;91;91103;4.39;2019;1.42;5.81
Brétigny-sur-Orge;91;91103;4.1;2020;;
Brétigny-sur-Orge;91;91103;2.03;2021;;
Brétigny-sur-Orge;91;91103;2.22;2022;0.62;2.84
Brétigny-sur-Orge;91;91103;2.19;2023;;
Breuillet;91;91105;;2012;;
Breuillet;91;91105;;2013;;
Breuillet;91;91105;;2014;;
Breuillet;91;91105;;2015;;
Breuillet;91;91105;2.52;2016;;
Breuillet;91;91105;4.09;2017;;
Breuillet;91;91105;4.02;2018;;
Breuillet;91;91105;4.39;2019;1.42;5.81
Breuillet;91;91105;4.1;2020;;
Breuillet;91;91105;2.03;2021;;
Breuillet;91;91105;2.22;2022;0.62;2.84
Breuillet;91;91105;2.19;2023;;
Breux-Jouy;91;91106;;2012;;
Breux-Jouy;91;91106;;2013;;
Breux-Jouy;91;91106;;2014;;
Breux-Jouy;91;91106;;2015;;
Breux-Jouy;91;91106;;2016;;
Breux-Jouy;91;91106;3.35;2017;3.54;6.89
Breux-Jouy;91;91106;2.98;2018;3.3;6.28
Breux-Jouy;91;91106;3.03;2019;3.93;6.96
Breux-Jouy;91;91106;3.07;2020;3.22;6.29
Breux-Jouy;91;91106;3.15;2021;5.84;8.99
Breux-Jouy;91;91106;3.32;2022;5.42;8.74
Breux-Jouy;91;91106;3.31;2023;;
Brières-les-Scellés;91;91109;;2012;;
Brières-les-Scellés;91;91109;;2013;;
Brières-les-Scellés;91;91109;;2014;;
Brières-les-Scellés;91;91109;;2015;;
Brières-les-Scellés;91;91109;;2016;;
Brières-les-Scellés;91;91109;;2017;;
Brières-les-Scellés;91;91109;;2018;;
Brières-les-Scellés;91;91109;;2019;;
Brières-les-Scellés;91;91109;2.47;2020;3.59;6.06
Brières-les-Scellés;91;91109;;2021;;
Brières-les-Scellés;91;91109;3.91;2022;;
Brières-les-Scellés;91;91109;3.85;2023;;
Briis-sous-Forges;91;91111;;2012;;
Briis-sous-Forges;91;91111;;2013;;
Briis-sous-Forges;91;91111;3.27;2014;2.47;5.74
Briis-sous-Forges;91;91111;3.31;2015;2.66;5.97
Briis-sous-Forges;91;91111;2.92;2016;2.66;5.58
Briis-sous-Forges;91;91111;;2017;;
Briis-sous-Forges;91;91111;2.8;2018;3.09;5.89
Briis-sous-Forges;91;91111;3.16;2019;;
Briis-sous-Forges;91;91111;3.12;2020;1.5;4.62
Briis-sous-Forges;91;91111;3.21;2021;;
Briis-sous-Forges;91;91111;3.71;2022;;
Briis-sous-Forges;91;91111;3.52;2023;;
Brouy;91;91112;;2012;;
Brouy;91;91112;;2013;;
Brouy;91;91112;;2014;;
Brouy;91;91112;;2015;;
Brouy;91;91112;;2016;;
Brouy;91;91112;;2017;;
Brouy;91;91112;;2018;;
Brouy;91;91112;;2019;;
Brouy;91;91112;2.47;2020;3.59;6.06
Brouy;91;91112;;2021;;
Brouy;91;91112;3.91;2022;;
Brouy;91;91112;3.85;2023;;
Brunoy;91;91114;;2012;;
Brunoy;91;91114;;2013;;
Brunoy;91;91114;;2014;;
Brunoy;91;91114;;2015;;
Brunoy;91;91114;2.63;2016;;
Brunoy;91;91114;;2017;;
Brunoy;91;91114;;2018;;
Brunoy;91;91114;;2019;;
Brunoy;91;91114;;2020;;
Brunoy;91;91114;2.3;2021;;
Brunoy;91;91114;2.95;2022;;
Brunoy;91;91114;3.05;2023;;
Bruyères-le-Châtel;91;91115;;2012;;
Bruyères-le-Châtel;91;91115;;2013;;
Bruyères-le-Châtel;91;91115;;2014;;
Bruyères-le-Châtel;91;91115;;2015;;
Bruyères-le-Châtel;91;91115;2.52;2016;;
Bruyères-le-Châtel;91;91115;4.09;2017;;
Bruyères-le-Châtel;91;91115;4.02;2018;;
Bruyères-le-Châtel;91;91115;4.39;2019;1.42;5.81
Bruyères-le-Châtel;91;91115;4.1;2020;;
Bruyères-le-Châtel;91;91115;3.21;2021;;
Bruyères-le-Châtel;91;91115;3.71;2022;0.62;4.33
Bruyères-le-Châtel;91;91115;3.52;2023;;
Buno-Bonnevaux;91;91121;;2012;;
Buno-Bonnevaux;91;91121;;2013;;
Buno-Bonnevaux;91;91121;;2014;;
Buno-Bonnevaux;91;91121;;2015;;
Buno-Bonnevaux;91;91121;;2016;;
Buno-Bonnevaux;91;91121;3.35;2017;3.54;6.89
Buno-Bonnevaux;91;91121;2.98;2018;3.3;6.28
Buno-Bonnevaux;91;91121;3.03;2019;3.93;6.96
Buno-Bonnevaux;91;91121;3.07;2020;3.22;6.29
Buno-Bonnevaux;91;91121;3.15;2021;5.84;8.99
Buno-Bonnevaux;91;91121;3.32;2022;5.42;8.74
Buno-Bonnevaux;91;91121;3.31;2023;;
Bures-sur-Yvette;91;91122;;2012;;
Bures-sur-Yvette;91;91122;;2013;;
Bures-sur-Yvette;91;91122;;2014;;
Bures-sur-Yvette;91;91122;;2015;;
Bures-sur-Yvette;91;91122;2.78;2016;;
Bures-sur-Yvette;91;91122;;2017;;
Bures-sur-Yvette;91;91122;;2018;;
Bures-sur-Yvette;91;91122;;2019;;
Bures-sur-Yvette;91;91122;2.9;2020;;
Bures-sur-Yvette;91;91122;2.98;2021;2.46;5.44
Bures-sur-Yvette;91;91122;3.15;2022;;
Bures-sur-Yvette;91;91122;3.32;2023;;
Cerny;91;91129;;2012;;
Cerny;91;91129;;2013;;
Cerny;91;91129;;2014;;
Cerny;91;91129;;2015;;
Cerny;91;91129;;2016;;
Cerny;91;91129;3.35;2017;3.54;6.89
Cerny;91;91129;2.98;2018;3.3;6.28
Cerny;91;91129;3.03;2019;3.93;6.96
Cerny;91;91129;3.07;2020;3.22;6.29
Cerny;91;91129;3.15;2021;5.84;8.99
Cerny;91;91129;3.32;2022;5.42;8.74
Cerny;91;91129;3.31;2023;;
Chalo-Saint-Mars;91;91130;;2012;;
Chalo-Saint-Mars;91;91130;;2013;;
Chalo-Saint-Mars;91;91130;;2014;;
Chalo-Saint-Mars;91;91130;;2015;;
Chalo-Saint-Mars;91;91130;;2016;;
Chalo-Saint-Mars;91;91130;;2017;;
Chalo-Saint-Mars;91;91130;;2018;;
Chalo-Saint-Mars;91;91130;;2019;;
Chalo-Saint-Mars;91;91130;2.47;2020;3.59;6.06
Chalo-Saint-Mars;91;91130;;2021;;
Chalo-Saint-Mars;91;91130;3.91;2022;;
Chalo-Saint-Mars;91;91130;3.85;2023;;
Chalou-Moulineux;91;91131;;2012;;
Chalou-Moulineux;91;91131;;2013;;
Chalou-Moulineux;91;91131;;2014;;
Chalou-Moulineux;91;91131;;2015;;
Chalou-Moulineux;91;91131;;2016;;
Chalou-Moulineux;91;91131;;2017;;
Chalou-Moulineux;91;91131;;2018;;
Chalou-Moulineux;91;91131;;2019;;
Chalou-Moulineux;91;91131;2.47;2020;3.59;6.06
Chalou-Moulineux;91;91131;;2021;;
Chalou-Moulineux;91;91131;3.91;2022;;
Chalou-Moulineux;91;91131;3.85;2023;;
Chamarande;91;91132;;2012;;
Chamarande;91;91132;;2013;;
Chamarande;91;91132;;2014;;
Chamarande;91;91132;;2015;;
Chamarande;91;91132;;2016;;
Chamarande;91;91132;3.35;2017;3.54;6.89
Chamarande;91;91132;2.98;2018;3.3;6.28
Chamarande;91;91132;3.03;2019;3.93;6.96
Chamarande;91;91132;3.07;2020;3.22;6.29
Chamarande;91;91132;3.15;2021;5.84;8.99
Chamarande;91;91132;3.32;2022;5.42;8.74
Chamarande;91;91132;3.31;2023;;
Champcueil;91;91135;;2012;;
Champcueil;91;91135;;2013;;
Champcueil;91;91135;;2014;;
Champcueil;91;91135;;2015;;
Champcueil;91;91135;;2016;;
Champcueil;91;91135;3.35;2017;3.54;6.89
Champcueil;91;91135;2.98;2018;3.3;6.28
Champcueil;91;91135;3.03;2019;3.93;6.96
Champcueil;91;91135;3.07;2020;3.22;6.29
Champcueil;91;91135;3.15;2021;5.84;8.99
Champcueil;91;91135;3.32;2022;5.42;8.74
Champcueil;91;91135;3.31;2023;;
Champlan;91;91136;;2012;;
Champlan;91;91136;;2013;;
Champlan;91;91136;;2014;;
Champlan;91;91136;;2015;;
Champlan;91;91136;2.78;2016;;
Champlan;91;91136;;2017;;
Champlan;91;91136;;2018;;
Champlan;91;91136;;2019;;
Champlan;91;91136;2.9;2020;;
Champlan;91;91136;2.98;2021;2.46;5.44
Champlan;91;91136;3.15;2022;;
Champlan;91;91136;3.32;2023;;
Champmotteux;91;91137;;2012;;
Champmotteux;91;91137;;2013;;
Champmotteux;91;91137;;2014;;
Champmotteux;91;91137;;2015;;
Champmotteux;91;91137;;2016;;
Champmotteux;91;91137;;2017;;
Champmotteux;91;91137;;2018;;
Champmotteux;91;91137;;2019;;
Champmotteux;91;91137;2.47;2020;3.59;6.06
Champmotteux;91;91137;;2021;;
Champmotteux;91;91137;3.91;2022;;
Champmotteux;91;91137;3.85;2023;;
Chatignonville;91;91145;2.37;2012;;
Chatignonville;91;91145;2.42;2013;;
Chatignonville;91;91145;2.46;2014;;
Chatignonville;91;91145;2.54;2015;;
Chatignonville;91;91145;2.58;2016;2.05;4.63
Chatignonville;91;91145;2.6;2017;1.99;4.59
Chatignonville;91;91145;2.59;2018;2.08;4.67
Chatignonville;91;91145;2.61;2019;2.1;4.71
Chatignonville;91;91145;2.64;2020;2.17;4.81
Chatignonville;91;91145;2.67;2021;2.54;5.21
Chatignonville;91;91145;2.7;2022;2.8;5.5
Chatignonville;91;91145;2.72;2023;;
Chauffour-lès-Étréchy;91;91148;;2012;;
Chauffour-lès-Étréchy;91;91148;;2013;;
Chauffour-lès-Étréchy;91;91148;;2014;;
Chauffour-lès-Étréchy;91;91148;;2015;;
Chauffour-lès-Étréchy;91;91148;;2016;;
Chauffour-lès-Étréchy;91;91148;;2017;;
Chauffour-lès-Étréchy;91;91148;;2018;;
Chauffour-lès-Étréchy;91;91148;2.72;2019;;
Chauffour-lès-Étréchy;91;91148;2.85;2020;;
Chauffour-lès-Étréchy;91;91148;2.85;2021;;
Chauffour-lès-Étréchy;91;91148;5.33;2022;5.81;11.14
Chauffour-lès-Étréchy;91;91148;5.16;2023;;
Cheptainville;91;91156;;2012;;
Cheptainville;91;91156;;2013;;
Cheptainville;91;91156;;2014;;
Cheptainville;91;91156;;2015;;
Cheptainville;91;91156;2.52;2016;;
Cheptainville;91;91156;4.09;2017;;
Cheptainville;91;91156;4.02;2018;;
Cheptainville;91;91156;4.39;2019;1.42;5.81
Cheptainville;91;91156;4.1;2020;;
Cheptainville;91;91156;2.03;2021;;
Cheptainville;91;91156;2.22;2022;0.62;2.84
Cheptainville;91;91156;2.19;2023;;
Chevannes;91;91159;;2012;;
Chevannes;91;91159;;2013;;
Chevannes;91;91159;;2014;;
Chevannes;91;91159;;2015;;
Chevannes;91;91159;;2016;;
Chevannes;91;91159;3.35;2017;3.54;6.89
Chevannes;91;91159;2.98;2018;3.3;6.28
Chevannes;91;91159;3.03;2019;3.93;6.96
Chevannes;91;91159;3.07;2020;3.22;6.29
Chevannes;91;91159;3.15;2021;5.84;8.99
Chevannes;91;91159;3.32;2022;5.42;8.74
Chevannes;91;91159;3.31;2023;;
Chilly-Mazarin;91;91161;;2012;;
Chilly-Mazarin;91;91161;;2013;;
Chilly-Mazarin;91;91161;;2014;;
Chilly-Mazarin;91;91161;;2015;;
Chilly-Mazarin;91;91161;2.78;2016;;
Chilly-Mazarin;91;91161;;2017;;
Chilly-Mazarin;91;91161;;2018;;
Chilly-Mazarin;91;91161;;2019;;
Chilly-Mazarin;91;91161;2.9;2020;;
Chilly-Mazarin;91;91161;2.98;2021;2.46;5.44
Chilly-Mazarin;91;91161;3.15;2022;;
Chilly-Mazarin;91;91161;3.32;2023;;
Corbeil-Essonnes;91;91174;;2012;;
Corbeil-Essonnes;91;91174;;2013;;
Corbeil-Essonnes;91;91174;;2014;;
Corbeil-Essonnes;91;91174;;2015;;
Corbeil-Essonnes;91;91174;2.35;2016;1.95;4.3
Corbeil-Essonnes;91;91174;2.85;2017;2.4;5.25
Corbeil-Essonnes;91;91174;2.82;2018;1.98;4.8
Corbeil-Essonnes;91;91174;2.63;2019;2.01;4.64
Corbeil-Essonnes;91;91174;2.63;2020;2.01;4.64
Corbeil-Essonnes;91;91174;2.71;2021;2.04;4.75
Corbeil-Essonnes;91;91174;2.9;2022;1.99;4.89
