Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Châtenay-Malabry;92;92019;2.06;2015;;
Châtenay-Malabry;92;92019;1.97;2016;0.74;2.71
Châtenay-Malabry;92;92019;1.97;2017;;
Châtenay-Malabry;92;92019;1.97;2018;;
Châtenay-Malabry;92;92019;1.86;2019;;
Châtenay-Malabry;92;92019;2.09;2020;;
Châtenay-Malabry;92;92019;3.78;2021;1.46;5.24
Châtenay-Malabry;92;92019;3.01;2022;1.01;4.02
Châtenay-Malabry;92;92019;3.58;2023;;
Châtillon;92;92020;2.05;2012;;
Châtillon;92;92020;2.04;2013;;
Châtillon;92;92020;2.05;2014;;
Châtillon;92;92020;2.06;2015;;
Châtillon;92;92020;1.97;2016;0.74;2.71
Châtillon;92;92020;1.97;2017;;
Châtillon;92;92020;1.97;2018;;
Châtillon;92;92020;1.86;2019;;
Châtillon;92;92020;2.09;2020;;
Châtillon;92;92020;3.78;2021;1.46;5.24
Châtillon;92;92020;3.01;2022;1.01;4.02
Châtillon;92;92020;3.58;2023;;
Chaville;92;92022;2.05;2012;;
Chaville;92;92022;2.04;2013;;
Chaville;92;92022;2.05;2014;;
Chaville;92;92022;2.06;2015;;
Chaville;92;92022;1.97;2016;;
Chaville;92;92022;1.97;2017;;
Chaville;92;92022;1.97;2018;;
Chaville;92;92022;1.86;2019;;
Chaville;92;92022;2.09;2020;;
Chaville;92;92022;2.13;2021;;
Chaville;92;92022;2.25;2022;;
Chaville;92;92022;2.32;2023;;
Clamart;92;92023;2.05;2012;;
Clamart;92;92023;2.04;2013;;
Clamart;92;92023;2.05;2014;;
Clamart;92;92023;2.06;2015;;
Clamart;92;92023;1.97;2016;0.74;2.71
Clamart;92;92023;1.97;2017;;
Clamart;92;92023;1.97;2018;;
Clamart;92;92023;1.86;2019;;
Clamart;92;92023;2.09;2020;;
Clamart;92;92023;3.78;2021;1.46;5.24
Clamart;92;92023;3.01;2022;1.01;4.02
Clamart;92;92023;3.58;2023;;
Clichy;92;92024;2.05;2012;;
Clichy;92;92024;2.04;2013;;
Clichy;92;92024;2.05;2014;;
Clichy;92;92024;2.06;2015;;
Clichy;92;92024;1.97;2016;;
Clichy;92;92024;1.97;2017;;
Clichy;92;92024;1.97;2018;;
Clichy;92;92024;1.86;2019;;
Clichy;92;92024;2.09;2020;;
Clichy;92;92024;2.13;2021;;
Clichy;92;92024;2.25;2022;;
Clichy;92;92024;2.32;2023;;
Colombes;92;92025;;2012;;
Colombes;92;92025;2.34;2013;;
Colombes;92;92025;;2014;;
Colombes;92;92025;1.91;2015;;
Colombes;92;92025;1.91;2016;;
Colombes;92;92025;2.08;2017;;
Colombes;92;92025;2.07;2018;;
Colombes;92;92025;2.12;2019;;
Colombes;92;92025;2.13;2020;;
Colombes;92;92025;2.22;2021;;
Colombes;92;92025;2.32;2022;;
Colombes;92;92025;2.45;2023;;
Courbevoie;92;92026;;2012;;
Courbevoie;92;92026;2.34;2013;;
Courbevoie;92;92026;;2014;;
Courbevoie;92;92026;1.91;2015;;
Courbevoie;92;92026;1.91;2016;;
Courbevoie;92;92026;2.08;2017;;
Courbevoie;92;92026;2.07;2018;;
Courbevoie;92;92026;2.12;2019;;
Courbevoie;92;92026;2.13;2020;;
Courbevoie;92;92026;2.22;2021;;
Courbevoie;92;92026;2.32;2022;;
Courbevoie;92;92026;2.45;2023;;
Fontenay-aux-Roses;92;92032;2.05;2012;;
Fontenay-aux-Roses;92;92032;2.04;2013;;
Fontenay-aux-Roses;92;92032;2.05;2014;;
Fontenay-aux-Roses;92;92032;2.06;2015;;
Fontenay-aux-Roses;92;92032;1.97;2016;0.74;2.71
Fontenay-aux-Roses;92;92032;1.97;2017;;
Fontenay-aux-Roses;92;92032;1.97;2018;;
Fontenay-aux-Roses;92;92032;1.86;2019;;
Fontenay-aux-Roses;92;92032;2.09;2020;;
Fontenay-aux-Roses;92;92032;3.78;2021;1.46;5.24
Fontenay-aux-Roses;92;92032;3.01;2022;1.01;4.02
Fontenay-aux-Roses;92;92032;3.58;2023;;
Garches;92;92033;4.22;2012;;
Garches;92;92033;3.12;2013;;
Garches;92;92033;3.61;2014;;
Garches;92;92033;2.72;2015;;
Garches;92;92033;2.84;2016;;
Garches;92;92033;2.52;2017;;
Garches;92;92033;5.6;2018;;
Garches;92;92033;5.3;2019;;
Garches;92;92033;5.2;2020;;
Garches;92;92033;2.45;2021;;
Garches;92;92033;2.66;2022;;
Garches;92;92033;2.69;2023;;
La Garenne-Colombes;92;92035;;2012;;
La Garenne-Colombes;92;92035;2.34;2013;;
La Garenne-Colombes;92;92035;;2014;;
La Garenne-Colombes;92;92035;1.91;2015;;
La Garenne-Colombes;92;92035;1.91;2016;;
La Garenne-Colombes;92;92035;2.08;2017;;
La Garenne-Colombes;92;92035;2.07;2018;;
La Garenne-Colombes;92;92035;2.12;2019;;
La Garenne-Colombes;92;92035;2.13;2020;;
La Garenne-Colombes;92;92035;2.22;2021;;
La Garenne-Colombes;92;92035;2.32;2022;;
La Garenne-Colombes;92;92035;2.45;2023;;
Gennevilliers;92;92036;;2012;;
Gennevilliers;92;92036;2.34;2013;;
Gennevilliers;92;92036;;2014;;
Gennevilliers;92;92036;1.91;2015;;
Gennevilliers;92;92036;1.91;2016;;
Gennevilliers;92;92036;2.08;2017;;
Gennevilliers;92;92036;2.07;2018;;
Gennevilliers;92;92036;2.12;2019;;
Gennevilliers;92;92036;2.13;2020;;
Gennevilliers;92;92036;2.22;2021;;
Gennevilliers;92;92036;2.32;2022;;
Gennevilliers;92;92036;2.45;2023;;
Issy-les-Moulineaux;92;92040;2.05;2012;;
Issy-les-Moulineaux;92;92040;2.04;2013;;
Issy-les-Moulineaux;92;92040;2.05;2014;;
Issy-les-Moulineaux;92;92040;2.06;2015;;
Issy-les-Moulineaux;92;92040;1.97;2016;;
Issy-les-Moulineaux;92;92040;1.97;2017;;
Issy-les-Moulineaux;92;92040;1.97;2018;;
Issy-les-Moulineaux;92;92040;1.86;2019;;
Issy-les-Moulineaux;92;92040;2.09;2020;;
Issy-les-Moulineaux;92;92040;2.13;2021;;
Issy-les-Moulineaux;92;92040;2.25;2022;;
Issy-les-Moulineaux;92;92040;2.32;2023;;
Levallois-Perret;92;92044;2.05;2012;;
Levallois-Perret;92;92044;2.04;2013;;
Levallois-Perret;92;92044;2.05;2014;;
Levallois-Perret;92;92044;2.06;2015;;
Levallois-Perret;92;92044;1.97;2016;;
Levallois-Perret;92;92044;1.97;2017;;
Levallois-Perret;92;92044;1.97;2018;;
Levallois-Perret;92;92044;1.86;2019;;
Levallois-Perret;92;92044;2.09;2020;;
Levallois-Perret;92;92044;2.13;2021;;
Levallois-Perret;92;92044;2.25;2022;;
Levallois-Perret;92;92044;2.32;2023;;
Malakoff;92;92046;2.05;2012;;
Malakoff;92;92046;2.04;2013;;
Malakoff;92;92046;2.05;2014;;
Malakoff;92;92046;2.06;2015;;
Malakoff;92;92046;1.97;2016;0.74;2.71
Malakoff;92;92046;1.97;2017;;
Malakoff;92;92046;1.97;2018;;
Malakoff;92;92046;1.86;2019;;
Malakoff;92;92046;2.09;2020;;
Malakoff;92;92046;3.78;2021;1.46;5.24
Malakoff;92;92046;3.01;2022;1.01;4.02
Malakoff;92;92046;3.58;2023;;
Marnes-la-Coquette;92;92047;4.22;2012;;
Marnes-la-Coquette;92;92047;3.12;2013;;
Marnes-la-Coquette;92;92047;3.61;2014;;
Marnes-la-Coquette;92;92047;2.72;2015;;
Marnes-la-Coquette;92;92047;2.84;2016;;
Marnes-la-Coquette;92;92047;2.52;2017;;
Marnes-la-Coquette;92;92047;5.6;2018;;
Marnes-la-Coquette;92;92047;5.3;2019;;
Marnes-la-Coquette;92;92047;5.2;2020;;
Marnes-la-Coquette;92;92047;2.45;2021;;
Marnes-la-Coquette;92;92047;2.66;2022;;
Marnes-la-Coquette;92;92047;2.69;2023;;
Meudon;92;92048;2.05;2012;;
Meudon;92;92048;2.04;2013;;
Meudon;92;92048;2.05;2014;;
Meudon;92;92048;2.06;2015;;
Meudon;92;92048;1.97;2016;;
Meudon;92;92048;1.97;2017;;
Meudon;92;92048;1.97;2018;;
Meudon;92;92048;1.86;2019;;
Meudon;92;92048;2.09;2020;;
Meudon;92;92048;2.13;2021;;
Meudon;92;92048;2.25;2022;;
Meudon;92;92048;2.32;2023;;
Montrouge;92;92049;2.05;2012;;
Montrouge;92;92049;2.04;2013;;
Montrouge;92;92049;2.05;2014;;
Montrouge;92;92049;2.06;2015;;
Montrouge;92;92049;1.97;2016;0.74;2.71
Montrouge;92;92049;1.97;2017;;
Montrouge;92;92049;1.97;2018;;
Montrouge;92;92049;1.86;2019;;
Montrouge;92;92049;2.09;2020;;
Montrouge;92;92049;3.78;2021;1.46;5.24
Montrouge;92;92049;3.01;2022;1.01;4.02
Montrouge;92;92049;3.58;2023;;
Nanterre;92;92050;;2012;;
Nanterre;92;92050;2.34;2013;;
Nanterre;92;92050;;2014;;
Nanterre;92;92050;1.91;2015;;
Nanterre;92;92050;1.91;2016;;
Nanterre;92;92050;2.08;2017;;
Nanterre;92;92050;2.07;2018;;
Nanterre;92;92050;2.12;2019;;
Nanterre;92;92050;2.13;2020;;
Nanterre;92;92050;2.22;2021;;
Nanterre;92;92050;2.32;2022;;
Nanterre;92;92050;2.45;2023;;
Neuilly-sur-Seine;92;92051;2.05;2012;;
Neuilly-sur-Seine;92;92051;2.04;2013;;
Neuilly-sur-Seine;92;92051;2.05;2014;;
Neuilly-sur-Seine;92;92051;2.06;2015;;
Neuilly-sur-Seine;92;92051;1.97;2016;;
Neuilly-sur-Seine;92;92051;1.97;2017;;
Neuilly-sur-Seine;92;92051;1.97;2018;;
Neuilly-sur-Seine;92;92051;1.86;2019;;
Neuilly-sur-Seine;92;92051;2.09;2020;;
Neuilly-sur-Seine;92;92051;2.13;2021;;
Neuilly-sur-Seine;92;92051;2.25;2022;;
Neuilly-sur-Seine;92;92051;2.32;2023;;
Le Plessis-Robinson;92;92060;2.05;2012;;
Le Plessis-Robinson;92;92060;2.04;2013;;
Le Plessis-Robinson;92;92060;2.05;2014;;
Le Plessis-Robinson;92;92060;2.06;2015;;
Le Plessis-Robinson;92;92060;1.97;2016;0.74;2.71
Le Plessis-Robinson;92;92060;1.97;2017;;
Le Plessis-Robinson;92;92060;1.97;2018;;
Le Plessis-Robinson;92;92060;1.86;2019;;
Le Plessis-Robinson;92;92060;2.09;2020;;
Le Plessis-Robinson;92;92060;3.78;2021;1.46;5.24
Le Plessis-Robinson;92;92060;3.01;2022;1.01;4.02
Le Plessis-Robinson;92;92060;3.58;2023;;
Puteaux;92;92062;2.05;2012;;
Puteaux;92;92062;2.04;2013;;
Puteaux;92;92062;2.05;2014;;
Puteaux;92;92062;2.06;2015;;
Puteaux;92;92062;1.97;2016;;
Puteaux;92;92062;1.97;2017;;
Puteaux;92;92062;1.97;2018;;
Puteaux;92;92062;1.86;2019;;
Puteaux;92;92062;2.09;2020;;
Puteaux;92;92062;2.13;2021;;
Puteaux;92;92062;2.25;2022;;
Puteaux;92;92062;2.32;2023;;
Rueil-Malmaison;92;92063;;2012;;
Rueil-Malmaison;92;92063;2.34;2013;;
Rueil-Malmaison;92;92063;;2014;;
Rueil-Malmaison;92;92063;1.91;2015;;
Rueil-Malmaison;92;92063;1.91;2016;;
Rueil-Malmaison;92;92063;2.08;2017;;
Rueil-Malmaison;92;92063;2.07;2018;;
Rueil-Malmaison;92;92063;2.12;2019;;
Rueil-Malmaison;92;92063;2.13;2020;;
Rueil-Malmaison;92;92063;2.22;2021;;
Rueil-Malmaison;92;92063;2.32;2022;;
Rueil-Malmaison;92;92063;2.45;2023;;
Saint-Cloud;92;92064;4.22;2012;;
Saint-Cloud;92;92064;3.12;2013;;
Saint-Cloud;92;92064;3.61;2014;;
Saint-Cloud;92;92064;2.72;2015;;
Saint-Cloud;92;92064;2.84;2016;;
Saint-Cloud;92;92064;2.52;2017;;
Saint-Cloud;92;92064;5.6;2018;;
Saint-Cloud;92;92064;5.3;2019;;
Saint-Cloud;92;92064;5.2;2020;;
Saint-Cloud;92;92064;2.45;2021;;
Saint-Cloud;92;92064;2.66;2022;;
Saint-Cloud;92;92064;2.69;2023;;
Sceaux;92;92071;2.05;2012;;
Sceaux;92;92071;2.04;2013;;
Sceaux;92;92071;2.05;2014;;
Sceaux;92;92071;2.06;2015;;
Sceaux;92;92071;1.97;2016;0.74;2.71
Sceaux;92;92071;1.97;2017;;
Sceaux;92;92071;1.97;2018;;
Sceaux;92;92071;1.86;2019;;
Sceaux;92;92071;2.09;2020;;
Sceaux;92;92071;3.78;2021;1.46;5.24
Sceaux;92;92071;3.01;2022;1.01;4.02
Sceaux;92;92071;3.58;2023;;
Sèvres;92;92072;2.05;2012;;
Sèvres;92;92072;2.04;2013;;
Sèvres;92;92072;2.05;2014;;
Sèvres;92;92072;2.06;2015;;
Sèvres;92;92072;1.97;2016;;
Sèvres;92;92072;1.97;2017;;
Sèvres;92;92072;1.97;2018;;
Sèvres;92;92072;1.86;2019;;
Sèvres;92;92072;2.09;2020;;
Sèvres;92;92072;2.13;2021;;
Sèvres;92;92072;2.25;2022;;
Sèvres;92;92072;2.32;2023;;
Suresnes;92;92073;;2012;;
Suresnes;92;92073;2.34;2013;;
Suresnes;92;92073;;2014;;
Suresnes;92;92073;1.91;2015;;
Suresnes;92;92073;1.91;2016;;
Suresnes;92;92073;2.08;2017;;
Suresnes;92;92073;2.07;2018;;
Suresnes;92;92073;2.12;2019;;
Suresnes;92;92073;2.13;2020;;
Suresnes;92;92073;2.22;2021;;
Suresnes;92;92073;2.32;2022;;
Suresnes;92;92073;2.45;2023;;
Vanves;92;92075;2.05;2012;;
Vanves;92;92075;2.04;2013;;
Vanves;92;92075;2.05;2014;;
Vanves;92;92075;2.06;2015;;
Vanves;92;92075;1.97;2016;;
Vanves;92;92075;1.97;2017;;
Vanves;92;92075;1.97;2018;;
Vanves;92;92075;1.86;2019;;
Vanves;92;92075;2.09;2020;;
Vanves;92;92075;2.13;2021;;
Vanves;92;92075;2.25;2022;;
Vanves;92;92075;2.32;2023;;
Vaucresson;92;92076;4.22;2012;;
Vaucresson;92;92076;3.12;2013;;
Vaucresson;92;92076;3.61;2014;;
Vaucresson;92;92076;2.72;2015;;
Vaucresson;92;92076;2.84;2016;;
Vaucresson;92;92076;2.52;2017;;
Vaucresson;92;92076;5.6;2018;;
Vaucresson;92;92076;5.3;2019;;
Vaucresson;92;92076;5.2;2020;;
Vaucresson;92;92076;2.45;2021;;
Vaucresson;92;92076;2.66;2022;;
Vaucresson;92;92076;2.69;2023;;
Ville-d'Avray;92;92077;4.22;2012;;
Ville-d'Avray;92;92077;3.12;2013;;
Ville-d'Avray;92;92077;3.61;2014;;
Ville-d'Avray;92;92077;2.72;2015;;
Ville-d'Avray;92;92077;2.84;2016;;
Ville-d'Avray;92;92077;2.52;2017;;
Ville-d'Avray;92;92077;5.6;2018;;
Ville-d'Avray;92;92077;5.3;2019;;
Ville-d'Avray;92;92077;5.2;2020;;
Ville-d'Avray;92;92077;2.45;2021;;
Ville-d'Avray;92;92077;2.66;2022;;
Ville-d'Avray;92;92077;2.69;2023;;
Villeneuve-la-Garenne;92;92078;;2012;;
Villeneuve-la-Garenne;92;92078;2.34;2013;;
Villeneuve-la-Garenne;92;92078;;2014;;
Villeneuve-la-Garenne;92;92078;1.91;2015;;
Villeneuve-la-Garenne;92;92078;1.91;2016;;
Villeneuve-la-Garenne;92;92078;2.08;2017;;
Villeneuve-la-Garenne;92;92078;2.07;2018;;
Villeneuve-la-Garenne;92;92078;2.12;2019;;
Villeneuve-la-Garenne;92;92078;2.13;2020;;
Villeneuve-la-Garenne;92;92078;2.22;2021;;
Villeneuve-la-Garenne;92;92078;2.32;2022;;
Villeneuve-la-Garenne;92;92078;2.45;2023;;
