Année;Commune;Code INSEE;Département;Numéro département;Volume;Usage;Mode obtention;Longitude;Latitude;Statut;Qualification;Prélèvement écrasant;Ouvrage;Geometrie;url_fiche
2012;Freneuse;78255;Yvelines;78;511055.0;EAU POTABLE;Mesure directe;1.6107099258774378;49.04909709900458;Contrôlé Niveau 1;Correcte;False;FRENEUSE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6107099258774378, 49.049097099004584]};https://id.eaufrance.fr/OuvragePrel/OPR0000199354
2012;Rosny-sur-Seine;78531;Yvelines;78;781099.0;EAU POTABLE;Mesure directe;1.607730065238532;48.997795848212576;Contrôlé Niveau 1;Correcte;False;ROSNY-SUR-SEINE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.607730065238532, 48.997795848212576]};https://id.eaufrance.fr/OuvragePrel/OPR0000199355
2012;Guernes;78290;Yvelines;78;3353403.0;EAU POTABLE;Mesure directe;1.6428558052705209;49.0165270768718;Contrôlé Niveau 1;Correcte;False;GUERNES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6428558052705209, 49.016527076871796]};https://id.eaufrance.fr/OuvragePrel/OPR0000199356
2012;Buchelay;78118;Yvelines;78;2864142.0;EAU POTABLE;Mesure directe;1.674224534943587;48.98299116998943;Contrôlé Niveau 1;Correcte;False;BUCHELAY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.674224534943587, 48.98299116998943]};https://id.eaufrance.fr/OuvragePrel/OPR0000199357
2012;Dammartin-en-Serve;78192;Yvelines;78;73340.0;EAU POTABLE;Mesure directe;1.624601951150051;48.912506086465385;Contrôlé Niveau 1;Correcte;False;DAMMARTIN-EN-SERVE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.624601951150051, 48.912506086465385]};https://id.eaufrance.fr/OuvragePrel/OPR0000199360
2012;Villiers-Saint-Frédéric;78683;Yvelines;78;137634.0;EAU POTABLE;Mesure directe;1.8852940779092984;48.82011601531034;Contrôlé Niveau 1;Correcte;False;Cressay Puits Sondaralp;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8852940779092986, 48.82011601531034]};https://id.eaufrance.fr/OuvragePrel/OPR0000199361
2012;Villiers-Saint-Frédéric;78683;Yvelines;78;1394448.0;EAU POTABLE;Mesure directe;1.8852940779092984;48.82011601531034;Contrôlé Niveau 1;Correcte;False;VILLIERS ST FREDERIC;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8852940779092986, 48.82011601531034]};https://id.eaufrance.fr/OuvragePrel/OPR0000199362
2012;Villiers-Saint-Frédéric;78683;Yvelines;78;1633803.0;EAU POTABLE;Mesure directe;1.8852940779092984;48.82011601531034;Contrôlé Niveau 1;Correcte;False;VILLIERS ST FREDERIC;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8852940779092986, 48.82011601531034]};https://id.eaufrance.fr/OuvragePrel/OPR0000199363
2012;Villiers-Saint-Frédéric;78683;Yvelines;78;176054.0;EAU POTABLE;Mesure directe;1.8852940779092984;48.82011601531034;Contrôlé Niveau 1;Correcte;False;VILLIERS ST FREDERIC;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8852940779092986, 48.82011601531034]};https://id.eaufrance.fr/OuvragePrel/OPR0000199364
2012;Villiers-Saint-Frédéric;78683;Yvelines;78;53215.0;EAU POTABLE;Mesure directe;1.8852940779092984;48.82011601531034;Contrôlé Niveau 1;Correcte;False;VILLIERS ST FREDERIC;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8852940779092986, 48.82011601531034]};https://id.eaufrance.fr/OuvragePrel/OPR0000199365
