Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Baby;77;77015;5.17;2020;;
Baby;77;77015;5.15;2021;;
Baby;77;77015;5.21;2022;;
Baby;77;77015;5.49;2023;;
Bagneaux-sur-Loing;77;77016;;2012;2.63;
Bagneaux-sur-Loing;77;77016;3.32;2013;2.73;6.05
Bagneaux-sur-Loing;77;77016;3.48;2014;2.75;6.23
Bagneaux-sur-Loing;77;77016;3.42;2015;2.75;6.17
Bagneaux-sur-Loing;77;77016;3.54;2016;2.6;6.14
Bagneaux-sur-Loing;77;77016;3.6;2017;2.55;6.15
Bagneaux-sur-Loing;77;77016;3.55;2018;2.49;6.04
Bagneaux-sur-Loing;77;77016;3.6;2019;2.58;6.18
Bagneaux-sur-Loing;77;77016;3.63;2020;2.6;6.23
Bagneaux-sur-Loing;77;77016;3.68;2021;2.68;6.36
Bagneaux-sur-Loing;77;77016;3.82;2022;2.77;6.59
Bagneaux-sur-Loing;77;77016;3.93;2023;2.63;6.56
Bailly-Romainvilliers;77;77018;;2012;;
Bailly-Romainvilliers;77;77018;;2013;;
Bailly-Romainvilliers;77;77018;;2014;;
Bailly-Romainvilliers;77;77018;;2015;;
Bailly-Romainvilliers;77;77018;;2016;2.5;
Bailly-Romainvilliers;77;77018;1.99;2017;2.37;4.36
Bailly-Romainvilliers;77;77018;2.0;2018;2.69;4.69
Bailly-Romainvilliers;77;77018;3.29;2019;2.74;6.03
Bailly-Romainvilliers;77;77018;2.0;2020;2.76;4.76
Bailly-Romainvilliers;77;77018;2.08;2021;2.89;4.97
Bailly-Romainvilliers;77;77018;2.08;2022;2.25;4.33
Bailly-Romainvilliers;77;77018;2.3;2023;;
Balloy;77;77019;;2012;;
Balloy;77;77019;;2013;;
Balloy;77;77019;;2014;;
Balloy;77;77019;;2015;;
Balloy;77;77019;;2016;;
Balloy;77;77019;;2017;;
Balloy;77;77019;;2018;;
Balloy;77;77019;4.87;2019;;
Balloy;77;77019;5.17;2020;;
Balloy;77;77019;5.15;2021;;
Balloy;77;77019;5.21;2022;;
Balloy;77;77019;5.49;2023;;
Bannost-Villegagnon;77;77020;;2012;;
Bannost-Villegagnon;77;77020;;2013;;
Bannost-Villegagnon;77;77020;;2014;;
Bannost-Villegagnon;77;77020;;2015;;
Bannost-Villegagnon;77;77020;;2016;;
Bannost-Villegagnon;77;77020;;2017;;
Bannost-Villegagnon;77;77020;;2018;;
Bannost-Villegagnon;77;77020;4.87;2019;;
Bannost-Villegagnon;77;77020;5.17;2020;;
Bannost-Villegagnon;77;77020;5.15;2021;;
Bannost-Villegagnon;77;77020;5.21;2022;;
Bannost-Villegagnon;77;77020;5.49;2023;;
Barbey;77;77021;2.08;2012;2.65;4.73
Barbey;77;77021;2.1;2013;2.74;4.84
Barbey;77;77021;1.96;2014;3.19;5.15
Barbey;77;77021;1.65;2015;2.91;4.56
Barbey;77;77021;1.6;2016;2.83;4.43
Barbey;77;77021;1.84;2017;3.77;5.61
Barbey;77;77021;1.84;2018;3.23;5.07
Barbey;77;77021;1.87;2019;3.28;5.15
Barbey;77;77021;1.91;2020;3.37;5.28
Barbey;77;77021;2.12;2021;2.57;4.69
Barbey;77;77021;1.97;2022;2.71;4.68
Barbey;77;77021;2.02;2023;2.65;4.67
Barbizon;77;77022;;2012;;
Barbizon;77;77022;;2013;;
Barbizon;77;77022;;2014;;
Barbizon;77;77022;;2015;;
Barbizon;77;77022;;2016;;
Barbizon;77;77022;2.51;2017;5.15;7.66
Barbizon;77;77022;2.77;2018;5.75;8.52
Barbizon;77;77022;3.23;2019;5.26;8.49
Barbizon;77;77022;2.81;2020;5.24;8.05
Barbizon;77;77022;2.64;2021;3.54;6.18
Barbizon;77;77022;3.06;2022;3.58;6.64
Barbizon;77;77022;2.84;2023;;
Barcy;77;77023;;2012;;
Barcy;77;77023;;2013;;
Barcy;77;77023;;2014;;
Barcy;77;77023;;2015;;
Barcy;77;77023;;2016;;
Barcy;77;77023;;2017;;
Barcy;77;77023;;2018;;
Barcy;77;77023;;2019;;
Barcy;77;77023;3.48;2020;;
Barcy;77;77023;3.6;2021;;
Barcy;77;77023;3.7;2022;;
Barcy;77;77023;3.69;2023;;
Bassevelle;77;77024;;2012;;
Bassevelle;77;77024;;2013;;
Bassevelle;77;77024;;2014;;
Bassevelle;77;77024;;2015;;
Bassevelle;77;77024;;2016;;
Bassevelle;77;77024;;2017;;
Bassevelle;77;77024;;2018;;
Bassevelle;77;77024;4.87;2019;;
Bassevelle;77;77024;5.17;2020;;
Bassevelle;77;77024;5.15;2021;;
Bassevelle;77;77024;5.21;2022;;
Bassevelle;77;77024;5.49;2023;;
Bazoches-lès-Bray;77;77025;;2012;;
Bazoches-lès-Bray;77;77025;;2013;;
Bazoches-lès-Bray;77;77025;;2014;;
Bazoches-lès-Bray;77;77025;;2015;;
Bazoches-lès-Bray;77;77025;;2016;;
Bazoches-lès-Bray;77;77025;;2017;;
Bazoches-lès-Bray;77;77025;;2018;;
Bazoches-lès-Bray;77;77025;4.87;2019;;
Bazoches-lès-Bray;77;77025;5.17;2020;;
Bazoches-lès-Bray;77;77025;5.15;2021;;
Bazoches-lès-Bray;77;77025;5.21;2022;;
Bazoches-lès-Bray;77;77025;5.49;2023;;
Beauchery-Saint-Martin;77;77026;;2012;;
Beauchery-Saint-Martin;77;77026;;2013;;
Beauchery-Saint-Martin;77;77026;;2014;;
Beauchery-Saint-Martin;77;77026;;2015;;
Beauchery-Saint-Martin;77;77026;;2016;;
Beauchery-Saint-Martin;77;77026;;2017;;
Beauchery-Saint-Martin;77;77026;;2018;;
Beauchery-Saint-Martin;77;77026;4.87;2019;;
Beauchery-Saint-Martin;77;77026;5.17;2020;;
Beauchery-Saint-Martin;77;77026;5.15;2021;;
Beauchery-Saint-Martin;77;77026;5.21;2022;;
Beauchery-Saint-Martin;77;77026;5.49;2023;;
Beaumont-du-Gâtinais;77;77027;;2012;;
Beaumont-du-Gâtinais;77;77027;;2013;;
Beaumont-du-Gâtinais;77;77027;;2014;;
Beaumont-du-Gâtinais;77;77027;1.93;2015;;
Beaumont-du-Gâtinais;77;77027;1.94;2016;1.43;3.37
Beaumont-du-Gâtinais;77;77027;1.97;2017;1.44;3.41
Beaumont-du-Gâtinais;77;77027;2.03;2018;1.33;3.36
Beaumont-du-Gâtinais;77;77027;1.95;2019;1.34;3.29
Beaumont-du-Gâtinais;77;77027;2.07;2020;1.34;3.41
Beaumont-du-Gâtinais;77;77027;2.07;2021;1.34;3.41
Beaumont-du-Gâtinais;77;77027;2.18;2022;1.35;3.53
Beaumont-du-Gâtinais;77;77027;2.29;2023;;
Beauvoir;77;77029;;2012;;
Beauvoir;77;77029;;2013;;
Beauvoir;77;77029;;2014;;
Beauvoir;77;77029;;2015;;
Beauvoir;77;77029;;2016;;
Beauvoir;77;77029;4.41;2017;3.7;8.11
Beauvoir;77;77029;4.25;2018;5.15;9.4
Beauvoir;77;77029;4.32;2019;5.15;9.47
Beauvoir;77;77029;4.36;2020;5.15;9.51
Beauvoir;77;77029;4.9;2021;4.57;9.47
Beauvoir;77;77029;5.13;2022;4.14;9.27
Beauvoir;77;77029;5.56;2023;;
Bellot;77;77030;;2012;;
Bellot;77;77030;;2013;;
Bellot;77;77030;;2014;;
Bellot;77;77030;;2015;;
Bellot;77;77030;;2016;;
Bellot;77;77030;;2017;;
Bellot;77;77030;;2018;;
Bellot;77;77030;4.87;2019;;
Bellot;77;77030;5.17;2020;;
Bellot;77;77030;5.15;2021;;
Bellot;77;77030;5.21;2022;;
Bellot;77;77030;5.49;2023;;
Bernay-Vilbert;77;77031;2.02;2012;2.02;4.04
Bernay-Vilbert;77;77031;2.04;2013;2.04;4.08
Bernay-Vilbert;77;77031;2.05;2014;2.09;4.14
Bernay-Vilbert;77;77031;2.08;2015;2.18;4.26
Bernay-Vilbert;77;77031;2.07;2016;;
Bernay-Vilbert;77;77031;2.07;2017;2.17;4.24
Bernay-Vilbert;77;77031;2.13;2018;2.19;4.32
Bernay-Vilbert;77;77031;2.17;2019;2.17;4.34
Bernay-Vilbert;77;77031;2.26;2020;2.26;4.52
Bernay-Vilbert;77;77031;3.49;2021;2.94;6.43
Bernay-Vilbert;77;77031;2.56;2022;3.0;5.56
Bernay-Vilbert;77;77031;2.84;2023;2.02;4.86
Beton-Bazoches;77;77032;;2012;;
Beton-Bazoches;77;77032;;2013;;
Beton-Bazoches;77;77032;;2014;;
Beton-Bazoches;77;77032;;2015;;
Beton-Bazoches;77;77032;;2016;;
Beton-Bazoches;77;77032;;2017;;
Beton-Bazoches;77;77032;;2018;;
Beton-Bazoches;77;77032;4.87;2019;;
Beton-Bazoches;77;77032;5.17;2020;;
Beton-Bazoches;77;77032;5.15;2021;;
Beton-Bazoches;77;77032;5.21;2022;;
Beton-Bazoches;77;77032;5.49;2023;;
Bezalles;77;77033;;2012;;
Bezalles;77;77033;;2013;;
Bezalles;77;77033;;2014;;
Bezalles;77;77033;;2015;;
Bezalles;77;77033;;2016;;
Bezalles;77;77033;;2017;;
Bezalles;77;77033;;2018;;
Bezalles;77;77033;4.87;2019;;
Bezalles;77;77033;5.17;2020;;
Bezalles;77;77033;5.15;2021;;
Bezalles;77;77033;5.21;2022;;
Bezalles;77;77033;5.49;2023;;
Blennes;77;77035;;2012;;
Blennes;77;77035;4.62;2013;;
Blennes;77;77035;4.6;2014;;
Blennes;77;77035;4.53;2015;;
Blennes;77;77035;4.62;2016;;
Blennes;77;77035;4.61;2017;;
Blennes;77;77035;3.48;2018;;
Blennes;77;77035;3.79;2019;;
Blennes;77;77035;3.93;2020;;
Blennes;77;77035;4.0;2021;;
Blennes;77;77035;4.13;2022;;
Blennes;77;77035;4.5;2023;;
Boisdon;77;77036;;2012;;
Boisdon;77;77036;;2013;;
Boisdon;77;77036;;2014;;
Boisdon;77;77036;;2015;;
Boisdon;77;77036;;2016;;
Boisdon;77;77036;;2017;;
Boisdon;77;77036;;2018;;
Boisdon;77;77036;4.87;2019;;
Boisdon;77;77036;5.17;2020;;
Boisdon;77;77036;5.15;2021;;
Boisdon;77;77036;5.21;2022;;
Boisdon;77;77036;5.49;2023;;
Bois-le-Roi;77;77037;;2012;;
Bois-le-Roi;77;77037;;2013;;
Bois-le-Roi;77;77037;;2014;;
Bois-le-Roi;77;77037;;2015;;
Bois-le-Roi;77;77037;;2016;;
Bois-le-Roi;77;77037;2.51;2017;5.15;7.66
Bois-le-Roi;77;77037;2.77;2018;5.75;8.52
Bois-le-Roi;77;77037;3.23;2019;5.26;8.49
Bois-le-Roi;77;77037;2.81;2020;5.24;8.05
Bois-le-Roi;77;77037;2.64;2021;3.54;6.18
Bois-le-Roi;77;77037;3.06;2022;3.58;6.64
Bois-le-Roi;77;77037;2.84;2023;;
Boissettes;77;77038;;2012;2.59;
Boissettes;77;77038;;2013;2.7;
Boissettes;77;77038;;2014;2.72;
Boissettes;77;77038;;2015;2.73;
Boissettes;77;77038;;2016;2.68;
Boissettes;77;77038;;2017;2.7;
Boissettes;77;77038;;2018;2.45;
Boissettes;77;77038;;2019;2.26;
Boissettes;77;77038;4.55;2020;2.28;6.83
Boissettes;77;77038;4.51;2021;2.35;6.86
Boissettes;77;77038;4.47;2022;2.5;6.97
Boissettes;77;77038;4.19;2023;2.59;6.78
Boissise-la-Bertrand;77;77039;;2012;2.59;
Boissise-la-Bertrand;77;77039;;2013;2.7;
Boissise-la-Bertrand;77;77039;;2014;2.72;
Boissise-la-Bertrand;77;77039;;2015;2.73;
Boissise-la-Bertrand;77;77039;;2016;2.68;
Boissise-la-Bertrand;77;77039;;2017;2.7;
Boissise-la-Bertrand;77;77039;;2018;2.45;
Boissise-la-Bertrand;77;77039;;2019;2.26;
Boissise-la-Bertrand;77;77039;4.55;2020;2.28;6.83
Boissise-la-Bertrand;77;77039;4.51;2021;2.35;6.86
Boissise-la-Bertrand;77;77039;4.47;2022;2.5;6.97
Boissise-la-Bertrand;77;77039;4.19;2023;2.59;6.78
Boissise-le-Roi;77;77040;;2012;2.59;
Boissise-le-Roi;77;77040;;2013;2.7;
Boissise-le-Roi;77;77040;;2014;2.72;
Boissise-le-Roi;77;77040;;2015;2.73;
Boissise-le-Roi;77;77040;;2016;2.68;
Boissise-le-Roi;77;77040;;2017;2.7;
Boissise-le-Roi;77;77040;;2018;2.45;
Boissise-le-Roi;77;77040;;2019;2.26;
Boissise-le-Roi;77;77040;4.55;2020;2.28;6.83
Boissise-le-Roi;77;77040;4.51;2021;2.35;6.86
Boissise-le-Roi;77;77040;4.47;2022;2.5;6.97
Boissise-le-Roi;77;77040;4.19;2023;2.59;6.78
Boissy-aux-Cailles;77;77041;;2012;;
Boissy-aux-Cailles;77;77041;;2013;;
Boissy-aux-Cailles;77;77041;;2014;;
Boissy-aux-Cailles;77;77041;;2015;;
Boissy-aux-Cailles;77;77041;;2016;;
Boissy-aux-Cailles;77;77041;2.51;2017;5.15;7.66
Boissy-aux-Cailles;77;77041;2.77;2018;5.75;8.52
Boissy-aux-Cailles;77;77041;3.23;2019;5.26;8.49
Boissy-aux-Cailles;77;77041;2.81;2020;5.24;8.05
Boissy-aux-Cailles;77;77041;2.64;2021;3.54;6.18
Boissy-aux-Cailles;77;77041;3.06;2022;3.58;6.64
Boissy-aux-Cailles;77;77041;2.84;2023;;
Boissy-le-Châtel;77;77042;;2012;;
Boissy-le-Châtel;77;77042;;2013;;
Boissy-le-Châtel;77;77042;;2014;;
Boissy-le-Châtel;77;77042;;2015;;
Boissy-le-Châtel;77;77042;;2016;;
Boissy-le-Châtel;77;77042;;2017;;
Boissy-le-Châtel;77;77042;2.4;2018;7.16;9.56
Boissy-le-Châtel;77;77042;2.43;2019;7.17;9.6
Boissy-le-Châtel;77;77042;3.73;2020;6.9;10.63
Boissy-le-Châtel;77;77042;3.75;2021;5.3;9.05
Boissy-le-Châtel;77;77042;3.91;2022;5.64;9.55
Boissy-le-Châtel;77;77042;3.95;2023;;
Boitron;77;77043;;2012;;
Boitron;77;77043;;2013;;
Boitron;77;77043;;2014;;
Boitron;77;77043;;2015;;
Boitron;77;77043;;2016;;
Boitron;77;77043;;2017;;
Boitron;77;77043;;2018;;
Boitron;77;77043;4.87;2019;;
Boitron;77;77043;5.17;2020;;
Boitron;77;77043;5.15;2021;;
Boitron;77;77043;5.21;2022;;
Boitron;77;77043;5.49;2023;;
Bombon;77;77044;;2012;;
Bombon;77;77044;;2013;;
Bombon;77;77044;;2014;;
Bombon;77;77044;;2015;;
Bombon;77;77044;;2016;;
Bombon;77;77044;4.41;2017;3.7;8.11
Bombon;77;77044;4.25;2018;5.15;9.4
Bombon;77;77044;4.32;2019;5.15;9.47
Bombon;77;77044;4.36;2020;5.15;9.51
Bombon;77;77044;4.9;2021;4.57;9.47
Bombon;77;77044;5.13;2022;4.14;9.27
Bombon;77;77044;5.56;2023;;
Boulancourt;77;77046;;2012;;
Boulancourt;77;77046;;2013;;
Boulancourt;77;77046;2.51;2014;;
Boulancourt;77;77046;2.62;2015;;
Boulancourt;77;77046;2.69;2016;;
Boulancourt;77;77046;2.69;2017;;
Boulancourt;77;77046;2.71;2018;;
Boulancourt;77;77046;2.95;2019;;
Boulancourt;77;77046;2.73;2020;6.06;8.79
Boulancourt;77;77046;2.6;2021;;
Boulancourt;77;77046;2.9;2022;;
Boulancourt;77;77046;3.08;2023;;
Bouleurs;77;77047;;2012;;
Bouleurs;77;77047;;2013;;
Bouleurs;77;77047;;2014;;
Bouleurs;77;77047;;2015;;
Bouleurs;77;77047;;2016;;
Bouleurs;77;77047;;2017;;
Bouleurs;77;77047;;2018;;
Bouleurs;77;77047;;2019;;
Bouleurs;77;77047;2.5;2020;3.01;5.51
Bouleurs;77;77047;2.57;2021;3.05;5.62
Bouleurs;77;77047;2.67;2022;3.16;5.83
Bouleurs;77;77047;3.13;2023;;
Bourron-Marlotte;77;77048;;2012;;
Bourron-Marlotte;77;77048;;2013;;
Bourron-Marlotte;77;77048;;2014;;
Bourron-Marlotte;77;77048;;2015;;
Bourron-Marlotte;77;77048;;2016;;
Bourron-Marlotte;77;77048;2.51;2017;5.15;7.66
Bourron-Marlotte;77;77048;2.77;2018;5.75;8.52
Bourron-Marlotte;77;77048;3.23;2019;5.26;8.49
Bourron-Marlotte;77;77048;2.81;2020;5.24;8.05
Bourron-Marlotte;77;77048;2.64;2021;3.54;6.18
Bourron-Marlotte;77;77048;3.06;2022;3.58;6.64
Bourron-Marlotte;77;77048;2.84;2023;;
Boutigny;77;77049;;2012;;
Boutigny;77;77049;;2013;;
Boutigny;77;77049;;2014;;
Boutigny;77;77049;;2015;;
Boutigny;77;77049;;2016;;
Boutigny;77;77049;;2017;;
Boutigny;77;77049;;2018;;
Boutigny;77;77049;;2019;;
Boutigny;77;77049;2.5;2020;3.01;5.51
Boutigny;77;77049;2.57;2021;3.05;5.62
Boutigny;77;77049;2.67;2022;3.16;5.83
Boutigny;77;77049;3.13;2023;;
Bransles;77;77050;2.58;2012;1.68;4.26
Bransles;77;77050;2.54;2013;1.9;4.44
Bransles;77;77050;2.54;2014;1.9;4.44
Bransles;77;77050;2.55;2015;1.9;4.45
Bransles;77;77050;2.9;2016;1.9;4.8
Bransles;77;77050;2.94;2017;1.9;4.84
Bransles;77;77050;2.92;2018;2.08;5.0
Bransles;77;77050;3.06;2019;2.08;5.14
Bransles;77;77050;3.08;2020;2.08;5.16
Bransles;77;77050;3.13;2021;2.08;5.21
Bransles;77;77050;3.24;2022;2.08;5.32
Bransles;77;77050;3.33;2023;1.68;5.01
Bray-sur-Seine;77;77051;;2012;;
Bray-sur-Seine;77;77051;;2013;;
Bray-sur-Seine;77;77051;;2014;;
Bray-sur-Seine;77;77051;;2015;;
Bray-sur-Seine;77;77051;;2016;;
Bray-sur-Seine;77;77051;;2017;;
Bray-sur-Seine;77;77051;;2018;;
Bray-sur-Seine;77;77051;4.87;2019;;
Bray-sur-Seine;77;77051;5.17;2020;;
Bray-sur-Seine;77;77051;5.15;2021;;
Bray-sur-Seine;77;77051;5.21;2022;;
Bray-sur-Seine;77;77051;5.49;2023;;
La Brosse-Montceaux;77;77054;2.08;2012;2.65;4.73
La Brosse-Montceaux;77;77054;2.1;2013;2.74;4.84
La Brosse-Montceaux;77;77054;1.96;2014;3.19;5.15
La Brosse-Montceaux;77;77054;1.65;2015;2.91;4.56
La Brosse-Montceaux;77;77054;1.6;2016;2.83;4.43
La Brosse-Montceaux;77;77054;1.84;2017;3.77;5.61
La Brosse-Montceaux;77;77054;1.84;2018;3.23;5.07
La Brosse-Montceaux;77;77054;1.87;2019;3.28;5.15
La Brosse-Montceaux;77;77054;1.91;2020;3.37;5.28
La Brosse-Montceaux;77;77054;2.12;2021;2.57;4.69
La Brosse-Montceaux;77;77054;1.97;2022;2.71;4.68
La Brosse-Montceaux;77;77054;2.02;2023;2.65;4.67
Brou-sur-Chantereine;77;77055;2.05;2012;;
Brou-sur-Chantereine;77;77055;2.04;2013;;
Brou-sur-Chantereine;77;77055;2.05;2014;;
Brou-sur-Chantereine;77;77055;2.06;2015;;
Brou-sur-Chantereine;77;77055;1.97;2016;;
Brou-sur-Chantereine;77;77055;1.97;2017;;
Brou-sur-Chantereine;77;77055;1.97;2018;;
Brou-sur-Chantereine;77;77055;1.86;2019;;
Brou-sur-Chantereine;77;77055;2.09;2020;;
Brou-sur-Chantereine;77;77055;2.13;2021;;
Brou-sur-Chantereine;77;77055;2.25;2022;;
Brou-sur-Chantereine;77;77055;2.32;2023;;
Burcy;77;77056;;2012;;
Burcy;77;77056;;2013;;
Burcy;77;77056;;2014;;
Burcy;77;77056;;2015;;
Burcy;77;77056;;2016;;
Burcy;77;77056;3.74;2017;;
Burcy;77;77056;3.99;2018;;
Burcy;77;77056;4.02;2019;;
Burcy;77;77056;4.05;2020;;
Burcy;77;77056;;2021;;
Burcy;77;77056;4.14;2022;;
Burcy;77;77056;4.23;2023;;
Bussières;77;77057;;2012;;
Bussières;77;77057;;2013;;
Bussières;77;77057;;2014;;
Bussières;77;77057;;2015;;
Bussières;77;77057;;2016;;
Bussières;77;77057;;2017;;
Bussières;77;77057;;2018;;
Bussières;77;77057;4.87;2019;;
Bussières;77;77057;5.17;2020;;
Bussières;77;77057;5.15;2021;;
Bussières;77;77057;5.21;2022;;
Bussières;77;77057;5.49;2023;;
Bussy-Saint-Georges;77;77058;;2012;;
Bussy-Saint-Georges;77;77058;2.4;2013;;
Bussy-Saint-Georges;77;77058;2.32;2014;;
Bussy-Saint-Georges;77;77058;2.3;2015;;
Bussy-Saint-Georges;77;77058;2.29;2016;;
Bussy-Saint-Georges;77;77058;2.32;2017;;
Bussy-Saint-Georges;77;77058;2.3;2018;;
Bussy-Saint-Georges;77;77058;2.34;2019;;
Bussy-Saint-Georges;77;77058;2.33;2020;;
Bussy-Saint-Georges;77;77058;2.4;2021;;
Bussy-Saint-Georges;77;77058;2.6;2022;;
Bussy-Saint-Georges;77;77058;2.71;2023;;
Bussy-Saint-Martin;77;77059;;2012;;
Bussy-Saint-Martin;77;77059;2.4;2013;;
Bussy-Saint-Martin;77;77059;2.32;2014;;
Bussy-Saint-Martin;77;77059;2.3;2015;;
Bussy-Saint-Martin;77;77059;2.29;2016;;
Bussy-Saint-Martin;77;77059;2.32;2017;;
Bussy-Saint-Martin;77;77059;2.3;2018;;
Bussy-Saint-Martin;77;77059;2.34;2019;;
Bussy-Saint-Martin;77;77059;2.33;2020;;
