Année;Commune;Code INSEE;Département;Numéro département;Volume;Usage;Mode obtention;Longitude;Latitude;Statut;Qualification;Prélèvement écrasant;Ouvrage;Geometrie;url_fiche
2012;Ormoy;91468;Essonne;91;148440.0;EAU POTABLE;Mesure directe;2.458346489456453;48.57142730550269;Contrôlé Niveau 1;Correcte;False;Pompage usine EP de Morsang ng;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.458346489456453, 48.57142730550269]};https://id.eaufrance.fr/OuvragePrel/OPR0000199351
2012;Ormoy;91468;Essonne;91;47355.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.454850980962165;48.57168571270013;Contrôlé Niveau 1;Correcte;False;PE LOUVRE LINGE LOCATION ALISE R;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.454850980962165, 48.57168571270013]};https://id.eaufrance.fr/OuvragePrel/OPR0000199592
2012;Verrières-le-Buisson;91645;Essonne;91;5400.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.2400338776080377;48.73763842839816;Contrôlé Niveau 1;Correcte;False;Forage/Source;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.2400338776080377, 48.737638428398164]};https://id.eaufrance.fr/OuvragePrel/OPR0000199594
2012;Ferté-Alais;91232;Essonne;91;5776.0;IRRIGATION;Mesure directe;2.339208914708612;48.48916395514439;Contrôlé Niveau 1;Correcte;False;SCEA NONCERVE / DESFORGES Isab elle;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.339208914708612, 48.48916395514439]};https://id.eaufrance.fr/OuvragePrel/OPR0000546219
2013;Courances;91180;Essonne;91;205006.0;EAU POTABLE;Mesure directe;2.4821153887897545;48.44086408134628;Contrôlé Niveau 1;Correcte;False;COURANCES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4821153887897545, 48.44086408134628]};https://id.eaufrance.fr/OuvragePrel/OPR0000033569
2013;Videlles;91654;Essonne;91;55881.0;EAU POTABLE;Mesure directe;2.422695901160969;48.46704539196834;Contrôlé Niveau 1;Correcte;False;VIDELLES 2;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.422695901160969, 48.46704539196834]};https://id.eaufrance.fr/OuvragePrel/OPR0000033580
2013;Videlles;91654;Essonne;91;59761.0;EAU POTABLE;Mesure directe;2.422695901160969;48.46704539196834;Contrôlé Niveau 1;Correcte;False;VIDELLES 3;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.422695901160969, 48.46704539196834]};https://id.eaufrance.fr/OuvragePrel/OPR0000033581
2013;Saint-Cyr-sous-Dourdan;91546;Essonne;91;352393.0;EAU POTABLE;Mesure directe;2.0361370287698755;48.56750155277794;Contrôlé Niveau 1;Correcte;False;ST CYR SOUS DOURDAN;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0361370287698755, 48.56750155277794]};https://id.eaufrance.fr/OuvragePrel/OPR0000033766
2013;Itteville;91315;Essonne;91;471541.0;EAU POTABLE;Mesure directe;2.34220487626838;48.514825079335225;Contrôlé Niveau 1;Correcte;False;ITTEVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3422048762683794, 48.514825079335225]};https://id.eaufrance.fr/OuvragePrel/OPR0000033779
2013;Itteville;91315;Essonne;91;944164.0;EAU POTABLE;Mesure directe;2.34220487626838;48.514825079335225;Contrôlé Niveau 1;Correcte;False;ITTEVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3422048762683794, 48.514825079335225]};https://id.eaufrance.fr/OuvragePrel/OPR0000033780
2013;Itteville;91315;Essonne;91;874086.0;EAU POTABLE;Mesure directe;2.34220487626838;48.514825079335225;Contrôlé Niveau 1;Correcte;False;ITTEVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3422048762683794, 48.514825079335225]};https://id.eaufrance.fr/OuvragePrel/OPR0000033781
2013;Bouray-sur-Juine;91095;Essonne;91;552116.0;EAU POTABLE;Mesure directe;2.295767502781959;48.51139170348884;Contrôlé Niveau 1;Correcte;False;BOURAY SUR JUINE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.295767502781959, 48.51139170348884]};https://id.eaufrance.fr/OuvragePrel/OPR0000033784
2013;Itteville;91315;Essonne;91;575227.0;EAU POTABLE;Mesure directe;2.34220487626838;48.514825079335225;Contrôlé Niveau 1;Correcte;False;ITTEVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3422048762683794, 48.514825079335225]};https://id.eaufrance.fr/OuvragePrel/OPR0000033785
2013;Itteville;91315;Essonne;91;2469920.0;EAU POTABLE;Mesure directe;2.34220487626838;48.514825079335225;Contrôlé Niveau 1;Correcte;False;Synd  Hurepoix Itteville riv E  Essonne;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3422048762683794, 48.514825079335225]};https://id.eaufrance.fr/OuvragePrel/OPR0000033787
2013;Saint-Maurice-Montcouronne;91568;Essonne;91;221476.0;EAU POTABLE;Mesure directe;2.117433981271036;48.57459829530092;Contrôlé Niveau 1;Correcte;False;PITALE II;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.117433981271036, 48.574598295300916]};https://id.eaufrance.fr/OuvragePrel/OPR0000033789
2013;Saint-Maurice-Montcouronne;91568;Essonne;91;400826.0;EAU POTABLE;Mesure directe;2.117433981271036;48.57459829530092;Contrôlé Niveau 1;Correcte;False;CREVECOEUR;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.117433981271036, 48.574598295300916]};https://id.eaufrance.fr/OuvragePrel/OPR0000033790
2013;Maisse;91359;Essonne;91;166495.0;EAU POTABLE;Mesure directe;2.3688392232993305;48.3961029434732;Contrôlé Niveau 1;Correcte;False;MAISSE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3688392232993305, 48.396102943473196]};https://id.eaufrance.fr/OuvragePrel/OPR0000034095
2013;Étampes;91223;Essonne;91;1481596.0;EAU POTABLE;Mesure directe;2.15381132675954;48.42256007397478;Contrôlé Niveau 1;Correcte;False;COMMUNE D'ETAMPES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1538113267595396, 48.42256007397478]};https://id.eaufrance.fr/OuvragePrel/OPR0000034096
2013;Étampes;91223;Essonne;91;639359.0;EAU POTABLE;Mesure directe;2.15381132675954;48.42256007397478;Contrôlé Niveau 1;Correcte;False;COMMUNE D ETAMPES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1538113267595396, 48.42256007397478]};https://id.eaufrance.fr/OuvragePrel/OPR0000034097
2013;Angerville;91016;Essonne;91;32116.0;EAU POTABLE;Mesure directe;1.9980868491532653;48.31138185468669;Contrôlé Niveau 1;Correcte;False;ANGERVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9980868491532655, 48.31138185468669]};https://id.eaufrance.fr/OuvragePrel/OPR0000034100
2013;Angerville;91016;Essonne;91;32116.0;EAU POTABLE;Mesure directe;1.9980868491532653;48.31138185468669;Contrôlé Niveau 1;Correcte;False;ANGERVILLE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9980868491532655, 48.31138185468669]};https://id.eaufrance.fr/OuvragePrel/OPR0000034101
2013;Boissy-le-Cutté;91080;Essonne;91;77346.0;EAU POTABLE;Mesure directe;2.284202535419537;48.47112402468273;Contrôlé Niveau 1;Correcte;False;BOISSY LE CUTTE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.284202535419537, 48.47112402468273]};https://id.eaufrance.fr/OuvragePrel/OPR0000034102
