Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Civry-la-Forêt;78;78163;3.19;2021;;
Civry-la-Forêt;78;78163;3.14;2022;;
Civry-la-Forêt;78;78163;2.84;2023;;
Clairefontaine-en-Yvelines;78;78164;2.37;2012;;
Clairefontaine-en-Yvelines;78;78164;2.42;2013;;
Clairefontaine-en-Yvelines;78;78164;2.46;2014;;
Clairefontaine-en-Yvelines;78;78164;2.54;2015;;
Clairefontaine-en-Yvelines;78;78164;2.58;2016;2.05;4.63
Clairefontaine-en-Yvelines;78;78164;2.6;2017;1.99;4.59
Clairefontaine-en-Yvelines;78;78164;2.59;2018;2.08;4.67
Clairefontaine-en-Yvelines;78;78164;2.61;2019;2.1;4.71
Clairefontaine-en-Yvelines;78;78164;2.64;2020;2.17;4.81
Clairefontaine-en-Yvelines;78;78164;2.67;2021;2.54;5.21
Clairefontaine-en-Yvelines;78;78164;2.7;2022;2.8;5.5
Clairefontaine-en-Yvelines;78;78164;2.72;2023;;
Les Clayes-sous-Bois;78;78165;4.22;2012;;
Les Clayes-sous-Bois;78;78165;3.12;2013;;
Les Clayes-sous-Bois;78;78165;3.61;2014;;
Les Clayes-sous-Bois;78;78165;2.72;2015;;
Les Clayes-sous-Bois;78;78165;2.84;2016;;
Les Clayes-sous-Bois;78;78165;2.52;2017;;
Les Clayes-sous-Bois;78;78165;5.6;2018;;
Les Clayes-sous-Bois;78;78165;5.3;2019;;
Les Clayes-sous-Bois;78;78165;5.2;2020;;
Les Clayes-sous-Bois;78;78165;2.45;2021;;
Les Clayes-sous-Bois;78;78165;2.66;2022;;
Les Clayes-sous-Bois;78;78165;2.69;2023;;
Coignières;78;78168;4.22;2012;;
Coignières;78;78168;3.12;2013;;
Coignières;78;78168;3.61;2014;;
Coignières;78;78168;2.72;2015;;
Coignières;78;78168;2.84;2016;;
Coignières;78;78168;2.52;2017;;
Coignières;78;78168;5.6;2018;;
Coignières;78;78168;5.3;2019;;
Coignières;78;78168;5.2;2020;;
Coignières;78;78168;2.45;2021;;
Coignières;78;78168;2.66;2022;;
Coignières;78;78168;2.69;2023;;
Condé-sur-Vesgre;78;78171;3.05;2012;;
Condé-sur-Vesgre;78;78171;3.13;2013;;
Condé-sur-Vesgre;78;78171;3.26;2014;;
Condé-sur-Vesgre;78;78171;3.41;2015;;
Condé-sur-Vesgre;78;78171;3.51;2016;;
Condé-sur-Vesgre;78;78171;3.67;2017;;
Condé-sur-Vesgre;78;78171;3.79;2018;;
Condé-sur-Vesgre;78;78171;3.57;2019;;
Condé-sur-Vesgre;78;78171;3.96;2020;;
Condé-sur-Vesgre;78;78171;4.0;2021;;
Condé-sur-Vesgre;78;78171;4.1;2022;;
Condé-sur-Vesgre;78;78171;4.16;2023;;
Conflans-Sainte-Honorine;78;78172;;2012;;
Conflans-Sainte-Honorine;78;78172;;2013;;
Conflans-Sainte-Honorine;78;78172;;2014;;
Conflans-Sainte-Honorine;78;78172;;2015;;
Conflans-Sainte-Honorine;78;78172;3.03;2016;3.03;6.06
Conflans-Sainte-Honorine;78;78172;2.99;2017;3.31;6.3
Conflans-Sainte-Honorine;78;78172;3.14;2018;3.24;6.38
Conflans-Sainte-Honorine;78;78172;3.24;2019;;
Conflans-Sainte-Honorine;78;78172;3.3;2020;2.9;6.2
Conflans-Sainte-Honorine;78;78172;3.66;2021;3.02;6.68
Conflans-Sainte-Honorine;78;78172;3.62;2022;3.17;6.79
Conflans-Sainte-Honorine;78;78172;3.64;2023;;
Crespières;78;78189;1.88;2012;;
Crespières;78;78189;1.91;2013;;
Crespières;78;78189;1.93;2014;;
Crespières;78;78189;1.93;2015;;
Crespières;78;78189;1.94;2016;;
Crespières;78;78189;1.93;2017;;
Crespières;78;78189;1.95;2018;;
Crespières;78;78189;1.93;2019;;
Crespières;78;78189;1.97;2020;;
Crespières;78;78189;1.97;2021;;
Crespières;78;78189;1.99;2022;;
Crespières;78;78189;2.42;2023;;
Croissy-sur-Seine;78;78190;;2012;;
Croissy-sur-Seine;78;78190;;2013;;
Croissy-sur-Seine;78;78190;;2014;;
Croissy-sur-Seine;78;78190;;2015;;
Croissy-sur-Seine;78;78190;;2016;;
Croissy-sur-Seine;78;78190;;2017;;
Croissy-sur-Seine;78;78190;;2018;;
Croissy-sur-Seine;78;78190;;2019;;
Croissy-sur-Seine;78;78190;;2020;;
Croissy-sur-Seine;78;78190;2.7;2021;4.26;6.96
Croissy-sur-Seine;78;78190;;2022;4.03;
Croissy-sur-Seine;78;78190;3.24;2023;;
Dammartin-en-Serve;78;78192;;2012;;
Dammartin-en-Serve;78;78192;;2013;;
Dammartin-en-Serve;78;78192;;2014;;
Dammartin-en-Serve;78;78192;;2015;;
Dammartin-en-Serve;78;78192;1.85;2016;2.23;4.08
Dammartin-en-Serve;78;78192;;2017;;
Dammartin-en-Serve;78;78192;;2018;;
Dammartin-en-Serve;78;78192;;2019;;
Dammartin-en-Serve;78;78192;;2020;;
Dammartin-en-Serve;78;78192;;2021;;
Dammartin-en-Serve;78;78192;2.07;2022;;
Dammartin-en-Serve;78;78192;3.23;2023;;
Dannemarie;78;78194;2.19;2012;;
Dannemarie;78;78194;2.27;2013;;
Dannemarie;78;78194;2.28;2014;;
Dannemarie;78;78194;2.36;2015;;
Dannemarie;78;78194;2.44;2016;;
Dannemarie;78;78194;2.51;2017;;
Dannemarie;78;78194;2.51;2018;;
Dannemarie;78;78194;2.52;2019;;
Dannemarie;78;78194;2.49;2020;;
Dannemarie;78;78194;2.51;2021;;
Dannemarie;78;78194;2.6;2022;;
Dannemarie;78;78194;2.72;2023;;
Davron;78;78196;1.88;2012;;
Davron;78;78196;1.91;2013;;
Davron;78;78196;1.93;2014;;
Davron;78;78196;1.93;2015;;
Davron;78;78196;1.94;2016;;
Davron;78;78196;1.93;2017;;
Davron;78;78196;1.95;2018;;
Davron;78;78196;1.93;2019;;
Davron;78;78196;1.97;2020;;
Davron;78;78196;1.97;2021;;
Davron;78;78196;1.99;2022;;
Davron;78;78196;2.42;2023;;
Drocourt;78;78202;;2012;;
Drocourt;78;78202;;2013;;
Drocourt;78;78202;;2014;;
Drocourt;78;78202;;2015;;
Drocourt;78;78202;3.03;2016;3.03;6.06
Drocourt;78;78202;2.99;2017;3.31;6.3
Drocourt;78;78202;3.14;2018;3.24;6.38
Drocourt;78;78202;3.24;2019;;
Drocourt;78;78202;3.3;2020;2.9;6.2
Drocourt;78;78202;3.66;2021;3.02;6.68
Drocourt;78;78202;3.62;2022;3.17;6.79
Drocourt;78;78202;3.64;2023;;
Ecquevilly;78;78206;;2012;;
Ecquevilly;78;78206;;2013;;
Ecquevilly;78;78206;;2014;;
Ecquevilly;78;78206;;2015;;
Ecquevilly;78;78206;3.03;2016;3.03;6.06
Ecquevilly;78;78206;2.99;2017;3.31;6.3
Ecquevilly;78;78206;3.14;2018;3.24;6.38
Ecquevilly;78;78206;3.24;2019;;
Ecquevilly;78;78206;3.3;2020;2.9;6.2
Ecquevilly;78;78206;3.66;2021;3.02;6.68
Ecquevilly;78;78206;3.62;2022;3.17;6.79
Ecquevilly;78;78206;3.64;2023;;
Élancourt;78;78208;4.22;2012;;
Élancourt;78;78208;3.12;2013;;
Élancourt;78;78208;3.61;2014;;
Élancourt;78;78208;2.72;2015;;
Élancourt;78;78208;2.84;2016;;
Élancourt;78;78208;2.52;2017;;
Élancourt;78;78208;5.6;2018;;
Élancourt;78;78208;5.3;2019;;
Élancourt;78;78208;5.2;2020;;
Élancourt;78;78208;2.45;2021;;
Élancourt;78;78208;2.88;2022;;
Élancourt;78;78208;2.99;2023;;
Émancé;78;78209;3.05;2012;;
Émancé;78;78209;3.13;2013;;
Émancé;78;78209;3.26;2014;;
Émancé;78;78209;3.41;2015;;
Émancé;78;78209;3.51;2016;;
Émancé;78;78209;3.67;2017;;
Émancé;78;78209;3.79;2018;;
Émancé;78;78209;3.57;2019;;
Émancé;78;78209;3.96;2020;;
Émancé;78;78209;4.0;2021;;
Émancé;78;78209;4.1;2022;;
Émancé;78;78209;4.16;2023;;
Épône;78;78217;;2012;;
Épône;78;78217;;2013;;
Épône;78;78217;;2014;;
Épône;78;78217;;2015;;
Épône;78;78217;3.03;2016;3.03;6.06
Épône;78;78217;2.99;2017;3.31;6.3
Épône;78;78217;3.14;2018;3.24;6.38
Épône;78;78217;3.24;2019;;
Épône;78;78217;3.3;2020;2.9;6.2
Épône;78;78217;3.66;2021;3.02;6.68
Épône;78;78217;3.62;2022;3.17;6.79
Épône;78;78217;3.64;2023;;
Les Essarts-le-Roi;78;78220;;2012;;
Les Essarts-le-Roi;78;78220;2.02;2013;;
Les Essarts-le-Roi;78;78220;2.06;2014;;
Les Essarts-le-Roi;78;78220;2.07;2015;;
Les Essarts-le-Roi;78;78220;2.06;2016;;
Les Essarts-le-Roi;78;78220;2.07;2017;;
Les Essarts-le-Roi;78;78220;2.1;2018;;
Les Essarts-le-Roi;78;78220;2.1;2019;;
Les Essarts-le-Roi;78;78220;2.13;2020;;
Les Essarts-le-Roi;78;78220;2.18;2021;;
Les Essarts-le-Roi;78;78220;2.88;2022;;
Les Essarts-le-Roi;78;78220;2.99;2023;;
L' Étang-la-Ville;78;78224;;2012;;
L' Étang-la-Ville;78;78224;;2013;;
L' Étang-la-Ville;78;78224;;2014;;
L' Étang-la-Ville;78;78224;;2015;;
L' Étang-la-Ville;78;78224;;2016;;
L' Étang-la-Ville;78;78224;;2017;;
L' Étang-la-Ville;78;78224;;2018;;
L' Étang-la-Ville;78;78224;;2019;;
L' Étang-la-Ville;78;78224;;2020;;
L' Étang-la-Ville;78;78224;2.7;2021;4.26;6.96
L' Étang-la-Ville;78;78224;;2022;4.03;
L' Étang-la-Ville;78;78224;3.24;2023;;
Évecquemont;78;78227;;2012;;
Évecquemont;78;78227;;2013;;
Évecquemont;78;78227;;2014;;
Évecquemont;78;78227;;2015;;
Évecquemont;78;78227;3.03;2016;3.03;6.06
Évecquemont;78;78227;2.99;2017;3.31;6.3
Évecquemont;78;78227;3.14;2018;3.24;6.38
Évecquemont;78;78227;3.24;2019;;
Évecquemont;78;78227;3.3;2020;2.9;6.2
Évecquemont;78;78227;3.66;2021;3.02;6.68
Évecquemont;78;78227;3.62;2022;3.17;6.79
Évecquemont;78;78227;3.64;2023;;
La Falaise;78;78230;;2012;;
La Falaise;78;78230;;2013;;
La Falaise;78;78230;;2014;;
La Falaise;78;78230;;2015;;
La Falaise;78;78230;3.03;2016;3.03;6.06
La Falaise;78;78230;2.99;2017;3.31;6.3
La Falaise;78;78230;3.14;2018;3.24;6.38
La Falaise;78;78230;3.24;2019;;
La Falaise;78;78230;3.3;2020;2.9;6.2
La Falaise;78;78230;3.66;2021;3.02;6.68
La Falaise;78;78230;3.62;2022;3.17;6.79
La Falaise;78;78230;3.64;2023;;
Favrieux;78;78231;;2012;;
Favrieux;78;78231;;2013;;
Favrieux;78;78231;;2014;;
Favrieux;78;78231;;2015;;
Favrieux;78;78231;3.03;2016;3.03;6.06
Favrieux;78;78231;2.99;2017;3.31;6.3
Favrieux;78;78231;3.14;2018;3.24;6.38
Favrieux;78;78231;3.24;2019;;
Favrieux;78;78231;3.3;2020;2.9;6.2
Favrieux;78;78231;3.66;2021;3.02;6.68
Favrieux;78;78231;3.62;2022;3.17;6.79
Favrieux;78;78231;3.64;2023;;
Feucherolles;78;78233;1.88;2012;;
Feucherolles;78;78233;1.91;2013;;
Feucherolles;78;78233;1.93;2014;;
Feucherolles;78;78233;1.93;2015;;
Feucherolles;78;78233;1.94;2016;;
Feucherolles;78;78233;1.93;2017;;
Feucherolles;78;78233;1.95;2018;;
Feucherolles;78;78233;1.93;2019;;
Feucherolles;78;78233;1.97;2020;;
Feucherolles;78;78233;1.97;2021;;
Feucherolles;78;78233;1.99;2022;;
Feucherolles;78;78233;2.42;2023;;
Flacourt;78;78234;;2012;;
Flacourt;78;78234;;2013;;
Flacourt;78;78234;;2014;;
Flacourt;78;78234;;2015;;
Flacourt;78;78234;3.03;2016;3.03;6.06
Flacourt;78;78234;2.99;2017;3.31;6.3
Flacourt;78;78234;3.14;2018;3.24;6.38
Flacourt;78;78234;3.24;2019;;
Flacourt;78;78234;3.3;2020;2.9;6.2
Flacourt;78;78234;3.66;2021;3.02;6.68
Flacourt;78;78234;3.62;2022;3.17;6.79
Flacourt;78;78234;3.64;2023;;
Flexanville;78;78236;;2012;;
Flexanville;78;78236;2.02;2013;;
Flexanville;78;78236;2.06;2014;;
Flexanville;78;78236;2.07;2015;;
Flexanville;78;78236;2.06;2016;;
Flexanville;78;78236;2.07;2017;;
Flexanville;78;78236;2.1;2018;;
Flexanville;78;78236;2.1;2019;;
Flexanville;78;78236;2.13;2020;;
Flexanville;78;78236;2.18;2021;;
Flexanville;78;78236;2.88;2022;;
Flexanville;78;78236;2.99;2023;;
Flins-Neuve-Église;78;78237;;2012;;
Flins-Neuve-Église;78;78237;;2013;;
Flins-Neuve-Église;78;78237;2.7;2014;;
Flins-Neuve-Église;78;78237;2.71;2015;;
Flins-Neuve-Église;78;78237;2.71;2016;;
Flins-Neuve-Église;78;78237;2.57;2017;;
Flins-Neuve-Église;78;78237;2.61;2018;;
Flins-Neuve-Église;78;78237;2.63;2019;;
Flins-Neuve-Église;78;78237;2.65;2020;;
Flins-Neuve-Église;78;78237;2.71;2021;;
Flins-Neuve-Église;78;78237;2.82;2022;;
Flins-Neuve-Église;78;78237;3.04;2023;;
Flins-sur-Seine;78;78238;;2012;;
Flins-sur-Seine;78;78238;;2013;;
Flins-sur-Seine;78;78238;;2014;;
Flins-sur-Seine;78;78238;;2015;;
Flins-sur-Seine;78;78238;3.03;2016;3.03;6.06
Flins-sur-Seine;78;78238;2.99;2017;3.31;6.3
Flins-sur-Seine;78;78238;3.14;2018;3.24;6.38
Flins-sur-Seine;78;78238;3.24;2019;;
Flins-sur-Seine;78;78238;3.3;2020;2.9;6.2
Flins-sur-Seine;78;78238;3.66;2021;3.02;6.68
Flins-sur-Seine;78;78238;3.62;2022;3.17;6.79
Flins-sur-Seine;78;78238;3.64;2023;;
Follainville-Dennemont;78;78239;;2012;;
Follainville-Dennemont;78;78239;;2013;;
Follainville-Dennemont;78;78239;;2014;;
Follainville-Dennemont;78;78239;;2015;;
Follainville-Dennemont;78;78239;3.03;2016;3.03;6.06
Follainville-Dennemont;78;78239;2.99;2017;3.31;6.3
Follainville-Dennemont;78;78239;3.14;2018;3.24;6.38
Follainville-Dennemont;78;78239;3.24;2019;;
Follainville-Dennemont;78;78239;3.3;2020;2.9;6.2
Follainville-Dennemont;78;78239;3.66;2021;3.02;6.68
Follainville-Dennemont;78;78239;3.62;2022;3.17;6.79
Follainville-Dennemont;78;78239;3.64;2023;;
Fontenay-le-Fleury;78;78242;4.22;2012;;
Fontenay-le-Fleury;78;78242;3.12;2013;;
Fontenay-le-Fleury;78;78242;3.61;2014;;
Fontenay-le-Fleury;78;78242;2.72;2015;;
Fontenay-le-Fleury;78;78242;2.84;2016;;
Fontenay-le-Fleury;78;78242;2.52;2017;;
Fontenay-le-Fleury;78;78242;5.6;2018;;
Fontenay-le-Fleury;78;78242;5.3;2019;;
Fontenay-le-Fleury;78;78242;5.2;2020;;
Fontenay-le-Fleury;78;78242;2.45;2021;;
Fontenay-le-Fleury;78;78242;2.66;2022;;
Fontenay-le-Fleury;78;78242;2.69;2023;;
Fontenay-Mauvoisin;78;78245;;2012;;
Fontenay-Mauvoisin;78;78245;;2013;;
Fontenay-Mauvoisin;78;78245;;2014;;
Fontenay-Mauvoisin;78;78245;;2015;;
Fontenay-Mauvoisin;78;78245;3.03;2016;3.03;6.06
Fontenay-Mauvoisin;78;78245;2.99;2017;3.31;6.3
Fontenay-Mauvoisin;78;78245;3.14;2018;3.24;6.38
Fontenay-Mauvoisin;78;78245;3.24;2019;;
Fontenay-Mauvoisin;78;78245;3.3;2020;2.9;6.2
Fontenay-Mauvoisin;78;78245;3.66;2021;3.02;6.68
Fontenay-Mauvoisin;78;78245;3.62;2022;3.17;6.79
Fontenay-Mauvoisin;78;78245;3.64;2023;;
Fontenay-Saint-Père;78;78246;;2012;;
Fontenay-Saint-Père;78;78246;;2013;;
Fontenay-Saint-Père;78;78246;;2014;;
Fontenay-Saint-Père;78;78246;;2015;;
Fontenay-Saint-Père;78;78246;3.03;2016;3.03;6.06
Fontenay-Saint-Père;78;78246;2.99;2017;3.31;6.3
Fontenay-Saint-Père;78;78246;3.14;2018;3.24;6.38
Fontenay-Saint-Père;78;78246;3.24;2019;;
Fontenay-Saint-Père;78;78246;3.3;2020;2.9;6.2
Fontenay-Saint-Père;78;78246;3.66;2021;3.02;6.68
Fontenay-Saint-Père;78;78246;3.62;2022;3.17;6.79
Fontenay-Saint-Père;78;78246;3.64;2023;;
Freneuse;78;78255;;2012;;
Freneuse;78;78255;2.84;2013;;
Freneuse;78;78255;1.95;2014;;
Freneuse;78;78255;1.98;2015;;
Freneuse;78;78255;1.97;2016;;
Freneuse;78;78255;;2017;;
Freneuse;78;78255;;2018;;
Freneuse;78;78255;;2019;;
Freneuse;78;78255;;2020;;
Freneuse;78;78255;;2021;;
Freneuse;78;78255;;2022;;
Freneuse;78;78255;2.76;2023;;
Gaillon-sur-Montcient;78;78261;;2012;;
Gaillon-sur-Montcient;78;78261;;2013;;
Gaillon-sur-Montcient;78;78261;;2014;;
Gaillon-sur-Montcient;78;78261;;2015;;
Gaillon-sur-Montcient;78;78261;3.03;2016;3.03;6.06
Gaillon-sur-Montcient;78;78261;2.99;2017;3.31;6.3
Gaillon-sur-Montcient;78;78261;3.14;2018;3.24;6.38
Gaillon-sur-Montcient;78;78261;3.24;2019;;
Gaillon-sur-Montcient;78;78261;3.3;2020;2.9;6.2
Gaillon-sur-Montcient;78;78261;3.66;2021;3.02;6.68
Gaillon-sur-Montcient;78;78261;3.62;2022;3.17;6.79
Gaillon-sur-Montcient;78;78261;3.64;2023;;
Galluis;78;78262;;2012;;
Galluis;78;78262;2.02;2013;;
Galluis;78;78262;2.06;2014;;
Galluis;78;78262;2.07;2015;;
Galluis;78;78262;2.06;2016;;
Galluis;78;78262;2.07;2017;;
Galluis;78;78262;2.1;2018;;
Galluis;78;78262;2.1;2019;;
Galluis;78;78262;2.13;2020;;
Galluis;78;78262;2.18;2021;;
Galluis;78;78262;2.88;2022;;
Galluis;78;78262;2.99;2023;;
Gambais;78;78263;;2012;;
Gambais;78;78263;2.02;2013;;
Gambais;78;78263;2.06;2014;;
Gambais;78;78263;2.07;2015;;
Gambais;78;78263;2.06;2016;;
Gambais;78;78263;2.07;2017;;
Gambais;78;78263;2.1;2018;;
Gambais;78;78263;2.1;2019;;
Gambais;78;78263;2.13;2020;;
Gambais;78;78263;2.18;2021;;
Gambais;78;78263;2.88;2022;;
Gambais;78;78263;2.99;2023;;
Gambaiseuil;78;78264;;2012;;
Gambaiseuil;78;78264;2.02;2013;;
Gambaiseuil;78;78264;2.06;2014;;
Gambaiseuil;78;78264;2.07;2015;;
Gambaiseuil;78;78264;2.06;2016;;
Gambaiseuil;78;78264;2.07;2017;;
Gambaiseuil;78;78264;2.1;2018;;
Gambaiseuil;78;78264;2.1;2019;;
Gambaiseuil;78;78264;2.13;2020;;
Gambaiseuil;78;78264;2.18;2021;;
Gambaiseuil;78;78264;2.88;2022;;
Gambaiseuil;78;78264;2.99;2023;;
Garancières;78;78265;;2012;;
Garancières;78;78265;2.02;2013;;
Garancières;78;78265;2.06;2014;;
Garancières;78;78265;2.07;2015;;
Garancières;78;78265;2.06;2016;;
Garancières;78;78265;2.07;2017;;
Garancières;78;78265;2.1;2018;;
Garancières;78;78265;2.1;2019;;
Garancières;78;78265;2.13;2020;;
Garancières;78;78265;2.18;2021;;
Garancières;78;78265;2.88;2022;;
Garancières;78;78265;2.99;2023;;
Gargenville;78;78267;;2012;;
Gargenville;78;78267;;2013;;
Gargenville;78;78267;;2014;;
Gargenville;78;78267;;2015;;
Gargenville;78;78267;3.03;2016;3.03;6.06
Gargenville;78;78267;2.99;2017;3.31;6.3
Gargenville;78;78267;3.14;2018;3.24;6.38
Gargenville;78;78267;3.24;2019;;
Gargenville;78;78267;3.3;2020;2.9;6.2
Gargenville;78;78267;3.66;2021;3.02;6.68
Gargenville;78;78267;3.62;2022;3.17;6.79
Gargenville;78;78267;3.64;2023;;
Gazeran;78;78269;3.05;2012;;
Gazeran;78;78269;3.13;2013;;
Gazeran;78;78269;3.26;2014;;
Gazeran;78;78269;3.41;2015;;
Gazeran;78;78269;3.51;2016;;
Gazeran;78;78269;3.67;2017;;
Gazeran;78;78269;3.79;2018;;
Gazeran;78;78269;3.57;2019;;
Gazeran;78;78269;3.96;2020;;
Gazeran;78;78269;4.0;2021;;
Gazeran;78;78269;4.1;2022;;
Gazeran;78;78269;4.16;2023;;
Gommecourt;78;78276;;2012;;
Gommecourt;78;78276;2.84;2013;;
Gommecourt;78;78276;1.95;2014;;
Gommecourt;78;78276;1.98;2015;;
Gommecourt;78;78276;1.97;2016;;
Gommecourt;78;78276;;2017;;
Gommecourt;78;78276;;2018;;
Gommecourt;78;78276;;2019;;
Gommecourt;78;78276;;2020;;
Gommecourt;78;78276;;2021;;
Gommecourt;78;78276;;2022;;
Gommecourt;78;78276;2.76;2023;;
Goupillières;78;78278;;2012;;
Goupillières;78;78278;2.02;2013;;
Goupillières;78;78278;2.06;2014;;
Goupillières;78;78278;2.07;2015;;
Goupillières;78;78278;2.06;2016;;
Goupillières;78;78278;2.07;2017;;
Goupillières;78;78278;2.1;2018;;
Goupillières;78;78278;2.1;2019;;
Goupillières;78;78278;2.13;2020;;
Goupillières;78;78278;2.18;2021;;
Goupillières;78;78278;2.88;2022;;
Goupillières;78;78278;2.99;2023;;
Goussonville;78;78281;;2012;;
Goussonville;78;78281;;2013;;
Goussonville;78;78281;;2014;;
Goussonville;78;78281;;2015;;
Goussonville;78;78281;3.03;2016;3.03;6.06
Goussonville;78;78281;2.99;2017;3.31;6.3
Goussonville;78;78281;3.14;2018;3.24;6.38
Goussonville;78;78281;3.24;2019;;
Goussonville;78;78281;3.3;2020;2.9;6.2
Goussonville;78;78281;3.66;2021;3.02;6.68
Goussonville;78;78281;3.62;2022;3.17;6.79
Goussonville;78;78281;3.64;2023;;
Grandchamp;78;78283;3.05;2012;;
Grandchamp;78;78283;3.13;2013;;
Grandchamp;78;78283;3.26;2014;;
Grandchamp;78;78283;3.41;2015;;
Grandchamp;78;78283;3.51;2016;;
Grandchamp;78;78283;3.67;2017;;
Grandchamp;78;78283;3.79;2018;;
Grandchamp;78;78283;3.57;2019;;
Grandchamp;78;78283;3.96;2020;;
Grandchamp;78;78283;4.0;2021;;
Grandchamp;78;78283;4.1;2022;;
Grandchamp;78;78283;4.16;2023;;
Gressey;78;78285;;2012;;
Gressey;78;78285;;2013;;
Gressey;78;78285;;2014;;
Gressey;78;78285;;2015;;
Gressey;78;78285;;2016;;
Gressey;78;78285;19.66;2017;;
Gressey;78;78285;;2018;;
Gressey;78;78285;3.07;2019;;
Gressey;78;78285;2.22;2020;;
Gressey;78;78285;3.19;2021;;
Gressey;78;78285;3.14;2022;;
Gressey;78;78285;2.84;2023;;
Grosrouvre;78;78289;;2012;;
Grosrouvre;78;78289;2.02;2013;;
Grosrouvre;78;78289;2.06;2014;;
Grosrouvre;78;78289;2.07;2015;;
Grosrouvre;78;78289;2.06;2016;;
Grosrouvre;78;78289;2.07;2017;;
Grosrouvre;78;78289;2.1;2018;;
Grosrouvre;78;78289;2.1;2019;;
Grosrouvre;78;78289;2.13;2020;;
Grosrouvre;78;78289;2.18;2021;;
Grosrouvre;78;78289;2.88;2022;;
Grosrouvre;78;78289;2.99;2023;;
Guernes;78;78290;;2012;;
Guernes;78;78290;;2013;;
Guernes;78;78290;;2014;;
Guernes;78;78290;;2015;;
Guernes;78;78290;3.03;2016;3.03;6.06
Guernes;78;78290;2.99;2017;3.31;6.3
Guernes;78;78290;3.14;2018;3.24;6.38
Guernes;78;78290;3.24;2019;;
Guernes;78;78290;3.3;2020;2.9;6.2
Guernes;78;78290;3.66;2021;3.02;6.68
Guernes;78;78290;3.62;2022;3.17;6.79
Guernes;78;78290;3.64;2023;;
Guerville;78;78291;;2012;;
Guerville;78;78291;;2013;;
Guerville;78;78291;;2014;;
Guerville;78;78291;;2015;;
Guerville;78;78291;3.03;2016;3.03;6.06
Guerville;78;78291;2.99;2017;3.31;6.3
Guerville;78;78291;3.14;2018;3.24;6.38
Guerville;78;78291;3.24;2019;;
Guerville;78;78291;3.3;2020;2.9;6.2
Guerville;78;78291;3.66;2021;3.02;6.68
Guerville;78;78291;3.62;2022;3.17;6.79
Guerville;78;78291;3.64;2023;;
Guitrancourt;78;78296;;2012;;
Guitrancourt;78;78296;;2013;;
Guitrancourt;78;78296;;2014;;
Guitrancourt;78;78296;;2015;;
Guitrancourt;78;78296;3.03;2016;3.03;6.06
Guitrancourt;78;78296;2.99;2017;3.31;6.3
Guitrancourt;78;78296;3.14;2018;3.24;6.38
Guitrancourt;78;78296;3.24;2019;;
Guitrancourt;78;78296;3.3;2020;2.9;6.2
Guitrancourt;78;78296;3.66;2021;3.02;6.68
Guitrancourt;78;78296;3.62;2022;3.17;6.79
Guitrancourt;78;78296;3.64;2023;;
Guyancourt;78;78297;4.22;2012;;
Guyancourt;78;78297;3.12;2013;;
Guyancourt;78;78297;3.61;2014;;
Guyancourt;78;78297;2.72;2015;;
Guyancourt;78;78297;2.84;2016;;
Guyancourt;78;78297;2.52;2017;;
Guyancourt;78;78297;5.6;2018;;
Guyancourt;78;78297;5.3;2019;;
Guyancourt;78;78297;5.2;2020;;
Guyancourt;78;78297;2.45;2021;;
Guyancourt;78;78297;2.66;2022;;
Guyancourt;78;78297;2.69;2023;;
Hardricourt;78;78299;;2012;;
Hardricourt;78;78299;;2013;;
Hardricourt;78;78299;;2014;;
Hardricourt;78;78299;;2015;;
Hardricourt;78;78299;3.03;2016;3.03;6.06
Hardricourt;78;78299;2.99;2017;3.31;6.3
Hardricourt;78;78299;3.14;2018;3.24;6.38
Hardricourt;78;78299;3.24;2019;;
Hardricourt;78;78299;3.3;2020;2.9;6.2
Hardricourt;78;78299;3.66;2021;3.02;6.68
Hardricourt;78;78299;3.62;2022;3.17;6.79
Hardricourt;78;78299;3.64;2023;;
Hargeville;78;78300;;2012;;
Hargeville;78;78300;;2013;;
Hargeville;78;78300;;2014;;
Hargeville;78;78300;;2015;;
Hargeville;78;78300;3.03;2016;3.03;6.06
Hargeville;78;78300;2.99;2017;3.31;6.3
Hargeville;78;78300;3.14;2018;3.24;6.38
Hargeville;78;78300;3.24;2019;;
Hargeville;78;78300;3.3;2020;2.9;6.2
Hargeville;78;78300;3.66;2021;3.02;6.68
Hargeville;78;78300;3.62;2022;3.17;6.79
Hargeville;78;78300;3.64;2023;;
La Hauteville;78;78302;3.05;2012;;
La Hauteville;78;78302;3.13;2013;;
La Hauteville;78;78302;3.26;2014;;
La Hauteville;78;78302;3.41;2015;;
La Hauteville;78;78302;3.51;2016;;
La Hauteville;78;78302;3.67;2017;;
La Hauteville;78;78302;3.79;2018;;
La Hauteville;78;78302;3.57;2019;;
La Hauteville;78;78302;3.96;2020;;
La Hauteville;78;78302;4.0;2021;;
La Hauteville;78;78302;4.1;2022;;
La Hauteville;78;78302;4.16;2023;;
Hermeray;78;78307;3.05;2012;;
Hermeray;78;78307;3.13;2013;;
Hermeray;78;78307;3.26;2014;;
Hermeray;78;78307;3.41;2015;;
Hermeray;78;78307;3.51;2016;;
Hermeray;78;78307;3.67;2017;;
Hermeray;78;78307;3.79;2018;;
Hermeray;78;78307;3.57;2019;;
Hermeray;78;78307;3.96;2020;;
Hermeray;78;78307;4.0;2021;;
