Année;Commune;Code INSEE;Département;Numéro département;Volume;Usage;Mode obtention;Longitude;Latitude;Statut;Qualification;Prélèvement écrasant;Ouvrage;Geometrie;url_fiche
2022;Suresnes;92073;Hauts-de-Seine;92;21623106.0;EAU POTABLE;Mesure directe;2.221885115643703;48.87118042879041;Contrôlé Niveau 1;Correcte;False;la Seine à SURESNES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.221885115643703, 48.87118042879041]};https://id.eaufrance.fr/OuvragePrel/OPR0000032886
2022;Villeneuve-la-Garenne;92078;Hauts-de-Seine;92;295500.0;EAU POTABLE;Mesure directe;2.328445957479119;48.93548380118172;Contrôlé Niveau 1;Correcte;False;L.E. V.L.G.Forage 1 (1bis) e la Garenne - Forage 1 (1bis);{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.328445957479119, 48.93548380118172]};https://id.eaufrance.fr/OuvragePrel/OPR0000033875
2022;Villeneuve-la-Garenne;92078;Hauts-de-Seine;92;24247.0;EAU POTABLE;Mesure directe;2.328445957479119;48.93548380118172;Contrôlé Niveau 1;Correcte;False;L.E. V.L.G. Forage 13 e la Garenne - Forage 13;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.328445957479119, 48.93548380118172]};https://id.eaufrance.fr/OuvragePrel/OPR0000033913
2022;Villeneuve-la-Garenne;92078;Hauts-de-Seine;92;338452.0;EAU POTABLE;Mesure directe;2.328445957479119;48.93548380118172;Contrôlé Niveau 1;Correcte;False;L.E. V.L.G. Forage 15 e la Garenne - Forage 15;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.328445957479119, 48.93548380118172]};https://id.eaufrance.fr/OuvragePrel/OPR0000033914
2022;Villeneuve-la-Garenne;92078;Hauts-de-Seine;92;1411001.0;EAU POTABLE;Mesure directe;2.328445957479119;48.93548380118172;Contrôlé Niveau 1;Correcte;False;L.E. V.L.G. Albien (Forage3) e la Garenne - Albien (Forage;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.328445957479119, 48.93548380118172]};https://id.eaufrance.fr/OuvragePrel/OPR0000033942
2022;Rueil-Malmaison;92063;Hauts-de-Seine;92;113275.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.180207113424057;48.87177334515302;Contrôlé Niveau 1;Correcte;False;SUEZ - Arrosage Golf BluenGree les Closeaux;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1802071134240575, 48.87177334515302]};https://id.eaufrance.fr/OuvragePrel/OPR0000033944
2022;Issy-les-Moulineaux;92040;Hauts-de-Seine;92;152000.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.261804215907417;48.83293336353757;Contrôlé Niveau 1;Correcte;False;ISSEANE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.261804215907417, 48.83293336353757]};https://id.eaufrance.fr/OuvragePrel/OPR0000039807
2022;Issy-les-Moulineaux;92040;Hauts-de-Seine;92;79295000.0;ENERGIE;Mesure directe;2.261804215907417;48.83293336353757;Contrôlé Niveau 1;Correcte;True;ISSEANE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.261804215907417, 48.83293336353757]};https://id.eaufrance.fr/OuvragePrel/OPR0000039807
2022;Gennevilliers;92036;Hauts-de-Seine;92;26098.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.3019735585537417;48.92389077726176;Contrôlé Niveau 1;Correcte;False;Forage Com Gennevilliers;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3019735585537417, 48.92389077726176]};https://id.eaufrance.fr/OuvragePrel/OPR0000039831
2022;Gennevilliers;92036;Hauts-de-Seine;92;1377.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.283543083044981;48.95016721791541;Contrôlé Niveau 1;Correcte;False;HOLCIM BETONS GENNEVILLIERS;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.283543083044981, 48.950167217915414]};https://id.eaufrance.fr/OuvragePrel/OPR0000039832
2022;Nanterre;92050;Hauts-de-Seine;92;9500.0;INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie);Mesure directe;2.1791520531741817;48.90124076810011;Contrôlé Niveau 1;Correcte;False;HOLCIM BETONS NANTERRE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.1791520531741817, 48.90124076810011]};https://id.eaufrance.fr/OuvragePrel/OPR0000039833
