Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Bondy;93;93010;;2013;2.21;
Bondy;93;93010;;2014;2.21;
Bondy;93;93010;;2015;2.21;
Bondy;93;93010;;2016;2.28;
Bondy;93;93010;;2017;1.3;
Bondy;93;93010;;2018;0.72;
Bondy;93;93010;;2019;0.66;
Bondy;93;93010;;2020;2.82;
Bondy;93;93010;1.41;2021;3.04;4.45
Bondy;93;93010;1.38;2022;3.15;4.53
Bondy;93;93010;1.38;2023;2.6;3.98
Le Bourget;93;93013;2.05;2012;;
Le Bourget;93;93013;2.04;2013;;
Le Bourget;93;93013;2.05;2014;;
Le Bourget;93;93013;2.06;2015;;
Le Bourget;93;93013;1.97;2016;;
Le Bourget;93;93013;1.97;2017;;
Le Bourget;93;93013;1.97;2018;;
Le Bourget;93;93013;1.86;2019;;
Le Bourget;93;93013;2.09;2020;;
Le Bourget;93;93013;2.13;2021;;
Le Bourget;93;93013;2.25;2022;;
Le Bourget;93;93013;2.32;2023;;
Clichy-sous-Bois;93;93014;2.05;2012;;
Clichy-sous-Bois;93;93014;2.04;2013;;
Clichy-sous-Bois;93;93014;2.05;2014;;
Clichy-sous-Bois;93;93014;2.06;2015;;
Clichy-sous-Bois;93;93014;1.97;2016;;
Clichy-sous-Bois;93;93014;1.97;2017;;
Clichy-sous-Bois;93;93014;1.97;2018;;
Clichy-sous-Bois;93;93014;1.86;2019;;
Clichy-sous-Bois;93;93014;2.09;2020;;
Clichy-sous-Bois;93;93014;2.13;2021;;
Clichy-sous-Bois;93;93014;2.25;2022;;
Clichy-sous-Bois;93;93014;2.32;2023;;
Coubron;93;93015;2.05;2012;;
Coubron;93;93015;2.04;2013;;
Coubron;93;93015;2.05;2014;;
Coubron;93;93015;2.06;2015;;
Coubron;93;93015;1.97;2016;;
Coubron;93;93015;1.97;2017;;
Coubron;93;93015;1.97;2018;;
Coubron;93;93015;1.86;2019;;
Coubron;93;93015;2.09;2020;;
Coubron;93;93015;2.13;2021;;
Coubron;93;93015;2.25;2022;;
Coubron;93;93015;2.32;2023;;
La Courneuve;93;93027;2.05;2012;;
La Courneuve;93;93027;2.04;2013;;
La Courneuve;93;93027;2.05;2014;;
La Courneuve;93;93027;2.06;2015;;
La Courneuve;93;93027;1.97;2016;;
La Courneuve;93;93027;1.97;2017;;
La Courneuve;93;93027;1.97;2018;;
La Courneuve;93;93027;1.86;2019;;
La Courneuve;93;93027;2.09;2020;;
La Courneuve;93;93027;2.13;2021;;
La Courneuve;93;93027;2.25;2022;;
La Courneuve;93;93027;2.32;2023;;
Drancy;93;93029;2.05;2012;;
Drancy;93;93029;2.04;2013;;
Drancy;93;93029;2.05;2014;;
Drancy;93;93029;2.06;2015;;
Drancy;93;93029;1.97;2016;;
Drancy;93;93029;1.97;2017;;
Drancy;93;93029;1.97;2018;;
Drancy;93;93029;1.86;2019;;
Drancy;93;93029;2.09;2020;;
Drancy;93;93029;2.13;2021;;
Drancy;93;93029;2.25;2022;;
Drancy;93;93029;2.32;2023;;
Dugny;93;93030;2.05;2012;;
Dugny;93;93030;2.04;2013;;
Dugny;93;93030;2.05;2014;;
Dugny;93;93030;2.06;2015;;
Dugny;93;93030;1.97;2016;;
Dugny;93;93030;1.97;2017;;
Dugny;93;93030;1.97;2018;;
Dugny;93;93030;1.86;2019;;
Dugny;93;93030;2.09;2020;;
Dugny;93;93030;2.13;2021;;
Dugny;93;93030;2.25;2022;;
Dugny;93;93030;2.32;2023;;
Épinay-sur-Seine;93;93031;2.05;2012;;
Épinay-sur-Seine;93;93031;2.04;2013;;
Épinay-sur-Seine;93;93031;2.05;2014;;
Épinay-sur-Seine;93;93031;2.06;2015;;
Épinay-sur-Seine;93;93031;1.97;2016;;
Épinay-sur-Seine;93;93031;1.97;2017;;
Épinay-sur-Seine;93;93031;1.97;2018;;
Épinay-sur-Seine;93;93031;1.86;2019;;
Épinay-sur-Seine;93;93031;2.09;2020;;
Épinay-sur-Seine;93;93031;2.13;2021;;
Épinay-sur-Seine;93;93031;2.25;2022;;
Épinay-sur-Seine;93;93031;2.32;2023;;
Gagny;93;93032;2.05;2012;;
Gagny;93;93032;2.04;2013;;
Gagny;93;93032;2.05;2014;;
Gagny;93;93032;2.06;2015;;
Gagny;93;93032;1.97;2016;;
Gagny;93;93032;1.97;2017;;
Gagny;93;93032;1.97;2018;;
Gagny;93;93032;1.86;2019;;
Gagny;93;93032;2.09;2020;;
Gagny;93;93032;2.13;2021;;
Gagny;93;93032;2.25;2022;;
Gagny;93;93032;2.32;2023;;
Gournay-sur-Marne;93;93033;2.05;2012;;
Gournay-sur-Marne;93;93033;2.04;2013;;
Gournay-sur-Marne;93;93033;2.05;2014;;
Gournay-sur-Marne;93;93033;2.06;2015;;
Gournay-sur-Marne;93;93033;1.97;2016;;
Gournay-sur-Marne;93;93033;1.97;2017;;
Gournay-sur-Marne;93;93033;1.97;2018;;
Gournay-sur-Marne;93;93033;1.86;2019;;
Gournay-sur-Marne;93;93033;2.09;2020;;
Gournay-sur-Marne;93;93033;2.13;2021;;
Gournay-sur-Marne;93;93033;2.25;2022;;
Gournay-sur-Marne;93;93033;2.32;2023;;
L' Île-Saint-Denis;93;93039;2.05;2012;;
L' Île-Saint-Denis;93;93039;2.04;2013;;
L' Île-Saint-Denis;93;93039;2.05;2014;;
L' Île-Saint-Denis;93;93039;2.06;2015;;
L' Île-Saint-Denis;93;93039;1.97;2016;;
L' Île-Saint-Denis;93;93039;1.97;2017;;
L' Île-Saint-Denis;93;93039;1.97;2018;;
L' Île-Saint-Denis;93;93039;1.86;2019;;
L' Île-Saint-Denis;93;93039;2.09;2020;;
L' Île-Saint-Denis;93;93039;2.13;2021;;
L' Île-Saint-Denis;93;93039;2.25;2022;;
L' Île-Saint-Denis;93;93039;2.32;2023;;
Les Lilas;93;93045;;2012;2.6;
Les Lilas;93;93045;;2013;2.21;
Les Lilas;93;93045;;2014;2.21;
Les Lilas;93;93045;;2015;2.21;
Les Lilas;93;93045;;2016;2.28;
Les Lilas;93;93045;;2017;1.3;
Les Lilas;93;93045;;2018;0.72;
Les Lilas;93;93045;;2019;0.66;
Les Lilas;93;93045;;2020;2.82;
Les Lilas;93;93045;1.41;2021;3.04;4.45
Les Lilas;93;93045;1.38;2022;3.15;4.53
Les Lilas;93;93045;1.38;2023;2.6;3.98
Livry-Gargan;93;93046;2.05;2012;;
Livry-Gargan;93;93046;2.04;2013;;
Livry-Gargan;93;93046;2.05;2014;;
Livry-Gargan;93;93046;2.06;2015;;
Livry-Gargan;93;93046;1.97;2016;;
Livry-Gargan;93;93046;1.97;2017;;
Livry-Gargan;93;93046;1.97;2018;;
Livry-Gargan;93;93046;1.86;2019;;
Livry-Gargan;93;93046;2.09;2020;;
Livry-Gargan;93;93046;2.13;2021;;
Livry-Gargan;93;93046;2.25;2022;;
Livry-Gargan;93;93046;2.32;2023;;
Montfermeil;93;93047;2.05;2012;;
Montfermeil;93;93047;2.04;2013;;
Montfermeil;93;93047;2.05;2014;;
Montfermeil;93;93047;2.06;2015;;
Montfermeil;93;93047;1.97;2016;;
Montfermeil;93;93047;1.97;2017;;
Montfermeil;93;93047;1.97;2018;;
Montfermeil;93;93047;1.86;2019;;
Montfermeil;93;93047;2.09;2020;;
Montfermeil;93;93047;2.13;2021;;
Montfermeil;93;93047;2.25;2022;;
Montfermeil;93;93047;2.32;2023;;
Montreuil;93;93048;;2012;2.6;
Montreuil;93;93048;;2013;2.21;
Montreuil;93;93048;;2014;2.21;
Montreuil;93;93048;;2015;2.21;
Montreuil;93;93048;;2016;2.28;
Montreuil;93;93048;;2017;1.3;
Montreuil;93;93048;;2018;0.72;
Montreuil;93;93048;;2019;0.66;
Montreuil;93;93048;;2020;2.82;
Montreuil;93;93048;1.41;2021;3.04;4.45
Montreuil;93;93048;1.38;2022;3.15;4.53
Montreuil;93;93048;1.38;2023;2.6;3.98
Neuilly-Plaisance;93;93049;2.05;2012;;
Neuilly-Plaisance;93;93049;2.04;2013;;
Neuilly-Plaisance;93;93049;2.05;2014;;
Neuilly-Plaisance;93;93049;2.06;2015;;
Neuilly-Plaisance;93;93049;1.97;2016;;
Neuilly-Plaisance;93;93049;1.97;2017;;
Neuilly-Plaisance;93;93049;1.97;2018;;
Neuilly-Plaisance;93;93049;1.86;2019;;
Neuilly-Plaisance;93;93049;2.09;2020;;
Neuilly-Plaisance;93;93049;2.13;2021;;
Neuilly-Plaisance;93;93049;2.25;2022;;
Neuilly-Plaisance;93;93049;2.32;2023;;
Neuilly-sur-Marne;93;93050;2.05;2012;;
Neuilly-sur-Marne;93;93050;2.04;2013;;
Neuilly-sur-Marne;93;93050;2.05;2014;;
Neuilly-sur-Marne;93;93050;2.06;2015;;
Neuilly-sur-Marne;93;93050;1.97;2016;;
Neuilly-sur-Marne;93;93050;1.97;2017;;
Neuilly-sur-Marne;93;93050;1.97;2018;;
Neuilly-sur-Marne;93;93050;1.86;2019;;
Neuilly-sur-Marne;93;93050;2.09;2020;;
Neuilly-sur-Marne;93;93050;2.13;2021;;
Neuilly-sur-Marne;93;93050;2.25;2022;;
Neuilly-sur-Marne;93;93050;2.32;2023;;
Noisy-le-Grand;93;93051;2.05;2012;;
Noisy-le-Grand;93;93051;2.04;2013;;
Noisy-le-Grand;93;93051;2.05;2014;;
Noisy-le-Grand;93;93051;2.06;2015;;
Noisy-le-Grand;93;93051;1.97;2016;;
Noisy-le-Grand;93;93051;1.97;2017;;
Noisy-le-Grand;93;93051;1.97;2018;;
Noisy-le-Grand;93;93051;1.86;2019;;
Noisy-le-Grand;93;93051;2.09;2020;;
Noisy-le-Grand;93;93051;2.13;2021;;
Noisy-le-Grand;93;93051;2.25;2022;;
Noisy-le-Grand;93;93051;2.32;2023;;
Noisy-le-Sec;93;93053;;2012;2.6;
Noisy-le-Sec;93;93053;;2013;2.21;
Noisy-le-Sec;93;93053;;2014;2.21;
Noisy-le-Sec;93;93053;;2015;2.21;
Noisy-le-Sec;93;93053;;2016;2.28;
Noisy-le-Sec;93;93053;;2017;1.3;
Noisy-le-Sec;93;93053;;2018;0.72;
Noisy-le-Sec;93;93053;;2019;0.66;
Noisy-le-Sec;93;93053;;2020;2.82;
Noisy-le-Sec;93;93053;1.41;2021;3.04;4.45
Noisy-le-Sec;93;93053;1.38;2022;3.15;4.53
Noisy-le-Sec;93;93053;1.38;2023;2.6;3.98
Pantin;93;93055;;2012;2.6;
Pantin;93;93055;;2013;2.21;
Pantin;93;93055;;2014;2.21;
Pantin;93;93055;;2015;2.21;
Pantin;93;93055;;2016;2.28;
Pantin;93;93055;;2017;1.3;
Pantin;93;93055;;2018;0.72;
Pantin;93;93055;;2019;0.66;
Pantin;93;93055;;2020;2.82;
Pantin;93;93055;1.41;2021;3.04;4.45
Pantin;93;93055;1.38;2022;3.15;4.53
Pantin;93;93055;1.38;2023;2.6;3.98
Les Pavillons-sous-Bois;93;93057;2.05;2012;;
Les Pavillons-sous-Bois;93;93057;2.04;2013;;
Les Pavillons-sous-Bois;93;93057;2.05;2014;;
Les Pavillons-sous-Bois;93;93057;2.06;2015;;
Les Pavillons-sous-Bois;93;93057;1.97;2016;;
Les Pavillons-sous-Bois;93;93057;1.97;2017;;
Les Pavillons-sous-Bois;93;93057;1.97;2018;;
Les Pavillons-sous-Bois;93;93057;1.86;2019;;
Les Pavillons-sous-Bois;93;93057;2.09;2020;;
Les Pavillons-sous-Bois;93;93057;2.13;2021;;
Les Pavillons-sous-Bois;93;93057;2.25;2022;;
Les Pavillons-sous-Bois;93;93057;2.32;2023;;
Pierrefitte-sur-Seine;93;93059;2.05;2012;;
Pierrefitte-sur-Seine;93;93059;2.04;2013;;
Pierrefitte-sur-Seine;93;93059;2.05;2014;;
Pierrefitte-sur-Seine;93;93059;2.06;2015;;
Pierrefitte-sur-Seine;93;93059;1.97;2016;;
Pierrefitte-sur-Seine;93;93059;1.97;2017;;
Pierrefitte-sur-Seine;93;93059;1.97;2018;;
Pierrefitte-sur-Seine;93;93059;1.86;2019;;
Pierrefitte-sur-Seine;93;93059;2.09;2020;;
Pierrefitte-sur-Seine;93;93059;2.13;2021;;
Pierrefitte-sur-Seine;93;93059;2.25;2022;;
Pierrefitte-sur-Seine;93;93059;2.32;2023;;
Le Pré-Saint-Gervais;93;93061;;2012;2.6;
Le Pré-Saint-Gervais;93;93061;;2013;2.21;
Le Pré-Saint-Gervais;93;93061;;2014;2.21;
Le Pré-Saint-Gervais;93;93061;;2015;2.21;
Le Pré-Saint-Gervais;93;93061;;2016;2.28;
Le Pré-Saint-Gervais;93;93061;;2017;1.3;
Le Pré-Saint-Gervais;93;93061;;2018;0.72;
Le Pré-Saint-Gervais;93;93061;;2019;0.66;
Le Pré-Saint-Gervais;93;93061;;2020;2.82;
Le Pré-Saint-Gervais;93;93061;1.41;2021;3.04;4.45
Le Pré-Saint-Gervais;93;93061;1.38;2022;3.15;4.53
Le Pré-Saint-Gervais;93;93061;1.38;2023;2.6;3.98
Le Raincy;93;93062;2.05;2012;;
Le Raincy;93;93062;2.04;2013;;
Le Raincy;93;93062;2.05;2014;;
Le Raincy;93;93062;2.06;2015;;
Le Raincy;93;93062;1.97;2016;;
Le Raincy;93;93062;1.97;2017;;
Le Raincy;93;93062;1.97;2018;;
Le Raincy;93;93062;1.86;2019;;
Le Raincy;93;93062;2.09;2020;;
Le Raincy;93;93062;2.13;2021;;
Le Raincy;93;93062;2.25;2022;;
Le Raincy;93;93062;2.32;2023;;
Romainville;93;93063;;2012;2.6;
Romainville;93;93063;;2013;2.21;
Romainville;93;93063;;2014;2.21;
Romainville;93;93063;;2015;2.21;
Romainville;93;93063;;2016;2.28;
Romainville;93;93063;;2017;1.3;
Romainville;93;93063;;2018;0.72;
Romainville;93;93063;;2019;0.66;
Romainville;93;93063;;2020;2.82;
Romainville;93;93063;1.41;2021;3.04;4.45
Romainville;93;93063;1.38;2022;3.15;4.53
Romainville;93;93063;1.38;2023;2.6;3.98
Rosny-sous-Bois;93;93064;2.05;2012;;
Rosny-sous-Bois;93;93064;2.04;2013;;
Rosny-sous-Bois;93;93064;2.05;2014;;
Rosny-sous-Bois;93;93064;2.06;2015;;
Rosny-sous-Bois;93;93064;1.97;2016;;
Rosny-sous-Bois;93;93064;1.97;2017;;
Rosny-sous-Bois;93;93064;1.97;2018;;
Rosny-sous-Bois;93;93064;1.86;2019;;
Rosny-sous-Bois;93;93064;2.09;2020;;
Rosny-sous-Bois;93;93064;2.13;2021;;
Rosny-sous-Bois;93;93064;2.25;2022;;
Rosny-sous-Bois;93;93064;2.32;2023;;
Saint-Denis;93;93066;2.05;2012;;
Saint-Denis;93;93066;2.04;2013;;
Saint-Denis;93;93066;2.05;2014;;
Saint-Denis;93;93066;2.06;2015;;
Saint-Denis;93;93066;1.97;2016;;
Saint-Denis;93;93066;1.97;2017;;
Saint-Denis;93;93066;1.97;2018;;
Saint-Denis;93;93066;1.86;2019;;
Saint-Denis;93;93066;2.09;2020;;
Saint-Denis;93;93066;2.13;2021;;
Saint-Denis;93;93066;2.25;2022;;
Saint-Denis;93;93066;2.32;2023;;
Saint-Ouen-sur-Seine;93;93070;2.05;2012;;
Saint-Ouen-sur-Seine;93;93070;2.04;2013;;
Saint-Ouen-sur-Seine;93;93070;2.05;2014;;
Saint-Ouen-sur-Seine;93;93070;2.06;2015;;
Saint-Ouen-sur-Seine;93;93070;1.97;2016;;
Saint-Ouen-sur-Seine;93;93070;1.97;2017;;
Saint-Ouen-sur-Seine;93;93070;1.97;2018;;
Saint-Ouen-sur-Seine;93;93070;1.86;2019;;
Saint-Ouen-sur-Seine;93;93070;2.09;2020;;
Saint-Ouen-sur-Seine;93;93070;2.13;2021;;
Saint-Ouen-sur-Seine;93;93070;2.25;2022;;
Saint-Ouen-sur-Seine;93;93070;2.32;2023;;
Sevran;93;93071;2.05;2012;;
Sevran;93;93071;2.04;2013;;
Sevran;93;93071;2.05;2014;;
Sevran;93;93071;2.06;2015;;
Sevran;93;93071;1.97;2016;;
Sevran;93;93071;1.97;2017;;
Sevran;93;93071;1.97;2018;;
Sevran;93;93071;1.86;2019;;
Sevran;93;93071;2.09;2020;;
Sevran;93;93071;2.13;2021;;
Sevran;93;93071;2.25;2022;;
Sevran;93;93071;2.32;2023;;
Stains;93;93072;2.05;2012;;
Stains;93;93072;2.04;2013;;
Stains;93;93072;2.05;2014;;
Stains;93;93072;2.06;2015;;
Stains;93;93072;1.97;2016;;
Stains;93;93072;1.97;2017;;
Stains;93;93072;1.97;2018;;
Stains;93;93072;1.86;2019;;
Stains;93;93072;2.09;2020;;
Stains;93;93072;2.13;2021;;
Stains;93;93072;2.25;2022;;
Stains;93;93072;2.32;2023;;
Tremblay-en-France;93;93073;;2012;;
Tremblay-en-France;93;93073;;2013;;
Tremblay-en-France;93;93073;;2014;;
Tremblay-en-France;93;93073;2.33;2015;;
Tremblay-en-France;93;93073;2.3;2016;;
Tremblay-en-France;93;93073;2.34;2017;;
Tremblay-en-France;93;93073;2.41;2018;;
Tremblay-en-France;93;93073;2.48;2019;;
Tremblay-en-France;93;93073;2.51;2020;;
Tremblay-en-France;93;93073;2.64;2021;;
Tremblay-en-France;93;93073;2.8;2022;;
Tremblay-en-France;93;93073;3.06;2023;;
Vaujours;93;93074;2.05;2012;;
Vaujours;93;93074;2.04;2013;;
Vaujours;93;93074;2.05;2014;;
Vaujours;93;93074;2.06;2015;;
Vaujours;93;93074;1.97;2016;;
Vaujours;93;93074;1.97;2017;;
Vaujours;93;93074;1.97;2018;;
Vaujours;93;93074;1.86;2019;;
Vaujours;93;93074;2.09;2020;;
Vaujours;93;93074;2.13;2021;;
Vaujours;93;93074;2.25;2022;;
Vaujours;93;93074;2.32;2023;;
Villemomble;93;93077;2.05;2012;;
Villemomble;93;93077;2.04;2013;;
Villemomble;93;93077;2.05;2014;;
Villemomble;93;93077;2.06;2015;;
Villemomble;93;93077;1.97;2016;;
Villemomble;93;93077;1.97;2017;;
Villemomble;93;93077;1.97;2018;;
Villemomble;93;93077;1.86;2019;;
Villemomble;93;93077;2.09;2020;;
Villemomble;93;93077;2.13;2021;;
Villemomble;93;93077;2.25;2022;;
Villemomble;93;93077;2.32;2023;;
Villepinte;93;93078;;2012;;
Villepinte;93;93078;;2013;;
Villepinte;93;93078;;2014;;
Villepinte;93;93078;2.33;2015;;
Villepinte;93;93078;2.3;2016;;
Villepinte;93;93078;2.34;2017;;
Villepinte;93;93078;2.41;2018;;
Villepinte;93;93078;2.48;2019;;
Villepinte;93;93078;2.51;2020;;
Villepinte;93;93078;2.64;2021;;
Villepinte;93;93078;2.8;2022;;
Villepinte;93;93078;3.06;2023;;
Villetaneuse;93;93079;2.05;2012;;
Villetaneuse;93;93079;2.04;2013;;
Villetaneuse;93;93079;2.05;2014;;
Villetaneuse;93;93079;2.06;2015;;
Villetaneuse;93;93079;1.97;2016;;
Villetaneuse;93;93079;1.97;2017;;
Villetaneuse;93;93079;1.97;2018;;
Villetaneuse;93;93079;1.86;2019;;
Villetaneuse;93;93079;2.09;2020;;
Villetaneuse;93;93079;2.13;2021;;
Villetaneuse;93;93079;2.25;2022;;
Villetaneuse;93;93079;2.32;2023;;
