Année;Commune;Code INSEE;Département;Numéro département;Volume;Usage;Mode obtention;Longitude;Latitude;Statut;Qualification;Prélèvement écrasant;Ouvrage;Geometrie;url_fiche
2012;Aulnoy;77013;Seine-et-Marne;77;469654.0;EAU POTABLE;Mesure directe;3.092668517927545;48.84875095782432;Contrôlé Niveau 1;Correcte;False;AULNOY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.092668517927545, 48.84875095782432]};https://id.eaufrance.fr/OuvragePrel/OPR0000199343
2012;Coulommiers;77131;Seine-et-Marne;77;237490.0;EAU POTABLE;Mesure directe;3.0913281753348487;48.80954433916146;Contrôlé Niveau 1;Correcte;False;COULOMMIERS - Margat 3;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0913281753348487, 48.80954433916146]};https://id.eaufrance.fr/OuvragePrel/OPR0000199344
2012;Coulommiers;77131;Seine-et-Marne;77;172040.0;EAU POTABLE;Mesure directe;3.0913281753348487;48.80954433916146;Contrôlé Niveau 1;Correcte;False;COULOMMIERS - Pouilly 82;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0913281753348487, 48.80954433916146]};https://id.eaufrance.fr/OuvragePrel/OPR0000199345
2012;Coulommiers;77131;Seine-et-Marne;77;38027.0;EAU POTABLE;Mesure directe;3.0913281753348487;48.80954433916146;Contrôlé Niveau 1;Correcte;False;COULOMMIERS - Beaugrand;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0913281753348487, 48.80954433916146]};https://id.eaufrance.fr/OuvragePrel/OPR0000199346
2012;Coulommiers;77131;Seine-et-Marne;77;196412.0;EAU POTABLE;Mesure directe;3.0913281753348487;48.80954433916146;Contrôlé Niveau 1;Correcte;False;COULOMMIERS - Margat 2;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.0913281753348487, 48.80954433916146]};https://id.eaufrance.fr/OuvragePrel/OPR0000199347
2012;Trilport;77475;Seine-et-Marne;77;9118.0;EAU POTABLE;Mesure directe;2.970694258977874;48.95816135711037;Contrôlé Niveau 1;Correcte;False;TRILPORT;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.9706942589778746, 48.95816135711037]};https://id.eaufrance.fr/OuvragePrel/OPR0000199358
2012;Germigny-l'Évêque;77203;Seine-et-Marne;77;122458.0;EAU POTABLE;Mesure directe;2.953993058338205;48.98894222877762;Contrôlé Niveau 1;Correcte;False;GERMIGNY L EVEQUE;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.953993058338205, 48.988942228777624]};https://id.eaufrance.fr/OuvragePrel/OPR0000199359
2012;Ferté-Gaucher;77182;Seine-et-Marne;77;38868.0;EAU POTABLE;Mesure directe;3.305730893292199;48.79140520480253;Contrôlé Niveau 1;Correcte;False;LA FERTE GAUCHER;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.305730893292199, 48.79140520480253]};https://id.eaufrance.fr/OuvragePrel/OPR0000199378
2012;Ferté-Gaucher;77182;Seine-et-Marne;77;38868.0;EAU POTABLE;Mesure directe;3.305730893292199;48.79140520480253;Contrôlé Niveau 1;Correcte;False;LA FERTE GAUCHER;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [3.305730893292199, 48.79140520480253]};https://id.eaufrance.fr/OuvragePrel/OPR0000199379
2012;Lumigny-Nesles-Ormeaux;77264;Seine-et-Marne;77;52240.0;EAU POTABLE;Mesure directe;2.964206168414635;48.72445829356784;Contrôlé Niveau 1;Correcte;False;LUMIGNY NESLES ORMEAUX;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.964206168414635, 48.72445829356784]};https://id.eaufrance.fr/OuvragePrel/OPR0000199380
