Année;Commune;Code INSEE;Département;Numéro département;Volume;Usage;Mode obtention;Longitude;Latitude;Statut;Qualification;Prélèvement écrasant;Ouvrage;Geometrie;url_fiche
2022;Saint-Arnoult-en-Yvelines;78537;Yvelines;78;365513.0;EAU POTABLE;Mesure directe;1.9354895896756483;48.57516162459356;Contrôlé Niveau 1;Correcte;False;ST ARNOULT EN YVELINES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9354895896756485, 48.575161624593555]};https://id.eaufrance.fr/OuvragePrel/OPR0000033387
2022;Prunay-en-Yvelines;78506;Yvelines;78;40947.0;EAU POTABLE;Mesure directe;1.7962905521582135;48.52545819493183;Contrôlé Niveau 1;Correcte;False;PRUNAY EN YVELINES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7962905521582135, 48.52545819493183]};https://id.eaufrance.fr/OuvragePrel/OPR0000033391
2022;Rochefort-en-Yvelines;78522;Yvelines;78;169308.0;EAU POTABLE;Mesure directe;1.9819150405965955;48.59295771284735;Contrôlé Niveau 1;Correcte;False;ROCHEFORT EN YVELINES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9819150405965953, 48.59295771284735]};https://id.eaufrance.fr/OuvragePrel/OPR0000033392
2022;Clairefontaine-en-Yvelines;78164;Yvelines;78;78227.0;EAU POTABLE;Mesure directe;1.9027666456327517;48.6171621443677;Contrôlé Niveau 1;Correcte;False;CLAIREFONTAINE EN YVELINES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9027666456327514, 48.6171621443677]};https://id.eaufrance.fr/OuvragePrel/OPR0000033394
2022;Clairefontaine-en-Yvelines;78164;Yvelines;78;78227.0;EAU POTABLE;Mesure directe;1.9027666456327517;48.6171621443677;Contrôlé Niveau 1;Correcte;False;CLAIREFONTAINE EN YVELINES;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9027666456327514, 48.6171621443677]};https://id.eaufrance.fr/OuvragePrel/OPR0000033395
2022;Andrésy;78015;Yvelines;78;684065.0;EAU POTABLE;Mesure directe;2.0526850702423136;48.97785036018414;Contrôlé Niveau 1;Correcte;False;ANDRESY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0526850702423136, 48.97785036018414]};https://id.eaufrance.fr/OuvragePrel/OPR0000033429
2022;Andrésy;78015;Yvelines;78;306738.0;EAU POTABLE;Mesure directe;2.0526850702423136;48.97785036018414;Contrôlé Niveau 1;Correcte;False;ANDRESY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0526850702423136, 48.97785036018414]};https://id.eaufrance.fr/OuvragePrel/OPR0000033431
2022;Andrésy;78015;Yvelines;78;306738.0;EAU POTABLE;Mesure directe;2.0526850702423136;48.97785036018414;Contrôlé Niveau 1;Correcte;False;ANDRESY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0526850702423136, 48.97785036018414]};https://id.eaufrance.fr/OuvragePrel/OPR0000033432
2022;Andrésy;78015;Yvelines;78;306738.0;EAU POTABLE;Mesure directe;2.0526850702423136;48.97785036018414;Contrôlé Niveau 1;Correcte;False;ANDRESY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0526850702423136, 48.97785036018414]};https://id.eaufrance.fr/OuvragePrel/OPR0000033433
2022;Andrésy;78015;Yvelines;78;306738.0;EAU POTABLE;Mesure directe;2.0526850702423136;48.97785036018414;Contrôlé Niveau 1;Correcte;False;ANDRESY;{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0526850702423136, 48.97785036018414]};https://id.eaufrance.fr/OuvragePrel/OPR0000033434
