DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D201.0;Verif_D201.0;CalculAuto_D201.0;D204.0;Verif_D204.0;CalculAuto_D204.0;VP.056;VP.190;VP.177;VP.179;VP.218;VP.178;VP.219;VP.228;VP.191;VP.175;VP.213;VP.229;VP.217;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=181941;Chazey-sur-Ain;Commune;ServiceId=182370;assainissement collectif;Délégation;1564;Confirmé / publié;1027;Sans anomalie apparente;0;1,07;Sans anomalie apparente;1;665;11,98;72,58;29,71;;26,52;;50,76;0;1027;10;1,54;0,15;;0;;0,221;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,505;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182048;Miribel;Commune;ServiceId=182517;assainissement collectif;Délégation;4768;Vérifié;10075;Sans anomalie apparente;0;1,61;Sans anomalie apparente;1;4378;11,86;36,08;35,57;;121,62;;64,98;32,22;10075;10;2,3;0,15;;0;;0,745;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,2018;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182238;COMMUNAUTÉ DE COMMUNES DE LA COTIERE A MONTLUEL (3CM);Communauté de communes;ServiceId=182791;assainissement collectif;Régie;24837;Confirmé / publié;24200;Sans anomalie apparente;0;2,16;Sans anomalie apparente;1;9680;;;41,54;;217,43;;70,76;25,43;24200;10;2,5;0,15;1271485;0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=284734;assainissement collectif : Civrieux bourg;Régie;781;Confirmé / publié;1415;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;620;;;49,2;0;294;0;55,86;60;1415;10;2,28;0,15;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181936;Chavannes-sur-Reyssouze;Commune;ServiceId=182363;assainissement collectif;Régie;760;Confirmé / publié;502;Sans anomalie apparente;0;3,33;Sans anomalie apparente;1;205;;;54,32;0;345,2;0;27,19;98;502;10;2,45;0,15;45286,82;0;;2,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182119;Saint-Georges-sur-Renon;Commune;ServiceId=182800;assainissement collectif;Régie;224;Vérifié;152;Sans anomalie apparente;0;2,43;Présomption d'anomalie;1;61;;;65,58;;225,6;0,27;30,5;30;152;5,5;2,49;0,15;11737,54;0;;1,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=199377;Saint-Maurice-de-Beynost;Commune;ServiceId=199379;assainissement collectif;Délégation;2014;Vérifié;3971;Présomption d'anomalie;0;1,06;Sans anomalie apparente;1;1662;5,62;22,13;29,53;;75,12;;85,71;21,34;3971;10;2,39;0,15;;0;;0,4482;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,1376;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182003;Injoux-Génissiat;Commune;ServiceId=182449;assainissement collectif;Régie;1178;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181919;Chalamont;Commune;ServiceId=182336;assainissement collectif;Régie;2442;Confirmé / publié;2484;Sans anomalie apparente;0;1,16;Sans anomalie apparente;1;1211;;;18,6;0;120;0;71,36;0;2484;0;2,05;0,15;113046,38;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182112;Saint-Cyr-sur-Menthon;Commune;ServiceId=182600;assainissement collectif;Régie;1775;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182094;Relevant;Commune;ServiceId=182579;assainissement collectif;Régie;472;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=182278;assainissement collectif : Beauregard;Délégation;910;Vérifié;908;Sans anomalie apparente;0;2,95;Présomption d'anomalie;0;346;;;;;;;57,48;;908;;2,62;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=182431;assainissement collectif : Frans;Délégation;2250;Vérifié;2388;Sans anomalie apparente;0;2,95;Présomption d'anomalie;0;1018;;;;;;;67,51;;2388;;2,35;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212297;COMMUNAUTE DE COMMUNES DOMBES SAÔNE VALLÉE (CCDSV);Communauté de communes;ServiceId=213998;assainissement collectif : Amberieux en Dombes;Régie;1658;Confirmé / publié;1402;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;713;;;49,2;0;294;0;69,29;60;1402;10;1,97;0,15;;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182084;Pont-de-Vaux;Commune;ServiceId=182567;assainissement collectif;Régie;1171;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182079;Le Plantay;Commune;ServiceId=182561;assainissement collectif;Délégation;542;Confirmé / publié;359;Sans anomalie apparente;0;1,54;Sans anomalie apparente;1;154;20,94;86,78;34,78;0;63;0;38,21;15;359;10;2,33;0,15;;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5487;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260617;Valromey-sur-Séran;Commune;ServiceId=182287;assainissement collectif (Belmont-Luthézieu);Régie;0;En cours de saisie;;Non vérifié;0;1,3;Non vérifié;1;;;;32,2;;124;;;40;;10;;0,15;;0;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182225;SIVU Beynost St Maurice de Beynost;Syndicat Intercommunal à Vocation Unique;ServiceId=182751;assainissement collectif;Délégation;4341;Vérifié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181942;Cheignieu-la-Balme;Commune;ServiceId=182371;assainissement collectif;Régie;145;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182120;Saint-Germain-de-Joux;Commune;ServiceId=182608;assainissement collectif;Régie;494;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182045;Meximieux;Commune;ServiceId=182514;assainissement collectif;Délégation;7692;Confirmé / publié;7436;Sans anomalie apparente;0;1,61;Sans anomalie apparente;1;3677;15,44;98,48;35,55;;59;;92,76;3,8;7436;10;2,02;0,15;216992;0;;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,692;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182081;Pollieu;Commune;ServiceId=182563;assainissement collectif;Régie;164;Confirmé / publié;135;Sans anomalie apparente;0;1,19;Sans anomalie apparente;1;82;;;30,96;0;111,6;0;30,04;0;135;10;1,65;0,15;;0;;0,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181896;Billiat;Commune;ServiceId=182296;assainissement collectif;Régie;605;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181994;Gorrevod;Commune;ServiceId=182438;assainissement collectif;Délégation;431;Confirmé / publié;863;Sans anomalie apparente;0;2,86;Sans anomalie apparente;1;345;9,94;36,17;49,22;0;258;0;24,59;90;863;10;2,5;0,15;122170,68;0;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,2186;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181913;Briord;Commune;ServiceId=182325;assainissement collectif;Régie;987;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=259714;assainissement collectif : ST MARTIN DU FRENE DSP;Délégation;;Confirmé / publié;1100;Sans anomalie apparente;0;2,24;Sans anomalie apparente;1;427;10,48;24,94;42,41;0;201,2;0;39,17;20;1100;10;2,58;0,15;10633;0;;1,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,1205;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182241;SIVU D'ASSAINISSEMENT DE LA VALLÉE DU VEYRON;Syndicat Intercommunal à Vocation Unique;ServiceId=182787;assainissement collectif;Délégation;1248;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182116;Saint-Éloi;Commune;ServiceId=182604;assainissement collectif;Délégation;456;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182096;Reyssouze;Commune;ServiceId=182581;assainissement collectif;Régie;492;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182043;Mérignat;Commune;ServiceId=182511;assainissement collectif;Régie;129;Confirmé / publié;133;Sans anomalie apparente;0;1,15;Sans anomalie apparente;1;84;;;18;0;120;0;14;0;133;0;1,58;0,15;6428,5;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181915;La Burbanche;Commune;ServiceId=182328;assainissement collectif;Régie;71;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181954;Contrevoz;Commune;ServiceId=182387;assainissement collectif;Régie;523;Confirmé / publié;510;Sans anomalie apparente;0;0,74;Sans anomalie apparente;1;296;;;18;0;70,48;0;25,04;4,48;510;0;1,72;0,15;0;0;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181926;Chanay;Commune;ServiceId=182348;assainissement collectif;Régie;656;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181948;Colomieu;Commune;ServiceId=212303;assainissement collectif;Régie;131;Confirmé / publié;149;Sans anomalie apparente;0;0,94;Sans anomalie apparente;1;91;;;28,2;0;84;0;15,17;24;149;10;1,64;0,15;5607;0;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181967;Cressin-Rochefort;Commune;ServiceId=182405;assainissement collectif;Régie;395;En cours de saisie;434;Non vérifié;0;0,85;Non vérifié;1;239;;;18;;84;;28,45;0;434;0;1,82;0,15;18;0;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260583;Surjoux-Lhopital;Commune;ServiceId=182481;assainissement collectif (Lhôpital);Régie;0;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182236;SYNDICAT DE TRAITEMENT DES EAUX D'AMBERIEU EN BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182762;assainissement collectif;Régie;26706;Confirmé / publié;26000;Sans anomalie apparente;0;1,74;Sans anomalie apparente;1;13269;;;18;0;190,4;0;62,89;38;26000;0;1,96;0,15;1980715;0;;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181993;Giron;Commune;ServiceId=182437;assainissement collectif;Régie;180;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181935;Châtillon-sur-Chalaronne;Commune;ServiceId=182362;assainissement collectif;Régie;5164;Confirmé / publié;4568;Sans anomalie apparente;0;1,47;Sans anomalie apparente;1;2562;0;0;27,17;;148,8;;67,16;0;4568;5,5;1,78;0,15;382603;0;;1,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=260583;Surjoux-Lhopital;Commune;ServiceId=182672;assainissement collectif (Surjoux);Régie;0;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182645;assainissement collectif;Délégation;1141;Confirmé / publié;1321;Sans anomalie apparente;0;0,68;Sans anomalie apparente;1;480;12;55,8;25,38;;0;;61,15;0;1321;10;2,75;0,15;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,365;;;;;;;;;;;;;;;;;;;;;;;;;;;
