Commune;Departement;Code INSEE;D102.0;Année;D204.0;prix_total
Boutigny;77;77049;3.13;2023;;
Bransles;77;77050;3.33;2023;1.68;5.01
Bray-sur-Seine;77;77051;5.49;2023;;
La Brosse-Montceaux;77;77054;2.02;2023;2.65;4.67
Brou-sur-Chantereine;77;77055;2.32;2023;;
Burcy;77;77056;4.23;2023;;
Bussières;77;77057;5.49;2023;;
Bussy-Saint-Georges;77;77058;2.71;2023;;
Bussy-Saint-Martin;77;77059;2.71;2023;;
Buthiers;77;77060;3.08;2023;;
Cannes-Écluse;77;77061;2.02;2023;2.65;4.67
Carnetin;77;77062;2.71;2023;;
La Celle-sur-Morin;77;77063;5.49;2023;;
Cély;77;77065;2.84;2023;;
Cerneux;77;77066;5.49;2023;;
Cesson;77;77067;3.06;2023;;
Cessoy-en-Montois;77;77068;5.49;2023;;
Chailly-en-Brie;77;77070;5.49;2023;;
Chaintreaux;77;77071;3.33;2023;;
Chalautre-la-Grande;77;77072;5.49;2023;;
Chalautre-la-Petite;77;77073;5.49;2023;;
Chalifert;77;77075;3.13;2023;2.49;5.62
Chalmaison;77;77076;5.49;2023;;
Chambry;77;77077;3.69;2023;;
Chamigny;77;77078;3.95;2023;;
Champagne-sur-Seine;77;77079;2.91;2023;;
Champcenest;77;77080;5.49;2023;;
Champdeuil;77;77081;5.56;2023;;
Champeaux;77;77082;5.56;2023;;
Champs-sur-Marne;77;77083;2.14;2023;;
Changis-sur-Marne;77;77084;3.95;2023;;
Chanteloup-en-Brie;77;77085;3.13;2023;2.49;5.62
La Chapelle-Gauthier;77;77086;3.71;2023;;
La Chapelle-la-Reine;77;77088;2.84;2023;;
La Chapelle-Saint-Sulpice;77;77090;5.49;2023;;
Les Chapelles-Bourbon;77;77091;2.84;2023;2.02;4.86
La Chapelle-Moutils;77;77093;5.49;2023;;
Charmentray;77;77094;3.69;2023;;
Charny;77;77095;3.69;2023;;
Chartrettes;77;77096;5.56;2023;;
Chartronges;77;77097;5.49;2023;;
Château-Landon;77;77099;3.11;2023;2.71;5.82
Le Châtelet-en-Brie;77;77100;5.56;2023;;
Châtenay-sur-Seine;77;77101;5.49;2023;;
Châtenoy;77;77102;3.93;2023;2.63;6.56
Châtillon-la-Borde;77;77103;5.56;2023;;
Châtres;77;77104;2.84;2023;2.02;4.86
Chauffry;77;77106;5.49;2023;;
Chaumes-en-Brie;77;77107;5.56;2023;;
Chelles;77;77108;2.32;2023;;
Chenoise-Cucharmoy;77;77109;5.49;2023;;
Chessy;77;77111;2.3;2023;;
Chevrainvilliers;77;77112;3.93;2023;2.63;6.56
Chevru;77;77113;5.49;2023;;
Chevry-en-Sereine;77;77115;4.5;2023;;
Choisy-en-Brie;77;77116;5.49;2023;;
Citry;77;77117;5.49;2023;;
Claye-Souilly;77;77118;3.06;2023;;
Clos-Fontaine;77;77119;3.78;2023;;
Cocherel;77;77120;2.6;2023;2.3;4.9
Collégien;77;77121;2.71;2023;;
Combs-la-Ville;77;77122;3.06;2023;;
Compans;77;77123;3.06;2023;;
Conches-sur-Gondoire;77;77124;2.71;2023;;
Condé-Sainte-Libiaire;77;77125;3.69;2023;;
Congis-sur-Thérouanne;77;77126;2.6;2023;2.3;4.9
Coubert;77;77127;5.56;2023;;
Couilly-Pont-aux-Dames;77;77128;3.69;2023;;
Coulombs-en-Valois;77;77129;2.6;2023;2.3;4.9
Coulommes;77;77130;3.13;2023;;
Coulommiers;77;77131;5.49;2023;;
Coupvray;77;77132;2.3;2023;;
Courcelles-en-Bassée;77;77133;2.02;2023;2.65;4.67
Courchamp;77;77134;5.49;2023;;
Courquetaine;77;77136;2.75;2023;;
Courtacon;77;77137;5.49;2023;;
Courtomer;77;77138;5.94;2023;;
Courtry;77;77139;2.71;2023;;
Coutençon;77;77140;5.49;2023;;
Coutevroult;77;77141;3.95;2023;;
Crécy-la-Chapelle;77;77142;3.13;2023;;
Crégy-lès-Meaux;77;77143;3.25;2023;;
Crèvecoeur-en-Brie;77;77144;2.84;2023;2.02;4.86
Crisenoy;77;77145;5.56;2023;;
Croissy-Beaubourg;77;77146;2.14;2023;;
La Croix-en-Brie;77;77147;3.22;2023;;
Crouy-sur-Ourcq;77;77148;2.6;2023;2.3;4.9
Cuisy;77;77150;2.87;2023;;
Dagny;77;77151;5.49;2023;;
Dammarie-les-Lys;77;77152;4.19;2023;2.59;6.78
Dammartin-en-Goële;77;77153;2.87;2023;;
Dammartin-sur-Tigeaux;77;77154;3.13;2023;;
Dampmart;77;77155;2.71;2023;;
Darvault;77;77156;3.93;2023;2.63;6.56
Dhuisy;77;77157;2.6;2023;2.3;4.9
Diant;77;77158;4.5;2023;;
Donnemarie-Dontilly;77;77159;5.49;2023;;
Doue;77;77162;5.49;2023;;
Douy-la-Ramée;77;77163;2.6;2023;2.3;4.9
Échouboulains;77;77164;5.56;2023;;
Les Écrennes;77;77165;5.56;2023;;
Égligny;77;77167;5.49;2023;;
Égreville;77;77168;3.33;2023;;
Émerainville;77;77169;2.14;2023;;
Esbly;77;77171;3.69;2023;;
Esmans;77;77172;2.02;2023;2.65;4.67
Étrépilly;77;77173;2.6;2023;2.3;4.9
Everly;77;77174;5.49;2023;;
Évry-Grégy-sur-Yerre;77;77175;5.56;2023;;
Faremoutiers;77;77176;5.49;2023;;
Favières;77;77177;2.44;2023;;
Faÿ-lès-Nemours;77;77178;3.93;2023;2.63;6.56
Féricy;77;77179;5.56;2023;;
Ferrières-en-Brie;77;77181;3.13;2023;2.49;5.62
La Ferté-Gaucher;77;77182;5.49;2023;;
La Ferté-sous-Jouarre;77;77183;3.95;2023;;
Fleury-en-Bière;77;77185;2.84;2023;;
Fontainebleau;77;77186;2.84;2023;;
Fontaine-Fourches;77;77187;5.49;2023;;
Fontaine-le-Port;77;77188;5.56;2023;;
Fontains;77;77190;3.89;2023;;
Fontenailles;77;77191;3.78;2023;;
Fontenay-Trésigny;77;77192;3.43;2023;;
Forfry;77;77193;3.69;2023;;
Forges;77;77194;2.02;2023;2.65;4.67
Fouju;77;77195;5.56;2023;;
Fresnes-sur-Marne;77;77196;3.06;2023;;
Frétoy;77;77197;5.49;2023;;
Fromont;77;77198;4.23;2023;;
Fublaines;77;77199;3.13;2023;;
Garentreville;77;77200;2.6;2023;;
Gastins;77;77201;5.96;2023;;
La Genevraye;77;77202;3.22;2023;;
Germigny-l'Évêque;77;77203;3.25;2023;;
Germigny-sous-Coulombs;77;77204;2.6;2023;2.3;4.9
Gesvres-le-Chapitre;77;77205;3.69;2023;;
Giremoutiers;77;77206;5.49;2023;;
Gouaix;77;77208;5.49;2023;;
Gouvernes;77;77209;2.71;2023;;
La Grande-Paroisse;77;77210;2.02;2023;2.65;4.67
Grandpuits-Bailly-Carrois;77;77211;3.78;2023;;
Gravon;77;77212;5.49;2023;;
Gressy;77;77214;3.69;2023;;
Gretz-Armainvilliers;77;77215;2.75;2023;;
Grisy-Suisnes;77;77217;5.56;2023;;
Grisy-sur-Seine;77;77218;5.49;2023;;
Guérard;77;77219;5.49;2023;;
Guercheville;77;77220;2.31;2023;2.03;4.34
Guermantes;77;77221;2.71;2023;;
Guignes;77;77222;5.56;2023;;
Gurcy-le-Châtel;77;77223;5.49;2023;;
Hautefeuille;77;77224;3.95;2023;;
La Haute-Maison;77;77225;3.13;2023;;
Héricy;77;77226;2.84;2023;;
Hermé;77;77227;5.49;2023;;
Hondevilliers;77;77228;5.49;2023;;
La Houssaye-en-Brie;77;77229;2.84;2023;2.02;4.86
Ichy;77;77230;3.06;2023;;
Isles-les-Meldeuses;77;77231;2.6;2023;2.3;4.9
Isles-lès-Villenoy;77;77232;3.69;2023;;
Iverny;77;77233;3.69;2023;;
Jablines;77;77234;3.06;2023;;
Jaignes;77;77235;2.6;2023;2.3;4.9
Jaulnes;77;77236;5.49;2023;;
Jossigny;77;77237;2.71;2023;;
Jouarre;77;77238;5.49;2023;;
Jouy-le-Châtel;77;77239;5.49;2023;;
Jouy-sur-Morin;77;77240;5.49;2023;;
Juilly;77;77241;2.87;2023;;
Jutigny;77;77242;5.49;2023;;
Lagny-sur-Marne;77;77243;2.71;2023;;
Larchant;77;77244;2.08;2023;;
Laval-en-Brie;77;77245;2.02;2023;2.65;4.67
Léchelle;77;77246;5.49;2023;;
Lescherolles;77;77247;5.49;2023;;
Lesches;77;77248;3.69;2023;2.49;6.18
Leudon-en-Brie;77;77250;5.49;2023;;
Lieusaint;77;77251;3.06;2023;;
Limoges-Fourches;77;77252;5.56;2023;2.59;8.15
Lissy;77;77253;5.56;2023;2.59;8.15
Liverdy-en-Brie;77;77254;2.75;2023;;
Livry-sur-Seine;77;77255;4.19;2023;2.59;6.78
Lizines;77;77256;5.49;2023;;
Lizy-sur-Ourcq;77;77257;2.6;2023;2.3;4.9
Lognes;77;77258;2.14;2023;;
Longperrier;77;77259;2.87;2023;;
Longueville;77;77260;5.49;2023;;
Lorrez-le-Bocage-Préaux;77;77261;4.5;2023;;
Louan-Villegruis-Fontaine;77;77262;5.49;2023;;
Luisetaines;77;77263;5.49;2023;;
Lumigny-Nesles-Ormeaux;77;77264;4.14;2023;2.35;6.49
Luzancy;77;77265;5.49;2023;;
Machault;77;77266;5.56;2023;;
La Madeleine-sur-Loing;77;77267;3.89;2023;;
Magny-le-Hongre;77;77268;2.3;2023;;
Maincy;77;77269;4.19;2023;2.59;6.78
Maisoncelles-en-Brie;77;77270;3.13;2023;;
Maisoncelles-en-Gâtinais;77;77271;3.36;2023;;
Maison-Rouge;77;77272;5.49;2023;;
Marchémoret;77;77273;2.87;2023;;
Marcilly;77;77274;3.69;2023;;
Les Marêts;77;77275;5.49;2023;;
Mareuil-lès-Meaux;77;77276;3.69;2023;;
Marles-en-Brie;77;77277;3.43;2023;2.02;5.45
Marolles-en-Brie;77;77278;5.49;2023;;
Marolles-sur-Seine;77;77279;2.02;2023;2.65;4.67
Mary-sur-Marne;77;77280;2.6;2023;2.3;4.9
Mauperthuis;77;77281;5.49;2023;;
Mauregard;77;77282;2.87;2023;;
May-en-Multien;77;77283;2.6;2023;2.3;4.9
Meaux;77;77284;3.25;2023;;
Le Mée-sur-Seine;77;77285;4.19;2023;2.59;6.78
Meigneux;77;77286;5.49;2023;;
Meilleray;77;77287;5.49;2023;;
Melun;77;77288;4.19;2023;2.59;6.78
Melz-sur-Seine;77;77289;5.49;2023;;
Méry-sur-Marne;77;77290;3.95;2023;;
Le Mesnil-Amelot;77;77291;2.87;2023;;
Messy;77;77292;3.69;2023;;
Misy-sur-Yonne;77;77293;2.02;2023;2.65;4.67
Mitry-Mory;77;77294;3.06;2023;;
Moisenay;77;77295;5.56;2023;;
Moissy-Cramayel;77;77296;3.06;2023;;
Mons-en-Montois;77;77298;5.49;2023;;
Montceaux-lès-Meaux;77;77300;3.13;2023;;
Montceaux-lès-Provins;77;77301;5.49;2023;;
Montdauphin;77;77303;5.49;2023;;
Montenils;77;77304;5.49;2023;;
Montereau-Fault-Yonne;77;77305;2.02;2023;2.65;4.67
Montereau-sur-le-Jard;77;77306;4.19;2023;2.59;6.78
Montévrain;77;77307;3.13;2023;2.49;5.62
Montgé-en-Goële;77;77308;2.87;2023;;
Monthyon;77;77309;3.69;2023;;
Montigny-le-Guesdier;77;77310;5.49;2023;;
Montigny-Lencoup;77;77311;5.49;2023;;
Montigny-sur-Loing;77;77312;3.22;2023;;
Montmachoux;77;77313;2.02;2023;2.65;4.67
Montolivet;77;77314;5.49;2023;;
Montry;77;77315;3.69;2023;;
Moret-Loing-et-Orvanne;77;77316;3.22;2023;;
Mormant;77;77317;2.11;2023;2.75;4.86
Mortcerf;77;77318;2.84;2023;2.02;4.86
Mortery;77;77319;5.49;2023;;
Mouroux;77;77320;5.49;2023;;
Mousseaux-lès-Bray;77;77321;5.49;2023;;
Moussy-le-Neuf;77;77322;2.87;2023;;
Moussy-le-Vieux;77;77323;2.87;2023;;
Mouy-sur-Seine;77;77325;5.49;2023;;
Nandy;77;77326;3.06;2023;;
Nangis;77;77327;2.63;2023;1.75;4.38
Nanteau-sur-Essonne;77;77328;3.08;2023;;
Nanteau-sur-Lunain;77;77329;2.92;2023;;
Nanteuil-lès-Meaux;77;77330;3.25;2023;;
Nanteuil-sur-Marne;77;77331;3.95;2023;;
Nantouillet;77;77332;2.87;2023;;
Nemours;77;77333;3.93;2023;2.63;6.56
Chauconin-Neufmontiers;77;77335;3.25;2023;;
Neufmoutiers-en-Brie;77;77336;2.44;2023;;
Noisiel;77;77337;2.14;2023;;
Noisy-Rudignon;77;77338;2.02;2023;2.65;4.67
Noisy-sur-École;77;77339;2.84;2023;;
Nonville;77;77340;5.15;2023;;
Noyen-sur-Seine;77;77341;5.49;2023;;
Ocquerre;77;77343;2.6;2023;2.3;4.9
Oissery;77;77344;2.87;2023;;
Orly-sur-Morin;77;77345;5.49;2023;;
Les Ormes-sur-Voulzie;77;77347;5.49;2023;;
Ormesson;77;77348;3.93;2023;2.63;6.56
Othis;77;77349;2.87;2023;;
Ozoir-la-Ferrière;77;77350;3.15;2023;;
Ozouer-le-Voulgis;77;77352;5.56;2023;;
Paley;77;77353;4.5;2023;;
Pamfou;77;77354;5.56;2023;;
Paroy;77;77355;5.49;2023;;
Passy-sur-Seine;77;77356;5.49;2023;;
Penchard;77;77358;3.25;2023;;
Perthes;77;77359;2.84;2023;;
Pierre-Levée;77;77361;3.13;2023;;
Le Pin;77;77363;2.71;2023;;
Le Plessis-aux-Bois;77;77364;3.69;2023;;
Le Plessis-l'Évêque;77;77366;2.87;2023;;
Le Plessis-Placy;77;77367;2.6;2023;2.3;4.9
Poigny;77;77368;5.49;2023;;
Poincy;77;77369;3.25;2023;;
Poligny;77;77370;3.33;2023;;
Pommeuse;77;77371;5.49;2023;;
Pomponne;77;77372;2.71;2023;;
Pontault-Combault;77;77373;3.15;2023;;
Pontcarré;77;77374;3.15;2023;;
Précy-sur-Marne;77;77376;3.69;2023;;
Presles-en-Brie;77;77377;2.75;2023;;
Pringy;77;77378;4.19;2023;2.59;6.78
Provins;77;77379;5.49;2023;;
Puisieux;77;77380;2.6;2023;2.3;4.9
Quiers;77;77381;5.18;2023;;
Quincy-Voisins;77;77382;3.69;2023;;
Rampillon;77;77383;3.89;2023;;
Réau;77;77384;3.06;2023;;
Rebais;77;77385;5.49;2023;;
Recloses;77;77386;2.84;2023;;
Remauville;77;77387;3.33;2023;;
Reuil-en-Brie;77;77388;5.49;2023;;
La Rochette;77;77389;4.19;2023;2.59;6.78
Roissy-en-Brie;77;77390;3.15;2023;;
Rouilly;77;77391;5.49;2023;;
Rouvres;77;77392;2.87;2023;;
Rubelles;77;77394;4.19;2023;2.59;6.78
Rumont;77;77395;4.23;2023;;
Rupéreux;77;77396;5.49;2023;;
Saâcy-sur-Marne;77;77397;5.49;2023;;
Sablonnières;77;77398;5.49;2023;;
Saint-Augustin;77;77400;5.49;2023;;
Sainte-Aulde;77;77401;3.95;2023;;
Saint-Barthélemy;77;77402;5.49;2023;;
Saint-Brice;77;77403;5.49;2023;;
Sainte-Colombe;77;77404;5.49;2023;;
Saint-Cyr-sur-Morin;77;77405;5.49;2023;;
Saint-Denis-lès-Rebais;77;77406;5.49;2023;;
Saint-Fargeau-Ponthierry;77;77407;4.19;2023;2.59;6.78
Saint-Fiacre;77;77408;3.13;2023;;
Saint-Germain-Laval;77;77409;2.02;2023;2.65;4.67
Saint-Germain-Laxis;77;77410;4.19;2023;2.59;6.78
Saint-Germain-sous-Doue;77;77411;5.49;2023;;
Saint-Germain-sur-École;77;77412;2.84;2023;;
Saint-Germain-sur-Morin;77;77413;3.69;2023;;
Saint-Hilliers;77;77414;5.49;2023;;
Saint-Jean-les-Deux-Jumeaux;77;77415;3.95;2023;;
Saint-Just-en-Brie;77;77416;5.49;2023;;
Saint-Léger;77;77417;5.49;2023;;
Saint-Loup-de-Naud;77;77418;5.49;2023;;
Saint-Mammès;77;77419;3.22;2023;;
Saint-Mard;77;77420;2.87;2023;;
Saint-Mars-Vieux-Maisons;77;77421;5.49;2023;;
Saint-Martin-du-Boschet;77;77424;5.49;2023;;
Saint-Martin-en-Bière;77;77425;2.84;2023;;
Saint-Méry;77;77426;5.56;2023;;
Saint-Mesmes;77;77427;2.87;2023;;
Saint-Ouen-en-Brie;77;77428;3.78;2023;;
Saint-Ouen-sur-Morin;77;77429;5.49;2023;;
Saint-Pathus;77;77430;2.87;2023;;
Saint-Pierre-lès-Nemours;77;77431;3.93;2023;2.63;6.56
Saint-Rémy-de-la-Vanne;77;77432;5.49;2023;;
Beautheil-Saints;77;77433;5.49;2023;;
Saint-Sauveur-lès-Bray;77;77434;5.49;2023;;
Saint-Sauveur-sur-École;77;77435;2.84;2023;;
Saint-Siméon;77;77436;5.49;2023;;
Saint-Soupplets;77;77437;3.69;2023;;
Saint-Thibault-des-Vignes;77;77438;2.71;2023;;
Salins;77;77439;2.02;2023;2.65;4.67
Sammeron;77;77440;3.95;2023;;
Samois-sur-Seine;77;77441;2.84;2023;;
Samoreau;77;77442;2.84;2023;;
Sancy;77;77443;3.13;2023;;
Sancy-lès-Provins;77;77444;5.49;2023;;
Savigny-le-Temple;77;77445;3.06;2023;;
Savins;77;77446;5.49;2023;;
Seine-Port;77;77447;2.32;2023;;
Sept-Sorts;77;77448;3.95;2023;;
Serris;77;77449;2.3;2023;;
Signy-Signets;77;77451;3.13;2023;;
Sigy;77;77452;5.49;2023;;
Sivry-Courtry;77;77453;5.56;2023;;
Sognolles-en-Montois;77;77454;5.49;2023;;
Soignolles-en-Brie;77;77455;5.56;2023;;
Soisy-Bouy;77;77456;5.49;2023;;
Solers;77;77457;5.56;2023;;
Souppes-sur-Loing;77;77458;3.49;2023;2.38;5.87
Sourdun;77;77459;5.49;2023;;
Tancrou;77;77460;2.6;2023;2.3;4.9
Thénisy;77;77461;5.49;2023;;
Thieux;77;77462;2.87;2023;;
Thomery;77;77463;2.11;2023;2.33;4.44
Thorigny-sur-Marne;77;77464;2.71;2023;;
Tigeaux;77;77466;3.13;2023;;
La Tombe;77;77467;5.49;2023;;
Torcy;77;77468;2.14;2023;;
Touquin;77;77469;5.49;2023;;
Tournan-en-Brie;77;77470;2.75;2023;;
Tousson;77;77471;2.84;2023;;
La Trétoire;77;77472;5.49;2023;;
Treuzy-Levelay;77;77473;3.29;2023;;
Trilbardou;77;77474;3.69;2023;;
Trilport;77;77475;3.25;2023;;
Trocy-en-Multien;77;77476;2.6;2023;2.3;4.9
Ury;77;77477;2.84;2023;;
Ussy-sur-Marne;77;77478;3.95;2023;;
Vaires-sur-Marne;77;77479;2.32;2023;;
Valence-en-Brie;77;77480;5.56;2023;;
Vanvillé;77;77481;5.49;2023;;
Varennes-sur-Seine;77;77482;2.02;2023;2.65;4.67
Varreddes;77;77483;3.25;2023;;
Vaucourtois;77;77484;3.13;2023;;
Le Vaudoué;77;77485;2.84;2023;;
Vaudoy-en-Brie;77;77486;4.27;2023;;
Vaux-le-Pénil;77;77487;4.19;2023;2.59;6.78
Vaux-sur-Lunain;77;77489;4.5;2023;;
Vendrest;77;77490;2.6;2023;2.3;4.9
Verdelot;77;77492;5.49;2023;;
Verneuil-l'Étang;77;77493;2.83;2023;;
Vernou-la-Celle-sur-Seine;77;77494;2.91;2023;;
Vert-Saint-Denis;77;77495;3.06;2023;;
Vieux-Champagne;77;77496;5.49;2023;;
Vignely;77;77498;3.69;2023;;
Villebéon;77;77500;4.5;2023;;
Villemaréchal;77;77504;4.5;2023;;
Villemareuil;77;77505;3.13;2023;;
Villemer;77;77506;2.88;2023;;
Villenauxe-la-Petite;77;77507;5.49;2023;;
Villeneuve-le-Comte;77;77508;2.44;2023;;
Villeneuve-les-Bordes;77;77509;5.49;2023;;
Villeneuve-Saint-Denis;77;77510;2.44;2023;;
Villeneuve-sous-Dammartin;77;77511;2.87;2023;;
Villeneuve-sur-Bellot;77;77512;5.49;2023;;
Villenoy;77;77513;3.25;2023;;
Villeparisis;77;77514;2.32;2023;;
Villeroy;77;77515;3.69;2023;;
Villevaudé;77;77517;2.71;2023;;
Villiers-en-Bière;77;77518;4.19;2023;2.59;6.78
Villiers-Saint-Georges;77;77519;5.49;2023;;
Villiers-sur-Morin;77;77521;3.95;2023;;
Villiers-sur-Seine;77;77522;5.49;2023;;
Villuis;77;77523;5.49;2023;;
Vimpelles;77;77524;5.49;2023;;
Vinantes;77;77525;2.87;2023;;
Vincy-Manoeuvre;77;77526;2.6;2023;2.3;4.9
Voinsles;77;77527;5.17;2023;;
Voisenon;77;77528;4.19;2023;2.59;6.78
Voulangis;77;77529;3.13;2023;;
Voulton;77;77530;5.49;2023;;
Voulx;77;77531;2.02;2023;2.65;4.67
Vulaines-lès-Provins;77;77532;5.49;2023;;
Vulaines-sur-Seine;77;77533;2.84;2023;;
Yèbles;77;77534;2.83;2023;;
