DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=181934;Châtillon-la-Palud;Commune;ServiceId=182359;eau potable;Régie;1682;Confirmé / publié;1682;Sans anomalie apparente;0;1,91;Sans anomalie apparente;1;809;;;0,29;34,8;194;;;;50;1682;0;2,08;;0;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182229;SIE DE LA RÉGION D'AMBÉRIEU EN BUGEY;Syndicat Intercommunal à Vocation Unique;ServiceId=182755;eau potable;Régie;24560;Confirmé / publié;24516;Sans anomalie apparente;0;1,74;Sans anomalie apparente;1;13166;;;0,29;54,06;154,19;0;0,07;0;34,19;24516;5,5;1,86;2032000;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182027;Lompnas;Commune;ServiceId=182485;eau potable;Régie;166;Confirmé / publié;167;Sans anomalie apparente;0;1,39;Sans anomalie apparente;1;131;;;0,29;34,8;131,6;0;0;0;50;167;0;1,27;17735,76;0;;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=182627;eau potable : ST Martin du Frene DSP;Délégation;519;Vérifié;1038;Sans anomalie apparente;0;3,11;Sans anomalie apparente;1;517;39,66;201,73;0,29;54,28;117,59;;;;37,19;1038;5,5;2,01;167629;0;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,3506;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182143;Saint-Sorlin-en-Bugey;Commune;ServiceId=182640;eau potable;Délégation;1177;Confirmé / publié;1116;Sans anomalie apparente;0;2,11;Sans anomalie apparente;1;604;35;104;0,29;55,69;93,72;;0,064;0;20;1116;5,5;1,85;41576,08;0;;0,6143;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,575;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196926;COMMUNAUTE D'AGGLOMERATION DU BASSIN DE BOURG EN BRESSE ;Communauté d'agglomération;ServiceId=271034;eau potable : Cize;Régie;185;Confirmé / publié;183;Sans anomalie apparente;0;1,4;Sans anomalie apparente;1;116;;;0,29;53,15;114,77;;0,08;;22,37;183;5,5;1,58;8295;0;;0,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196926;COMMUNAUTE D'AGGLOMERATION DU BASSIN DE BOURG EN BRESSE ;Communauté d'agglomération;ServiceId=281054;eau potable : Pouillat;Régie;83;Confirmé / publié;84;Sans anomalie apparente;0;1,37;Sans anomalie apparente;1;65;;;0,29;48,95;115,13;0;0,0466;0;22,37;84;5,5;1,29;3602;0;;0,773;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270094;SYNDICAT DE DISTRIBUTION D'EAU POTABLE BRESSE SURAN REVERMONT;Syndicat Mixte;ServiceId=271114;eau potable : Bresse Revermont;Délégation;9533;Confirmé / publié;9191;Sans anomalie apparente;0;2,53;Sans anomalie apparente;1;4904;30,04;79,84;0,29;67,51;155,82;;0,1409;;51,42;9191;5,5;1,87;;0;;0,87;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,415;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182123;Saint-Jean-de-Niost;Commune;ServiceId=182612;eau potable;Délégation;1646;Vérifié;1462;Sans anomalie apparente;0;2,07;Présomption d'anomalie;0;853;48;159,52;0,29;43,2;32,78;0;0,07;0;22,86;1462;5,5;1,71;235,5;0;;0,0827;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,9293;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182221;SM Plaine de l'Ain;Syndicat Mixte;ServiceId=182744;eau potable;Délégation;;Confirmé / publié;5397;Sans anomalie apparente;0;1,25;Sans anomalie apparente;1;222;19,75;40,95;0,29;52,2;56,44;0;0,08;0;53,54;5397;5,5;24,31;499935,33;0;500;0,0242;500;2000;0,0242;2000;20000;0,0242;20000;;0,0242;;;;;;;;;;;;;;;;;;;0;;0,1767;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181922;Challes-la-Montagne;Commune;ServiceId=182340;eau potable;Régie;194;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196926;COMMUNAUTE D'AGGLOMERATION DU BASSIN DE BOURG EN BRESSE ;Communauté d'agglomération;ServiceId=271014;eau potable : Régie;Régie;51078;Confirmé / publié;50995;Sans anomalie apparente;0;1,4;Sans anomalie apparente;1;28951;;;0,29;52,54;115,13;0;0,075;0;22,37;50995;5,5;1,76;2963921;0;;0,773;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182185;Villebois;Commune;ServiceId=182700;eau potable;Régie;1213;Confirmé / publié;1213;Sans anomalie apparente;0;1,52;Sans anomalie apparente;1;770;;;0,29;44,3;138;;;;30;1213;5,5;1,58;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Haut Bugey Agglomération (HBA);Communauté d'agglomération;ServiceId=259234;eau potable : Régie (toutes communes sauf DSP);Régie;52033;En cours de saisie;55687;Non vérifié;0;2,92;Non vérifié;1;24810;;;0,29;64,39;285,59;;0,0945;;37,19;55687;5,5;2,24;;0;;2,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181891;Bénonces;Commune;ServiceId=182288;eau potable;Régie;312;Confirmé / publié;326;Sans anomalie apparente;0;1,83;Sans anomalie apparente;1;209;;;0,29;34,8;184,45;;;;93,25;326;0;1,56;33025,37;0;;0,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182141;Saint-Rambert-en-Bugey;Commune;ServiceId=182637;eau potable;;2201;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=256554;SYNDICAT D'EAU POTABLE BRESSE DOMBES SAONE;Syndicat Intercommunal à Vocation Unique;ServiceId=182741;eau potable : Perimetre Ex Veyle Chalaronne;Délégation;16229;Confirmé / publié;16009;Sans anomalie apparente;0;2,65;Sans anomalie apparente;1;7794;32,72;97,77;0,29;59,81;160,39;;0,0703;;37,99;16009;5,5;2,05;;0;;1,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5421;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182159;Seyssel;Commune;ServiceId=182662;eau potable;Délégation;1023;En cours de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182136;Saint-Maurice-de-Gourdans;Commune;ServiceId=182630;eau potable;Délégation;2755;En cours de saisie;2806;Non vérifié;0;2,7;Non vérifié;1;1277;60,3;129,67;0,29;58,78;135,72;0;0,059;0;27,6;2806;5,5;2,2;;0;;0,901;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,5781;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182013;Labalme;Commune;ServiceId=182769;eau potable;Régie;109;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181917;Cerdon;Commune;ServiceId=182331;eau potable;Régie;788;Confirmé / publié;788;Sans anomalie apparente;0;3,64;Sans anomalie apparente;1;449;;;0,29;34,8;402;;;;102;788;0;1,76;;0;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182049;Montagnieu;Commune;ServiceId=182518;eau potable;Régie;662;Vérifié;;Non vérifié;0;;Anomalie;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182153;Seillonnaz;Commune;ServiceId=182653;eau potable;Régie;142;Confirmé / publié;160;Sans anomalie apparente;0;1,08;Sans anomalie apparente;1;113;;;0,29;41,54;87,8;;0;;35;160;5,5;1,42;8099,02;0;;0,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182151;Sault-Brénaz;Commune;ServiceId=182650;eau potable;Régie;1001;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182230;SIVU DE LA COMBE DE VAUX;Syndicat Intercommunal à Vocation Unique;ServiceId=182756;eau potable;Régie;1436;En attente de saisie;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182155;Serrières-de-Briord;Commune;ServiceId=182656;eau potable;Délégation;1350;Confirmé / publié;1350;Sans anomalie apparente;0;2,5;Sans anomalie apparente;1;719;58,76;169,96;0,29;61,87;68;;0,0953;;20;1350;5,5;1,88;144010;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,9267;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181956;Corbonod;Commune;ServiceId=182390;eau potable;Délégation;1306;Vérifié;1306;Sans anomalie apparente;0;2,74;Anomalie;0;662;148,65;148,65;0,29;76,37;121;;0,05;;121;1306;3,88;1,97;;0;;0,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,23;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181949;Conand;Commune;ServiceId=182380;eau potable;Régie;135;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=277314;COMMUNAUTE DE COMMUNES TERRE VALSERHONE;Communauté de communes;ServiceId=282334;eau potable;Régie;13684;Confirmé / publié;22180;Sans anomalie apparente;0;2,58;Sans anomalie apparente;1;12745;;;0,29;56,97;253,2;0;0,05;0;60;22180;5,5;1,74;2214259;0;;1,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182156;Serrières-sur-Ain;Commune;ServiceId=182658;eau potable;Régie;136;Confirmé / publié;211;Sans anomalie apparente;0;2,22;Sans anomalie apparente;1;140;;;0,29;34,8;231;;;;92,4;211;0;1,51;;0;;1,155;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182065;Ordonnaz;Commune;ServiceId=182540;eau potable;Délégation;136;Confirmé / publié;240;Sans anomalie apparente;0;2,88;Sans anomalie apparente;1;144;0;0;0,28;33,6;312;0;0;0;78;240;0;1,67;24804,75;0;;1,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182124;Saint-Jean-le-Vieux;Commune;ServiceId=182614;eau potable;Régie;1859;Confirmé / publié;1903;Sans anomalie apparente;0;2,42;Sans anomalie apparente;1;1038;;;0,29;54;235,92;;0,16;;43,92;1903;0;1,83;405691,82;0;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181870;Arandas;Commune;ServiceId=182259;eau potable;Régie;147;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182064;Oncieu;Commune;ServiceId=182538;eau potable;Régie;82;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182168;Tenay;Commune;ServiceId=182785;eau potable;Délégation;1024;Confirmé / publié;1024;Sans anomalie apparente;0;3,73;Sans anomalie apparente;1;536;72,82;281,08;0,29;70,78;96;;0,1053;;0;1024;5,5;1,91;175167;0;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,7355;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182035;Marchamp;Commune;ServiceId=182498;eau potable;Régie;132;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=256454;SYNDICAT D'EAU POTABLE SAONE VEYLE REYSSOUZE;Syndicat Intercommunal à Vocation Unique;ServiceId=182738;eau potable : SIE Saône Veyle;Délégation;21331;Confirmé / publié;20950;Présomption d'anomalie;0;2,44;Sans anomalie apparente;1;10080;46,03;95,9;0,29;55,91;140,4;;0,049;;42;20950;5,5;2,08;;0;;0,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4156;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=196920;COMMUNAUTE DE COMMUNES DE MIRIBEL ET DU PLATEAU;Communauté de communes;ServiceId=270234;eau potable;Délégation;22053;Confirmé / publié;22144;Sans anomalie apparente;0;1,95;Sans anomalie apparente;1;10393;21,14;99,14;0,29;54,19;80,5;;0,06;;20,5;22144;5,5;2,13;1787910;0;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182216;SIE Thil Nievroz;Syndicat Intercommunal à Vocation Unique;ServiceId=182739;eau potable;Délégation;2782;Confirmé / publié;2790;Sans anomalie apparente;0;2,32;Sans anomalie apparente;1;1150;35;123,38;0,29;56,49;98,14;;0,06;;30;2790;5,5;2,43;;0;;0,5678;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7365;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182101;Saint-Alban;Commune;ServiceId=182587;eau potable;Régie;96;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;150;;150;500;;500;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181946;Cleyzieu;Commune;ServiceId=182376;eau potable;Régie;140;Confirmé / publié;136;Sans anomalie apparente;0;1,91;Sans anomalie apparente;1;118;;;0,29;46,72;181,92;0;0;0;25,92;136;5,5;1,15;10934,93;0;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=256554;SYNDICAT D'EAU POTABLE BRESSE DOMBES SAONE;Syndicat Intercommunal à Vocation Unique;ServiceId=270354;eau potable : ex : SIE Montmerle et Environs;Délégation;13009;Confirmé / publié;12822;Présomption d'anomalie;0;2,7;Sans anomalie apparente;1;6121;43,72;128,56;0,29;58,52;136,73;;0,057;;26,33;12822;5,5;2,09;;0;;0,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,707;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182043;Mérignat;Commune;ServiceId=182510;eau potable;Régie;138;Confirmé / publié;133;Sans anomalie apparente;0;3,34;Sans anomalie apparente;1;96;;;0,29;34,8;366,4;0;0;0;40;133;0;1,39;18643;0;;2,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=270434;Syndicat des eaux Dombes Cotiere;Syndicat Intercommunal à Vocation Unique;ServiceId=270474;eau potable : ex : SIE Faramans Rignieux le Franc-St Eloi;Délégation;4140;Confirmé / publié;4233;Sans anomalie apparente;0;2,58;Sans anomalie apparente;1;1932;54,2;133,04;0,29;55,29;121,86;;0,036;;44,22;4233;5,5;2,19;;0;;0,647;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,657;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181874;Argis;Commune;ServiceId=182264;eau potable;Délégation;456;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182774;eau potable;Délégation;1268;En cours de saisie;1268;Non vérifié;0;0,91;Non vérifié;0;619;18,69;34,17;0,29;40,51;34,8;;;;0;1268;5,5;2,05;56486;0;;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,129;;;;;;;;;;;;;;;;;;;;;;;;;;;
