DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182019;Lavours;Commune;ServiceId=182472;eau potable;Régie;143;Vérifié;;Non vérifié;0;1,71;Sans anomalie apparente;1;105;;;0,29;34,8;170,39;;;;2,39;;0;;;0;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182199;SIE Ain Veyle Revermont;Syndicat Intercommunal à Vocation Unique;ServiceId=182721;eau potable;Délégation;16945;Confirmé / publié;17186;Sans anomalie apparente;0;2,91;Sans anomalie apparente;1;8280;29,96;75,56;0,29;66,21;207,6;;0,11;;66;17186;5,5;2,08;;0;;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;120;0,38;120;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181922;CHALLES;Commune;ServiceId=182340;eau potable;Régie;187;Confirmé / publié;193;Sans anomalie apparente;0;2,84;Sans anomalie apparente;1;143;;;0,29;34,8;306;;;;36;193;0;1,35;0;0;;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182209;SIE Montmerle et Environs;Syndicat Intercommunal à Vocation Unique;ServiceId=182732;eau potable;Régie;12639;Confirmé / publié;12675;Sans anomalie apparente;0;2,33;Sans anomalie apparente;1;5607;38,88;127,54;0,29;57,3;94,9;0;0,066;0;32,5;12675;5,5;2,26;;0;;0,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,7388;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182035;Marchamp;Commune;ServiceId=182498;eau potable;Régie;133;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181917;Cerdon;Commune;ServiceId=182331;eau potable;Régie;776;Confirmé / publié;792;Sans anomalie apparente;0;3,64;Sans anomalie apparente;1;446;;;0,29;34,8;402;;;;102;792;0;1,78;;0;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182207;SE JASSANS-RIOTTIER;Syndicat Mixte;ServiceId=182730;eau potable;Délégation;11736;Confirmé / publié;11736;Sans anomalie apparente;0;2,39;Sans anomalie apparente;1;4880;36,31;134,99;0,29;57,27;95,14;;0,0624;;19,54;11736;5,5;2,4;;0;120;0,63;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;120;0,8223;120;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181934;Châtillon-la-Palud;Commune;ServiceId=182359;eau potable;Régie;1644;Confirmé / publié;1644;Sans anomalie apparente;0;1,54;Sans anomalie apparente;1;697;;;0,29;34,8;150;;;;36;1644;0;2,36;;0;;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181909;Brénod;Commune;ServiceId=182316;eau potable;Régie;187;Confirmé / publié;568;Sans anomalie apparente;0;1,94;Sans anomalie apparente;1;350;;;0,29;56,26;176,16;0;0,0779;0;30;568;5,5;1,62;;0;;1,218;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182137;Saint-Maurice-de-Rémens;Commune;ServiceId=182632;eau potable;Régie;754;Confirmé / publié;754;Sans anomalie apparente;0;1,25;Sans anomalie apparente;1;422;;;0,29;34,8;115,7;;;;7,7;754;0;1,79;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181955;Conzieu;Commune;ServiceId=182388;eau potable;Régie;155;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181910;Brens;Commune;ServiceId=182318;eau potable;Délégation;1214;Confirmé / publié;1214;Sans anomalie apparente;0;1,58;Sans anomalie apparente;1;524;41,24;87,68;0,29;54,05;48;0;0,078;0;12;1214;5,5;2,32;;0;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,387;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181888;Belley;Commune;ServiceId=182283;eau potable;Régie;9354;Confirmé / publié;9447;Sans anomalie apparente;0;1,49;Sans anomalie apparente;1;5520;;;0,29;53,15;126,15;0;0,075;0;37,83;9447;5,5;1,71;920653;0;;0,736;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181889;Belleydoux;Commune;ServiceId=205801;eau potable :;Régie;165;Confirmé / publié;336;Sans anomalie apparente;0;1,94;Sans anomalie apparente;1;192;;;0,29;56,3;176,76;0;0,0779;0;30;336;5,5;1,75;;0;;1,223;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181941;Chazey-sur-Ain;Commune;ServiceId=182369;eau potable;Délégation;1564;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181885;Bellignat;Commune;ServiceId=182770;eau potable;Régie;1931;Confirmé / publié;3850;Sans anomalie apparente;0;1,9;Sans anomalie apparente;1;694;;;0,29;56,02;171,72;0;0,0779;0;30;3850;5,5;5,55;;0;;1,181;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181887;Bellegarde-sur-Valserine;Commune;ServiceId=182281;eau potable (Bellegarde-sur-Valserine);Régie;6026;Confirmé / publié;12050;Sans anomalie apparente;0;1,99;Sans anomalie apparente;1;6563;;;0,29;53,27;186;;0,05;;24;12050;5,5;1,84;;0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182014;Lagnieu;Commune;ServiceId=182464;eau potable;Délégation;7104;Confirmé / publié;6953;Sans anomalie apparente;0;1,55;Sans anomalie apparente;1;3493;32,54;81,36;0,29;44,49;60;;;;0;6953;5,5;1,99;;0;;0,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,4068;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182053;Montluel;Commune;ServiceId=182768;eau potable;Régie;2380;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181891;Bénonces;Commune;ServiceId=182288;eau potable;Régie;286;Confirmé / publié;;Non vérifié;0;1,71;Sans anomalie apparente;1;;;;0,29;34,8;170,51;;;;85,31;;0;;;0;;0,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182162;Sonthonnax-la-Montagne;Commune;ServiceId=182666;eau potable : distribution;Régie;167;Confirmé / publié;334;Sans anomalie apparente;0;2,5;Sans anomalie apparente;1;161;;;0,29;58,47;241,32;0;0,067;0;30;334;5,5;2,07;283,8;0;;1,761;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181974;Dagneux;Commune;ServiceId=182414;eau potable;Régie;2251;Confirmé / publié;4573;Sans anomalie apparente;0;1,51;Sans anomalie apparente;1;1984;;;0,29;44,22;136,5;;;;28,5;4573;5,5;2,3;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Communauté de communes Haut-Bugey (CCHB);Communauté de communes;ServiceId=182748;eau potable : ancienne cco;Délégation;20391;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182147;Saint-Vulbas;Commune;ServiceId=182774;eau potable;Délégation;1141;Confirmé / publié;1141;Sans anomalie apparente;0;0,96;Sans anomalie apparente;0;547;16,95;30,8;0,29;49,44;34,8;;0,072;;0;1141;5,5;2,09;;0;;0,29;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,1154;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181925;Champfromier;Commune;ServiceId=182345;eau potable;Régie;745;Confirmé / publié;720;Sans anomalie apparente;0;1,93;Sans anomalie apparente;1;503;;;0,29;34,8;197;;0;;29;720;0;1,43;;0;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181862;L'Abergement-de-Varey;Commune;ServiceId=182248;eau potable;Régie;241;Confirmé / publié;232;Sans anomalie apparente;0;2,33;Sans anomalie apparente;1;184;;;0,29;74,6;205,4;0;0,21;0;65;232;5,5;1,26;;0;;1,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182007;Izieu;Commune;ServiceId=182456;eau potable;Régie;116;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181875;Armix;Commune;ServiceId=182266;eau potable;Régie;23;En cours de saisie;;Non vérifié;0;1,58;Non vérifié;1;30;;;0,29;34,8;155;0;0;0;35;;0;;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182066;Outriaz;Commune;ServiceId=182778;eau potable : outriaz;Régie;89;Confirmé / publié;265;Sans anomalie apparente;0;1,6;Sans anomalie apparente;1;131;;;0,29;54,13;137,4;0;0,0779;0;30;265;5,5;2,02;;0;;0,895;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182022;Leyment;Commune;ServiceId=182476;eau potable;Délégation;1264;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182067;Oyonnax;Commune;ServiceId=182773;eau potable;Régie;11542;Confirmé / publié;22875;Sans anomalie apparente;0;2,35;Sans anomalie apparente;1;8676;;;0,29;58,85;223,08;0;0,0779;0;30;22875;5,5;2,64;;0;;1,609;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182192;Virieu-le-Grand;Commune;ServiceId=182710;eau potable;Régie;1090;Confirmé / publié;1150;Sans anomalie apparente;0;1,46;Sans anomalie apparente;1;650;;;0,29;34,8;140;;;;20;1150;0;1,77;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181946;Cleyzieu;Commune;ServiceId=182376;eau potable;Régie;142;Confirmé / publié;136;Sans anomalie apparente;0;1,48;Sans anomalie apparente;1;97;;;0,29;44,08;133,92;;;;25,92;136;5,5;1,4;;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181870;Arandas;Commune;ServiceId=182259;eau potable;Régie;162;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182220;SIE Villette Priay;Syndicat Intercommunal à Vocation Unique;ServiceId=182743;eau potable;Délégation;2409;Confirmé / publié;2474;Sans anomalie apparente;0;2,48;Sans anomalie apparente;1;1186;41;152,6;0,29;62,28;82,14;;0,1;;40,14;2474;5,5;2,09;;0;;0,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,93;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181967;Cressin-Rochefort;Commune;ServiceId=182404;eau potable;Régie;395;Confirmé / publié;430;Sans anomalie apparente;0;1,42;Sans anomalie apparente;1;240;;;0,29;34,8;135,2;;;;20;430;0;1,79;;0;;0,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Communauté de communes Haut-Bugey (CCHB);Communauté de communes;ServiceId=216836;eau potable : Nantua DSP;Délégation;1848;Confirmé / publié;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181869;Anglefort;Commune;ServiceId=182257;eau potable;Régie;1160;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220334;Groslée-Saint-Benoit;Commune;ServiceId=182442;eau potable (GROSLEE);Régie;404;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181993;Giron;Commune;ServiceId=182436;eau potable;Régie;180;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182185;Villebois;Commune;ServiceId=182700;eau potable;Régie;1171;Confirmé / publié;1170;Sans anomalie apparente;0;1,52;Sans anomalie apparente;1;707;;;0,29;44,3;138;;;;30;1170;5,5;1,65;72747;0;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182031;Maillat;Commune;ServiceId=182493;eau potable : Maillat DSP;Délégation;331;Confirmé / publié;662;Sans anomalie apparente;0;2,46;Sans anomalie apparente;1;325;34,27;121,87;0,29;59,55;114;0,0779;0;0;30;662;5,5;2,04;;0;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,73;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=220334;Groslée-Saint-Benoit;Commune;ServiceId=182595;eau potable (GROSLEE SAINT-BENOIT);Délégation;404;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182061;Les Neyrolles;Commune;ServiceId=182534;eau potable : distribution;Régie;325;Confirmé / publié;650;Sans anomalie apparente;0;1,61;Sans anomalie apparente;1;258;;;0,29;54,22;138,96;0;0,0779;0;30;650;5,5;2,52;;0;;0,908;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182088;Prémeyzel;Commune;ServiceId=182571;eau potable;Régie;117;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182134;SAINT-MARTIN-DU-FRESNE;Commune;ServiceId=182627;eau potable : ST Martin du Frene DSP;Délégation;564;Confirmé / publié;1128;Sans anomalie apparente;0;2,8;Sans anomalie apparente;1;480;35,22;180,42;0,29;61,63;93,36;0;0,0779;0;30;1128;5,5;2,35;;0;;0,528;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;1,21;;;;;;;;;;;;;;;;;;;;;;;;;;;
