DPT du siège de la coll.;Id SISPEA de la collectivité;Nom collectivité;Type collectivité;Id SISPEA de l'entité de gestion;Nom de l'entité de gestion;Mode de gestion;Pop de l'entité de gestion sans double compte;Statut;D101.0;Verif_D101.0;CalculAuto_D101.0;D102.0;Verif_D102.0;CalculAuto_D102.0;VP.056;VP.190;VP.177;VP.216;VP.179;VP.178;VP.219;VP.215;VP.214;VP.191;VP.175;VP.213;VP.229;DC.184;Borne inférieure Tranche 1 (part collectivité);Borne supérieure Tranche 1 (part collectivité);Prix Tranche 1 (part collectivité);Borne inférieure Tranche 2 (part collectivité);Borne supérieure Tranche 2 (part collectivité);Prix Tranche 2 (part collectivité);Borne inférieure Tranche 3 (part collectivité);Borne supérieure Tranche 3 (part collectivité);Prix Tranche 3 (part collectivité);Borne inférieure Tranche 4 (part collectivité);Borne supérieure Tranche 4 (part collectivité);Prix Tranche 4 (part collectivité);Borne inférieure Tranche 5 (part collectivité);Borne supérieure Tranche 5 (part collectivité);Prix Tranche 5 (part collectivité);Borne inférieure Tranche 6 (part collectivité);Borne supérieure Tranche 6 (part collectivité);Prix Tranche 6 (part collectivité);Borne inférieure Tranche 7 (part collectivité);Borne supérieure Tranche 7 (part collectivité);Prix Tranche 7 (part collectivité);Borne inférieure Tranche 8 (part collectivité);Borne supérieure Tranche 8 (part collectivité);Prix Tranche 8 (part collectivité);Borne inférieure Tranche 9 (part collectivité);Borne supérieure Tranche 9 (part collectivité);Prix Tranche 9 (part collectivité);Borne inférieure Tranche 10 (part collectivité);Borne supérieure Tranche 10 (part collectivité);Prix Tranche 10 (part collectivité);Borne inférieure Tranche 1 (part délégataire);Borne supérieure Tranche 1 (part délégataire);Prix Tranche 1 (part délégataire);Borne inférieure Tranche 2 (part délégataire);Borne supérieure Tranche 2 (part délégataire);Prix Tranche 2 (part délégataire);Borne inférieure Tranche 3 (part délégataire);Borne supérieure Tranche 3 (part délégataire);Prix Tranche 3 (part délégataire);Borne inférieure Tranche 4 (part délégataire);Borne supérieure Tranche 4 (part délégataire);Prix Tranche 4 (part délégataire);Borne inférieure Tranche 5 (part délégataire);Borne supérieure Tranche 5 (part délégataire);Prix Tranche 5 (part délégataire);Borne inférieure Tranche 6 (part délégataire);Borne supérieure Tranche 6 (part délégataire);Prix Tranche 6 (part délégataire);Borne inférieure Tranche 7 (part délégataire);Borne supérieure Tranche 7 (part délégataire);Prix Tranche 7 (part délégataire);Borne inférieure Tranche 8 (part délégataire);Borne supérieure Tranche 8 (part délégataire);Prix Tranche 8 (part délégataire);Borne inférieure Tranche 9 (part délégataire);Borne supérieure Tranche 9 (part délégataire);Prix Tranche 9 (part délégataire);Borne inférieure Tranche 10 (part délégataire);Borne supérieure Tranche 10 (part délégataire);Prix Tranche 10 (part délégataire)
001;CollectivityId=182143;Saint-Sorlin-en-Bugey;Commune;ServiceId=182640;eau potable;Délégation;1135;En attente de saisie;1116;Non vérifié;0;1,61;Non vérifié;0;552;;;;;;;;;;1116;;2,02173913043478;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182171;Torcieu;Commune;ServiceId=182681;eau potable;Délégation;735;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181896;Billiat;Commune;ServiceId=182295;eau potable;Régie;587;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181935;Châtillon-sur-Chalaronne;Commune;ServiceId=182361;eau potable;Délégation;5165;En attente de saisie;5166;Non vérifié;0;2,38;Non vérifié;0;2598;;;;;;;;;;5166;;1,98845265588915;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182168;Tenay;Commune;ServiceId=182785;eau potable;Délégation;1086;En attente de saisie;1125;Non vérifié;0;2,59;Non vérifié;0;;;;;;;;;;;1125;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212296;Communauté de communes Haut-Bugey (CCHB);Communauté de communes;ServiceId=216836;eau potable : Nantua DSP;Délégation;1843;En attente de saisie;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181885;Bellignat;Commune;ServiceId=182770;eau potable;Régie;1925;Confirmé / publié;3712;Sans anomalie apparente;0;1,78;Sans anomalie apparente;0;691;;;;;;;;;;3712;;5,37192474674385;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181899;Blyes;Commune;ServiceId=182299;eau potable;Régie;970;Confirmé / publié;960;Sans anomalie apparente;1;1,38662166666667;Sans anomalie apparente;1;426;;;0,28;53,0746;113,32;;0,09;;13,72;960;5,5;2,25352112676056;61579,2;0;;0,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182202;SIE Basse Reyssouze;Syndicat Intercommunal à Vocation Unique;ServiceId=182724;eau potable : Périmetre Ex SIE Basse Reyssouze;Délégation;17353;Confirmé / publié;16921;Sans anomalie apparente;1;2,19505058333333;Sans anomalie apparente;1;8897;35,59;53,674;0,29;54,53207;155,2;0;0,05;0;41,2;16921;5,5;1,90187703720355;2276200;0;;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,1507;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181903;Bourg-en-Bresse;Commune;ServiceId=182306;eau potable;Régie;49816;Confirmé / publié;49637;Sans anomalie apparente;1;1,3973475;Sans anomalie apparente;1;27219;;;0,29;52,5417;115,14;0;0,075;0;22,38;49637;5,5;1,82361585657078;2258867;0;120;0,773;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181910;Brens;Commune;ServiceId=182318;eau potable;Délégation;1227;Confirmé / publié;1215;Sans anomalie apparente;0;1,57219616666667;Sans anomalie apparente;1;497;40,6;86,44;0,29;54,22354;48;;0,0799;0;12;1215;5,5;2,44466800804829;82527;0;;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,382;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181911;Bressolles;Commune;ServiceId=182320;eau potable;Régie;422;Confirmé / publié;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181918;Ceyzérieu;Commune;ServiceId=182333;eau potable;Régie;1039;Confirmé / publié;950;Sans anomalie apparente;1;1,14;Sans anomalie apparente;1;613;;;0,28;51,6;85,2;0;0,15;0;19,2;950;0;1,54975530179445;55495,38;0;;0,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181919;Chalamont;Commune;ServiceId=182335;eau potable;Régie;2447;Confirmé / publié;2403;Sans anomalie apparente;0;1,68;Sans anomalie apparente;1;1072;;;0,28;33,6;168;0;0;0;6;2403;0;2,24160447761194;179229;0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181926;Chanay;Commune;ServiceId=182347;eau potable;Régie;654;Confirmé / publié;677;Sans anomalie apparente;1;2,115275;Sans anomalie apparente;1;242;;;0,29;58,833;195;0;0,09;0;33;677;5,5;2,79752066115702;59698,23;0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181934;Châtillon-la-Palud;Commune;ServiceId=182359;eau potable;Régie;1657;Confirmé / publié;1624;Sans anomalie apparente;1;;Non vérifié;0;689;;;0,15;;;;0,28;;;1624;;2,35703918722787;83181;0;;0,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182057;Murs-et-Gélignieux;Commune;ServiceId=182529;eau potable;Régie;254;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181933;Châtillon-en-Michaille;Commune;ServiceId=182357;eau potable (Châtillon-en-Michaille);Délégation;1626;Confirmé / publié;3213;Sans anomalie apparente;1;1,93747233333333;Sans anomalie apparente;1;1392;56,76;105,96;0,29;58,53668;68;0;0,0968;0;20;3213;5,5;2,30818965517241;140117;0;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,41;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182041;Matafelon-Granges;Commune;ServiceId=182507;eau potable : distribution;Régie;337;Confirmé / publié;714;Sans anomalie apparente;1;2,03826;Sans anomalie apparente;1;411;;;0,28;46,3512;198,24;;;;56,64;714;5,5;1,73722627737226;60585,07;0;;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=212295;SIE MEXIMIEUX ET COTIÈRE;Syndicat Intercommunal à Vocation Unique;ServiceId=182547;eau potable : perouges;Délégation;1238;Confirmé / publié;1243;Sans anomalie apparente;1;1,942255;Sans anomalie apparente;1;575;30,18;83,34;0,29;58,8906;90,84;0;0,0995;0;15,24;1243;5,5;2,16173913043478;105204;0;;0,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,443;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182058;Nantua;Commune;ServiceId=182781;eau potable : distribution;Délégation;1843;Vérifié;3806;Sans anomalie apparente;0;1,59;Sans anomalie apparente;0;1541;29,1;83,05;0,29;52,56;55,2;;0,0651;0;0;3806;5,5;2,46982478909799;123087;0;;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,69;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181869;Anglefort;Commune;ServiceId=182257;eau potable;Régie;1127;En cours de saisie;1061;Non vérifié;0;3,74;Non vérifié;0;;;;0,29;325,58;448,58;0;0,19;0;39,4;1061;10;;;0;;0,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181862;L'Abergement-de-Varey;Commune;ServiceId=182248;eau potable;Régie;240;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181870;Arandas;Commune;ServiceId=182259;eau potable;Régie;163;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181872;ARBIGNIEU;Commune;ServiceId=182261;eau potable;Régie;503;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181871;Arbent;Commune;ServiceId=182765;eau potable;Régie;1767;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181875;Armix;Commune;ServiceId=182266;eau potable;Régie;22;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181887;Bellegarde-sur-Valserine;Commune;ServiceId=182281;eau potable (Bellegarde-sur-Valserine);Régie;5980;En cours de saisie;11990;Sans anomalie apparente;1;1,9999635;Non vérifié;1;6360;;;0,28;53,99562;186;0;0,05;0,0157;24;11990;5,5;1,88522012578616;821476;0;;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181888;Belley;Commune;ServiceId=182283;eau potable;Régie;9337;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181889;Belleydoux;Commune;ServiceId=205801;eau potable :;Régie;168;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181891;Bénonces;Commune;ServiceId=182288;eau potable;Régie;280;En cours de saisie;;Non vérifié;1;1,62858333333333;Non vérifié;1;;;;0,28;33,6;161,83;;;;81,43;;0;;;0;;0,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181893;Béon;Commune;ServiceId=182291;eau potable (Béon);Régie;470;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181905;Boyeux-Saint-Jérôme;Commune;ServiceId=182310;eau potable;Régie;379;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181907;Brégnier-Cordon;Commune;ServiceId=182313;eau potable;Régie;445;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181908;Brénaz;Commune;ServiceId=182314;eau potable (Brénaz);Régie;46;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181909;Brénod;Commune;ServiceId=182316;eau potable;Régie;568;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181913;Briord;Commune;ServiceId=182324;eau potable;Régie;961;En cours de saisie;990;Non vérifié;1;1,90603333333333;Non vérifié;1;460;;;0,29;46,724;182;0;0;0;50;990;5,5;2,15217391304348;115655;0;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181915;La Burbanche;Commune;ServiceId=182327;eau potable;Régie;72;En attente de saisie;;Non vérifié;0;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181917;Cerdon;Commune;ServiceId=182331;eau potable;Régie;762;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181921;Chaley;Commune;ServiceId=182338;eau potable;Régie;150;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181924;CHAMPDOR;Commune;ServiceId=182343;eau potable : (CHAMPDOR-CORCELLES);Régie;233;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181925;Champfromier;Commune;ServiceId=182345;eau potable;Régie;727;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181931;Château-Gaillard;Commune;ServiceId=182354;eau potable;Régie;1994;En cours de saisie;2001;Non vérifié;1;;Non vérifié;1;939;;;0,29;;;;;;;2001;;2,13099041533546;130602;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181945;Cize;Commune;ServiceId=182375;eau potable;Délégation;181;En attente de saisie;;Non vérifié;0;1,57;Non vérifié;0;116;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181946;Cleyzieu;Commune;ServiceId=182376;eau potable;Régie;140;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181948;Colomieu;Commune;ServiceId=182379;eau potable;Régie;126;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182203;SIE Bresse Revermont;Syndicat Intercommunal à Vocation Unique;ServiceId=182725;eau potable : ex : Bresse Revermont;Délégation;9301;Confirmé / publié;8900;Sans anomalie apparente;1;2,16324233333333;Sans anomalie apparente;1;4480;23,98;73,9;0,29;59,70908;125,98;0;0,0948;;39,82;8900;5,5;1,98660714285714;1081182;0;120;0,718;120;;;;;;;;;;;;;;;;;;;;;;;;;;;0;120;0,416;120;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182036;Marignieu;Commune;ServiceId=182500;eau potable;Délégation;171;Confirmé / publié;172;Sans anomalie apparente;1;2,50958125;Sans anomalie apparente;1;99;13,31;129,23;0,29;63,21975;108,7;;0,106;0;21,34;172;5,5;1,73737373737374;18168,47;0;;0,728;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0,966;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181949;Conand;Commune;ServiceId=182380;eau potable;Régie;115;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181950;CONDAMINE-LA-DOYE;Commune;ServiceId=182764;eau potable;Régie;228;En cours de saisie;;Non vérifié;0;;Non vérifié;1;;1,38;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181952;Confort;Commune;ServiceId=182383;eau potable;Régie;286;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=181955;Conzieu;Commune;ServiceId=182388;eau potable;Régie;154;En attente de saisie;;Non vérifié;1;;Non vérifié;1;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
001;CollectivityId=182204;SIE Dombes Saône;Syndicat Intercommunal à Vocation Unique;ServiceId=182726;eau potable : Perimetre Ex SIE Dombes Saone;Délégation;42969;Confirmé / publié;42229;Sans anomalie apparente;1;2,17514625;Sans anomalie apparente;1;17537;32,31;79,11;0,29;58,00755;123,9;0;0,08;0;0;42229;5,5;2,40799452585961;2152756,51;0;30;0,23;30;120;1,3;120;;;;;;;;;;;;;;;;;;;;;;;;0;;0,39;;;;;;;;;;;;;;;;;;;;;;;;;;;
